==========================================================
 ANALYSIS REPORT: Week 17
==========================================================

1. Performance Metrics
----------------------
  Objective Value : 8,731,500.00
  Execution Time  : 107.8691 sec
  Iterations      : 63
  RMP Time (LP)   : 57.3293 s
  RMP Time (MIP)  : 30.5375 s
  Pool Search Time: 15.1109 s
  Graph Search Time: 4.7131 s
  MIP Decision Variables: 980 (Columns used in Final MIP)
  MIP Filtered Columns  : 1284 (Removed before MIP)

2. Column Generation & Pool Statistics
--------------------------------------
  Total Columns Generated (History) : 8260
  Pool Hits (Reused from History)   : 2124
  Graph Gen (Newly Created)         : 100
  Pool Hit Rate                     : 95.5%

3. Shift Pattern Diversity (Unique Patterns)
------------------------------------------
  Type: TypeA  | Unique Patterns:  412 / Total Gen: 1648
       -> Avg Length of Unique Patterns: 45.6 hours
  Type: TypeB  | Unique Patterns:  412 / Total Gen: 3296
       -> Avg Length of Unique Patterns: 33.4 hours
  Type: TypeC  | Unique Patterns:  412 / Total Gen: 3296
       -> Avg Length of Unique Patterns: 23.2 hours

4. Final Schedule Assignment Breakdown
--------------------------------------
  Emp 0  (TypeA): 44 hours worked
  Emp 1  (TypeA): 46 hours worked
  Emp 2  (TypeA): 45 hours worked
  Emp 3  (TypeA): 47 hours worked
  Emp 4  (TypeB): 40 hours worked
  Emp 5  (TypeB): 36 hours worked
  Emp 6  (TypeB): 40 hours worked
  Emp 7  (TypeB): 39 hours worked
  Emp 8  (TypeB): 40 hours worked
  Emp 9  (TypeB): 35 hours worked
  Emp 10 (TypeB): 38 hours worked
  Emp 11 (TypeB): 38 hours worked
  Emp 12 (TypeC): 22 hours worked
  Emp 13 (TypeC): 28 hours worked
  Emp 14 (TypeC): 29 hours worked
  Emp 15 (TypeC): 24 hours worked
  Emp 16 (TypeC): 22 hours worked
  Emp 17 (TypeC): 27 hours worked
  Emp 18 (TypeC): 25 hours worked
  Emp 19 (TypeC): 26 hours worked

5. Iteration History (Convergence Log)
--------------------------------------
Iter  | RMP Obj Value   | Pool Hits  | Graph Gen 
--------------------------------------------------
1     | 575,048,000.00  | 40         | 0         
2     | 390,245,800.00  | 40         | 0         
3     | 150,077,050.00  | 40         | 0         
4     | 64,436,749.79   | 40         | 0         
5     | 39,777,366.50   | 40         | 0         
6     | 23,487,582.35   | 40         | 0         
7     | 15,831,046.99   | 40         | 0         
8     | 10,937,895.54   | 40         | 0         
9     | 7,043,230.95    | 40         | 0         
10    | 5,498,771.15    | 40         | 0         
11    | 4,646,798.52    | 40         | 0         
12    | 4,117,317.26    | 40         | 0         
13    | 2,643,324.50    | 40         | 0         
14    | 1,711,469.55    | 40         | 0         
15    | 1,243,090.97    | 40         | 0         
16    | 844,066.64      | 40         | 0         
17    | 770,355.23      | 40         | 0         
18    | 758,156.51      | 40         | 0         
19    | 753,716.80      | 40         | 0         
20    | 750,633.56      | 40         | 0         
21    | 747,499.09      | 40         | 0         
22    | 742,983.93      | 40         | 0         
23    | 741,082.57      | 40         | 0         
24    | 739,139.78      | 40         | 0         
25    | 736,983.80      | 40         | 0         
26    | 734,347.63      | 40         | 0         
27    | 731,944.26      | 40         | 0         
28    | 730,741.24      | 40         | 0         
29    | 729,409.44      | 40         | 0         
30    | 728,839.37      | 40         | 0         
31    | 727,949.39      | 12         | 0         
32    | 727,926.19      | 8          | 0         
33    | 727,926.19      | 0          | 20        
34    | 719,463.73      | 40         | 0         
35    | 718,189.94      | 40         | 0         
36    | 717,857.60      | 40         | 0         
37    | 717,340.78      | 40         | 0         
38    | 717,116.75      | 40         | 0         
39    | 717,063.57      | 20         | 0         
40    | 717,055.21      | 0          | 20        
41    | 711,943.84      | 40         | 0         
42    | 710,286.47      | 40         | 0         
43    | 709,744.39      | 40         | 0         
44    | 709,288.66      | 40         | 0         
45    | 709,207.27      | 40         | 0         
46    | 709,103.19      | 40         | 0         
47    | 709,039.22      | 20         | 0         
48    | 709,034.01      | 0          | 20        
49    | 704,177.17      | 40         | 0         
50    | 703,656.58      | 40         | 0         
51    | 703,238.26      | 40         | 0         
52    | 703,185.81      | 40         | 0         
53    | 703,089.93      | 40         | 0         
54    | 703,067.30      | 12         | 0         
55    | 703,066.60      | 0          | 20        
56    | 699,594.40      | 40         | 0         
57    | 699,191.48      | 40         | 0         
58    | 698,936.65      | 40         | 0         
59    | 698,873.38      | 40         | 0         
60    | 698,792.16      | 36         | 0         
61    | 698,778.92      | 8          | 0         
62    | 698,778.82      | 8          | 0         
63    | 698,778.81      | 0          | 20        
