col_id,emp_id,emp_type,cost,schedule_pattern
0,0,TypeA,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,0,TypeA,8000,000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,1,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3,1,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4,2,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5,2,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6,3,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7,3,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8,4,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9,4,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10,0,TypeA,48500,000000000000000000000000000000000000000000000000000000111111111000000000000000011111111110000000000000000111111111000000000000000111111111100000000000000111111111000000
11,1,TypeB,40500,011111110000000000000000000000000000000000000000000000000000000000000000000000000000111111110000000000000000111111000000000000000111111110000000000000000111111100000000
12,2,TypeB,40500,011111110000000000000000000000000000000000000000000000000000000000000000000000000000111111110000000000000000111111000000000000000111111110000000000000000111111100000000
13,3,TypeC,33900,000000000000000000000000000000000000000000000000000000111100000000000000000000000000111110000000000000000000111111000000000000000001111110000000000000000011111100000000
14,4,TypeC,33900,000000000000000000000000000000000000000000000000000000111100000000000000000000000000111110000000000000000000111111000000000000000001111110000000000000000011111100000000
15,0,TypeA,54900,000000000000000111111111100000000000011111111000000000000000000000000011111111110000000000000000011111111100000000000000001111111100000000000000000000000000000000000000
16,1,TypeB,35800,000000000000000000011111100000000000011111111000000000000000000000111111100000000000000000000000000111111100000000000000001111110000000000000000000000000000000000000000
17,2,TypeB,35800,000000000000000000011111100000000000011111111000000000000000000000111111100000000000000000000000000111111100000000000000001111110000000000000000000000000000000000000000
18,3,TypeC,25900,000000000000000000011111100000000000000111111000000000000000000000000000000000000000000000000000000000111100000000000000001111110000000000000011100000000000000000000000
19,4,TypeC,25900,000000000000000000011111100000000000000111111000000000000000000000000000000000000000000000000000000000111100000000000000001111110000000000000011100000000000000000000000
20,0,TypeA,45000,000000000001111111100000000000011111111100000000000000000001111111100000000000111111110000000000000000000000000000000000000000000000000000000000000000000000000111111111
21,1,TypeB,33100,000000000001111110000000000111111110000000000000000000000000011111100000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000001111111
22,2,TypeB,33100,000000000001111110000000000111111110000000000000000000000000011111100000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000001111111
23,3,TypeC,29800,000000000001111110000000000000000011111100000000000000000000011111100000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000001111
24,4,TypeC,29800,000000000001111110000000000000000011111100000000000000000000011111100000000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000001111
25,0,TypeA,49400,000000000000000000000000000111111110000000000000111111111000000000000000000000000000000000000000011111111000000000000000000000011111111000000000000000111111110000000000
26,1,TypeB,30000,000000000000011110000000000111111110000000000000111111100000000000000011110000000000000000000000011111110000000000000000000000000000000000000000000000000000000000000000
27,2,TypeB,30000,000000000000011110000000000111111110000000000000111111100000000000000011110000000000000000000000011111110000000000000000000000000000000000000000000000000000000000000000
28,3,TypeC,19900,000000000000000000000000000000000000000000000000000000111000000000000011100000000000000000000000000111110000000000000000000000011110000000000000000000111100000000000000
29,4,TypeC,19900,000000000000000000000000000000000000000000000000000000111000000000000011100000000000000000000000000111110000000000000000000000011110000000000000000000111100000000000000
30,0,TypeA,51100,000000111111110000000000000000000000000000000000111111111100000000000000000000111111110000000000000000111111110000000000000000000000000000000011111111100000000000000000
31,1,TypeB,34500,000000111111110000000000000000000000000000000000000000001111000000000000000000111111110000000000000000111111110000000000000000000000000000111110000000000000000000000000
32,2,TypeB,34500,000000111111110000000000000000000000000000000000000000001111000000000000000000111111110000000000000000111111110000000000000000000000000000111110000000000000000000000000
33,3,TypeC,21700,000000000000011110000000000000000000011110000000000000011100000000000000000000000000000000000000000000000000000000000000000001110000000000111110000000000000000000000000
34,4,TypeC,21700,000000000000011110000000000000000000011110000000000000011100000000000000000000000000000000000000000000000000000000000000000001110000000000111110000000000000000000000000
35,0,TypeA,50600,000000000000011111111100000000000000000000000000111111111000000000000000000000111111111000000000000000000000000000000000001111111100000000000000000000000111111111000000
36,1,TypeB,35600,000000000000011111110000000000000011111100000000000000001111111000000000000000000000000000000000000000000000000000000000001111111100000000000000000000000000000111100000
37,2,TypeB,35600,000000000000011111110000000000000011111100000000000000001111111000000000000000000000000000000000000000000000000000000000001111111100000000000000000000000000000111100000
38,3,TypeC,18600,000000000000000000011100000000000000000000000000111000000000000000000000000000000000000000000000011100000000000000000000001111110000000000000000000000000000000111000000
39,4,TypeC,18600,000000000000000000011100000000000000000000000000111000000000000000000000000000000000000000000000011100000000000000000000001111110000000000000000000000000000000111000000
40,0,TypeA,49400,000000111111110000000000000000000000011111111000000000001111111100000000000000111111111100000000000000000000000000000000000000000000000000000000111111111100000000000000
41,1,TypeB,30200,000000111111110000000000000000000000000111111000000000001111111000000000000000000000001111000000000000000000000000000000000000000000000000000000000000111100000000000000
42,2,TypeB,30200,000000111111110000000000000000000000000111111000000000001111111000000000000000000000001111000000000000000000000000000000000000000000000000000000000000111100000000000000
43,3,TypeC,23300,000000000000011110000000000000000000000111111000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000011100000000000111100000000000000
44,4,TypeC,23300,000000000000011110000000000000000000000111111000000000000000000000000000000000000000001110000000000000000000000000000000000000000000000011100000000000111100000000000000
45,0,TypeA,56000,000000000000000011111111100000000000000000000000111111111000000000000011111111100000000000000000000000000000000000000000000000011111111110000000000000000000011111111110
46,1,TypeB,38800,000000000000000000000111100000000000000000000000000000001111111000000000111111100000000000000000000000000000000000000000000000000001111111100000000000111111110000000000
47,2,TypeB,38800,000000000000000000000111100000000000000000000000000000001111111000000000111111100000000000000000000000000000000000000000000000000001111111100000000000111111110000000000
48,3,TypeC,24900,011111100000000000000111100000000000000000000000000000000000000000000011100000000000000000000000000000000000000000000000000000011111000000000000000000000000000001111110
49,4,TypeC,24900,011111100000000000000111100000000000000000000000000000000000000000000011100000000000000000000000000000000000000000000000000000011111000000000000000000000000000001111110
