col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,0,TypeA,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,10751060.0
1,0,TypeA,8000,000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,9430412.727272727
2,1,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,7601036.363636361
3,1,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,7605036.363636361
4,2,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,7601036.363636363
5,2,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,7605036.363636363
6,3,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,6240372.7272727275
7,3,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,6244272.7272727275
8,4,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,6240372.7272727275
9,4,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,6244272.7272727275
10,0,TypeA,49400,000000000000000000000000000000001111111110000000000000000011111111100000000000000000000000000000000000011111111110000000000000111111111000000000000000011111111110000000,1,0,682610.9090909082
11,1,TypeB,41800,000001111100000000000000000000000111111110000000000000000000000000000000000000000000000000000000000000011111111000000000000000011111111000000000000000111111110000000000,1,0,335705.4545454532
12,2,TypeB,41800,000001111100000000000000000000000111111110000000000000000000000000000000000000000000000000000000000000011111111000000000000000011111111000000000000000111111110000000000,1,0,335705.45454545505
13,3,TypeC,33500,000001111100000000000000000000000000000000000000000000000000011111100000000000000000000000000000000000011111100000000000000000111111000000000000000000111111000000000000,1,0,9.313225746154785e-10
14,4,TypeC,33500,000001111100000000000000000000000000000000000000000000000000011111100000000000000000000000000000000000011111100000000000000000111111000000000000000000111111000000000000,1,0,9.313225746154785e-10
15,0,TypeA,51900,000000000000000000001111111100000000000000000000001111111110000000000000000000011111111110000000000000000000011111111000000000000000000000000000000000000000011111111110,1,0,1863634.5454545468
16,1,TypeB,34400,000000000000000000001111111100000000000000000000001111000000000000000000000011111110000000000000000000000000000011111000000000000000000000000000000000000000000111111110,1,0,2653694.545454544
17,2,TypeB,34400,000000000000000000001111111100000000000000000000001111000000000000000000000011111110000000000000000000000000000011111000000000000000000000000000000000000000000111111110,1,0,2653694.545454546
18,3,TypeC,23300,000000000000000000000011111100000000000000000000001111000000000000000000000011111000000000000000000000000000000011111000000000000000000000000000000000000000000000001110,1,0,2819876.363636365
19,4,TypeC,23300,000000000000000000000011111100000000000000000000001111000000000000000000000011111000000000000000000000000000000011111000000000000000000000000000000000000000000000001110,1,0,2819876.363636365
20,0,TypeA,44800,000000000011111111000000000000000000000000000000000000000011111111000000000000001111111110000000000000000000000000000000000000000111111110000000000011111111110000000000,1,0,3453712.7272727275
21,1,TypeB,28400,000000000011111110000000000000000000000000000000000000000011110000000000000000000011111110000000000000000000000000000000000000000000011110000000000111100000000000000000,1,0,2989499.999999998
22,2,TypeB,28400,000000000011111110000000000000000000000000000000000000000011110000000000000000000011111110000000000000000000000000000000000000000000011110000000000111100000000000000000,1,0,2989500.0
23,3,TypeC,26400,000000000001111110000000000000000000000000000000000000000011110000000000000000000000011110000000000000000000000000000000000000000000011110000000000111000000000000000000,1,0,1626836.3636363642
24,4,TypeC,26400,000000000001111110000000000000000000000000000000000000000011110000000000000000000000011110000000000000000000000000000000000000000000011110000000000111000000000000000000,1,0,1626836.3636363642
25,0,TypeA,46000,000000011111111000000000000000001111111110000000000000000000000000000000000001111111110000000000000000000001111111100000000000000000000000000000000000000000011111111100,1,0,3671752.7272727257
26,1,TypeB,26200,000000011111110000000000000000000000011110000000000000000000000000000000000000001111110000000000000000000000011110000000000000000000000000000000000000000000011110000000,1,0,2573461.8181818165
27,2,TypeB,26200,000000011111110000000000000000000000011110000000000000000000000000000000000000001111110000000000000000000000011110000000000000000000000000000000000000000000011110000000,1,0,2573461.8181818184
28,3,TypeC,27700,000000011111000000000000000000000000011110000000000000000000000000000000000000001111110000000000000000000000011110000000000000000000000000000000000000000000011100000000,1,0,2214298.181818182
29,4,TypeC,27700,000000011111000000000000000000000000011110000000000000000000000000000000000000001111110000000000000000000000011110000000000000000000000000000000000000000000011100000000,1,0,2214298.181818182
30,0,TypeA,48900,000000011111111110000000000000000000000000000000000000000001111111100000000000000000000111111111000000000000000000000000000000111111110000000000000000000000111111111100,1,0,2527245.454545453
31,1,TypeB,38100,000000000000000111111110000000000000000000000000000000000000011111100000000000000011111110000000000000000000011111111000000000111111100000000000000000000000000000000000,1,0,504270.90909090824
32,2,TypeB,38100,000000000000000111111110000000000000000000000000000000000000011111100000000000000011111110000000000000000000011111111000000000111111100000000000000000000000000000000000,1,0,504270.9090909101
33,3,TypeC,22500,000000011100000000001111110000000000000000000000000000000000011111100000000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000001110,1,0,2368563.636363635
34,4,TypeC,22500,000000011100000000001111110000000000000000000000000000000000011111100000000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000001110,1,0,2368563.636363635
35,0,TypeA,50500,000000011111111110000000000000001111111110000000000001111111110000000000011111111110000000000000000000000000000000000000000000000000000000000000000000000111111110000000,1,0,0.0
36,1,TypeB,36800,000000000111111110000000001111111000000000000000000000000011111100000000011111111000000000000000000000000000000000000000000000000000000000000000000000000011111100000000,1,0,1947483.6363636367
37,2,TypeB,36800,000000000111111110000000001111111000000000000000000000000011111100000000011111111000000000000000000000000000000000000000000000000000000000000000000000000011111100000000,1,0,1947483.6363636386
38,3,TypeC,28800,000000000000011110000000000000000000000000000000000000000011111100000000000011111000000000000000000000000000000000000000000000111000000000000000000000000011111100000000,1,0,1759643.6363636358
39,4,TypeC,28800,000000000000011110000000000000000000000000000000000000000011111100000000000011111000000000000000000000000000000000000000000000111000000000000000000000000011111100000000,1,0,1759643.6363636358
40,0,TypeA,47300,000000000000000000000000000000001111111110000000000011111111110000000000000000001111111110000000000000000000000000000000000000111111110000000000000000001111111100000000,1,0,1383021.8181818184
41,1,TypeB,39800,000000000000000000000000011111111000000000000000001111000000000000000000000000000011111110000000000000000000000000000000000000111111110000000000000000001111111100000000,1,0,1651894.545454545
42,2,TypeB,39800,000000000000000000000000011111111000000000000000001111000000000000000000000000000011111110000000000000000000000000000000000000111111110000000000000000001111111100000000,1,0,1651894.5454545468
43,3,TypeC,29100,000000000000000000000000000000001111110000000000001111000000000000000000000000000000000111000000000000000000000000000000000000000000111110000000000000001111110000000000,1,0,868492.7272727285
44,4,TypeC,29100,000000000000000000000000000000001111110000000000001111000000000000000000000000000000000111000000000000000000000000000000000000000000111110000000000000001111110000000000,1,0,868492.7272727285
45,0,TypeA,51700,000001111111110000000000000000001111111110000000000000000000000000000000011111111110000000000000000000000000011111111000000000000000000000000000000000000000011111111110,1,0,2601520.0
46,1,TypeB,33800,000001111000000000000000011111111000000000000000000000000011111100000000000000000000000000000000000000000000011111111000000000000000000000000000000111111000000000000000,1,0,2121665.454545454
47,2,TypeB,33800,000001111000000000000000011111111000000000000000000000000011111100000000000000000000000000000000000000000000011111111000000000000000000000000000000111111000000000000000,1,0,2121665.454545456
48,3,TypeC,25100,000001110000000000000000000000000000000000000000000000000011111100000000000000000000000000000000000000000000000011111000000000000000000000000000000111111000000000001110,1,0,3400538.1818181826
49,4,TypeC,25100,000001110000000000000000000000000000000000000000000000000011111100000000000000000000000000000000000000000000000011111000000000000000000000000000000111111000000000001110,1,0,3400538.1818181826
50,0,TypeA,48300,000000000001111111111000000000001111111110000000000000000000000000000000011111111110000000000000000000000001111111100000000000000111111110000000000000000000000000000000,1,0,1871992.7272727285
51,1,TypeB,36200,000000000000011111111000000000000000000000000000001111000000000000000000000000000000000000000000000000000001111110000000000000000111111110000000000111111000000000000000,1,0,1213498.1818181816
52,2,TypeB,36200,000000000000011111111000000000000000000000000000001111000000000000000000000000000000000000000000000000000001111110000000000000000111111110000000000111111000000000000000,1,0,1213498.1818181835
53,3,TypeC,29800,000000000001111110000000000000000000000000000000001110000000000000000000000000000000000000000000000000000001111110000000000000000000011110000000000111111000000000000000,1,0,724427.2727272725
54,4,TypeC,29800,000000000001111110000000000000000000000000000000001110000000000000000000000000000000000000000000000000000001111110000000000000000000011110000000000111111000000000000000,1,0,724427.2727272725
55,0,TypeA,49300,000000000000011111111110000000000000000000000000000000000000000000000000000000001111111100000000000000011111111110000000000000000111111110000000000000000000011111111110,1,0,1968083.6363636367
56,1,TypeB,34400,000000000000011111111000000000000000011110000000000000000000000000000000000000001111111100000000000000011110000000000000000000000111111110000000000000000000000000000000,1,0,0.0
57,2,TypeB,34400,000000000000011111111000000000000000011110000000000000000000000000000000000000001111111100000000000000011110000000000000000000000111111110000000000000000000000000000000,1,0,1.862645149230957e-09
