col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,0,TypeA,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,13560558.484525084
1,0,TypeA,8000,000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,11338871.024546418
2,1,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,11269033.030949842
3,1,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,10150410.885805756
4,2,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,11269033.030949842
5,2,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,10150410.885805756
6,3,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,7868234.685165421
7,3,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,6872134.685165421
8,4,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,7868234.685165421
9,4,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,6872134.685165421
10,0,TypeA,51300,000000000000000000000000000000001111111111000000000000111111111000000000000001111111110000000000000000011111111110000000000000000000000000000000000000000011111111110000,1,0,1298461.0458911378
11,1,TypeB,41100,000000000000000000000000000000111111110000000000000000011111111000000000000000111111110000000000000000000111111110000000000000000000000000000000000000000011111110000000,1,0,295976.20064034313
12,2,TypeB,41100,000000000000000000000000000000111111110000000000000000011111111000000000000000111111110000000000000000000111111110000000000000000000000000000000000000000011111110000000,1,0,295976.20064034313
13,3,TypeC,33200,000000000000000000000000000000111110000000000000000000000111111000000000000111111000000000000000001111110000000000000000000000000000000000000000000000000001111110000000,1,0,1068684.951974378
14,4,TypeC,33200,000000000000000000000000000000111110000000000000000000000111111000000000000111111000000000000000001111110000000000000000000000000000000000000000000000000001111110000000,1,0,1068684.951974378
15,0,TypeA,53600,011111111110000000000000000000000000000000000001111111100000000000000000000000000000000011111111110000000000000000000000000000011111111000000000001111111100000000000000,1,0,2548794.77054427
16,1,TypeB,42500,000111111110000000000000000000000000000000000001111111100000000000000000000000000000000000011111110000000000000000000000000000011111111000000000011111110000000000000000,1,0,1246169.3169690277
17,2,TypeB,42500,000111111110000000000000000000000000000000000001111111100000000000000000000000000000000000011111110000000000000000000000000000011111111000000000011111110000000000000000,1,0,1246169.3169690277
18,3,TypeC,27800,000001111110000000000000000000000000000000000001111000000000000000000000000000000000000000000011110000000000000000000000000000011111100000000001111110000000000000000000,1,0,2070579.6691568699
19,4,TypeC,27800,000001111110000000000000000000000000000000000001111000000000000000000000000000000000000000000011110000000000000000000000000000011111100000000001111110000000000000000000,1,0,2070579.6691568699
20,0,TypeA,46000,000000000000011111111100000000000001111111100000000000000000000000000000000000000001111111100000000000000000000000000000000000000000001111111111000000000000011111111000,1,0,2516978.815368183
21,1,TypeB,28000,000000000000000111111100000000000000011110000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000001111110000000000000000000000011110,1,0,4422187.78014942
22,2,TypeB,28000,000000000000000111111100000000000000011110000000000000000000000000000000000000000000000011110000000000000000000000000000000000000000001111110000000000000000000000011110,1,0,4422187.78014942
23,3,TypeC,23600,000000000000011110000000000000000000011110000000000000000000000000000000000000000000000011100000000000000000000000000000000000000000001111110000000000000000000000011100,1,0,1894367.2892209115
24,4,TypeC,23600,000000000000011110000000000000000000011110000000000000000000000000000000000000000000000011100000000000000000000000000000000000000000001111110000000000000000000000011100,1,0,1894367.2892209115
25,0,TypeA,51300,000000000000011111111100000000000000000000000000000000111111110000000000000111111111100000000000001111111111000000000000000000011111111000000000000000000000000000000000,1,0,2920405.1760938987
26,1,TypeB,33400,000000000000000011111100000000000000000000000000000000111100000000000000000000000011111110000000001111110000000000000000000000011111111000000000000000000000000000000000,1,0,5064731.91035219
27,2,TypeB,33400,000000000000000011111100000000000000000000000000000000111100000000000000000000000011111110000000001111110000000000000000000000011111111000000000000000000000000000000000,1,0,5064731.91035219
28,3,TypeC,27500,000000000000000011111100000000000000000000000000000000111000000000000001111100000000000000000000001111110000000000000000000000011111100000000000000000000000000000000000,1,0,1418070.3308431264
29,4,TypeC,27500,000000000000000011111100000000000000000000000000000000111000000000000001111100000000000000000000001111110000000000000000000000011111100000000000000000000000000000000000,1,0,1418070.3308431264
30,0,TypeA,52400,011111111110000000000000001111111100000000000000000000000000000011111111000000000000000000000000000000111111110000000000000000000000001111111111000000000000000000000000,1,0,2956389.3276414145
31,1,TypeB,31000,000000000011110000000000001111100000000011111111000000000000000000111111000000000000000000000000000000111111110000000000000000000000000000000000000000000000000000000000,1,0,6410862.7534685135
32,2,TypeB,31000,000000000011110000000000001111100000000011111111000000000000000000111111000000000000000000000000000000111111110000000000000000000000000000000000000000000000000000000000,1,0,6410862.7534685135
33,3,TypeC,22200,000000000011110000000000001111100000000000000000000000000000000000111111000000000000000000000000000000111000000000000000000000000000000000000001110000000000000000000000,1,0,3562019.797225193
34,4,TypeC,22200,000000000011110000000000001111100000000000000000000000000000000000111111000000000000000000000000000000111000000000000000000000000000000000000001110000000000000000000000,1,0,3562019.797225193
35,0,TypeA,49000,000000000011111111000000000000001111111111000000000000000000000000000000000000000011111111110000000000000000000000000000000111111111100000000000000000011111111000000000,1,0,2200751.067235833
36,1,TypeB,37400,000000000011111110000000000000000011111111000000000000000000000000000000000000000000111111110000000000000000011110000000000000011111111000000000000000000000000000000000,1,0,864945.250800414
37,2,TypeB,37400,000000000011111110000000000000000011111111000000000000000000000000000000000000000000111111110000000000000000011110000000000000011111111000000000000000000000000000000000,1,0,864945.250800414
38,3,TypeC,25300,011100000000000000000000000000111110000000000000000000000000000000000000000000000000000011110000000000000000011110000000000000011111100000000000000000000000000000000000,1,0,2875677.8548559127
39,4,TypeC,25300,011100000000000000000000000000111110000000000000000000000000000000000000000000000000000011110000000000000000011110000000000000011111100000000000000000000000000000000000,1,0,2875677.8548559127
40,0,TypeA,51400,000000000000011111111100000000000000000000000000011111111110000000000000000000000000000000000000000000000001111111100000000000000000001111111111000000000000111111111000,1,0,1527550.8004268892
41,1,TypeB,33600,000000000000000011111100000000000000000000000000011111100000000000000000000000000000000000000000000000000001111110000000000000000000000001111111000000000000111110000000,1,0,3839255.816435434
42,2,TypeB,33600,000000000000000011111100000000000000000000000000011111100000000000000000000000000000000000000000000000000001111110000000000000000000000001111111000000000000111110000000,1,0,3839255.816435434
43,3,TypeC,33500,000000000000000011111100000000000000000000000000011111100000000000000000000000000000000000000000000000000001111110000000000000000000001111110000000000000000111110000000,1,0,-9.313225746154785e-10
44,4,TypeC,33500,000000000000000011111100000000000000000000000000011111100000000000000000000000000000000000000000000000000001111110000000000000000000001111110000000000000000111110000000,1,0,-9.313225746154785e-10
45,0,TypeA,53300,000000000000011111111100000000000000000000000000000000111111110000000000000111111110000000000011111111110000000000000000000000000000000000000001111111110000000000000000,1,0,3468699.946638204
46,1,TypeB,32800,000000000000000011111100000000000000000000000000000000111111110000000000000000111111100000000011110000000000000000000000000000000000000000000000001111110000000000000000,1,0,3749238.260405561
47,2,TypeB,32800,000000000000000011111100000000000000000000000000000000111111110000000000000000111111100000000011110000000000000000000000000000000000000000000000001111110000000000000000,1,0,3749238.260405561
48,3,TypeC,26200,011100000000000011111100000000000000000000000000000000111111000000000000000000000000000000000011110000000000000000000000000000000000000000000000001111110000000000000000,1,0,3933752.934898611
49,4,TypeC,26200,011100000000000011111100000000000000000000000000000000111111000000000000000000000000000000000011110000000000000000000000000000000000000000000000001111110000000000000000,1,0,3933752.934898611
50,0,TypeA,53400,011111111110000000000000000000000000000000000000000000111111110000000000000000000000000000000001111111110000000000000000000111111111000000000000000000000000111111111000,1,0,2915254.4290287923
51,1,TypeB,42800,011111100000000000000000000000000000000000000000000000111111110000000000000000000011111111000000000000000000000000000000000000011111111000000000000000000000011111111000,1,0,1219330.6296691466
52,2,TypeB,42800,011111100000000000000000000000000000000000000000000000111111110000000000000000000011111111000000000000000000000000000000000000011111111000000000000000000000011111111000,1,0,1219330.6296691466
53,3,TypeC,29900,011111100000000000000000000000000000000000000000000000000011110000000000000000000000111111000000000000000000000000000000000000011111000000000000000000000000000011111000,1,0,9.313225746154785e-10
54,4,TypeC,29900,011111100000000000000000000000000000000000000000000000000011110000000000000000000000111111000000000000000000000000000000000000011111000000000000000000000000000011111000,1,0,9.313225746154785e-10
55,0,TypeA,48500,000000000000000000000000000000111111110000000000000000000000000000000000000111111111100000000000000000111111110000000000000000000001111111110000000000000000111111111000,1,0,2204743.4898612574
56,1,TypeB,41400,000000000011111110000000000000111111110000000000000000000000000000000000000001111111100000000000000000111111110000000000000000000000111111110000000000000000000000000000,1,0,-1.862645149230957e-09
57,2,TypeB,41400,000000000011111110000000000000111111110000000000000000000000000000000000000001111111100000000000000000111111110000000000000000000000111111110000000000000000000000000000,1,0,-1.862645149230957e-09
58,3,TypeC,31000,000000000000000000000000000000111100000000000000000000000000000000000000000001111110000000000000000000111111000000000000000000011111100000000000001111110000000000000000,1,0,2301367.129135506
59,4,TypeC,31000,000000000000000000000000000000111100000000000000000000000000000000000000000001111110000000000000000000111111000000000000000000011111100000000000001111110000000000000000,1,0,2301367.129135506
60,0,TypeA,51900,000000011111111110000000000000000111111111000000000000000000000000000000000111111111100000000000000000111111111100000000000000000000000000000000000000000000111111111000,1,0,844644.4503735006
61,1,TypeB,37100,000000011111110000000000000000000000011111000000000000111111110000000000000111111110000000000000000000000000000000000000000000000000000000000000000000011111110000000000,1,0,2455507.5240127835
62,2,TypeB,37100,000000011111110000000000000000000000011111000000000000111111110000000000000111111110000000000000000000000000000000000000000000000000000000000000000000011111110000000000,1,0,2455507.5240127835
63,3,TypeC,24700,000000011100000000000000000000000000011111000000000000000000000000000000000111100000000000011110000000000000000000000000000000000000000000000000000000011111100000000000,1,0,4948659.018142992
64,4,TypeC,24700,000000011100000000000000000000000000011111000000000000000000000000000000000111100000000000011110000000000000000000000000000000000000000000000000000000011111100000000000,1,0,4948659.018142992
65,0,TypeA,50600,000000000111111110000000000000001111111111000000000000111111110000000000000000000000000000000011111111100000000000000000000000000000000000000001111111110000000000000000,1,0,2673715.4215581454
66,1,TypeB,42400,000000000111111110000000001111111100000000000000000000111111110000000000000000000000000000011111111000000000000000000000000000000000000000011111111000000000000000000000,1,0,1963029.5090714972
67,2,TypeB,42400,000000000111111110000000001111111100000000000000000000111111110000000000000000000000000000011111111000000000000000000000000000000000000000011111111000000000000000000000,1,0,1963029.5090714972
68,3,TypeC,29300,000000000000011110000000000000111100000000000000000000000000000000000000000000000000000000000000000000000001111110000000000111111000000000000000001111110000000000000000,1,0,1138875.9871931542
69,4,TypeC,29300,000000000000011110000000000000111100000000000000000000000000000000000000000000000000000000000000000000000001111110000000000111111000000000000000001111110000000000000000,1,0,1138875.9871931542
70,0,TypeA,47000,000000000000011111111000000000001111111110000000000000000001111111100000000000000000000000000000000011111111110000000000000000000000000000000000000000000000111111111000,1,0,223555.65635003708
71,1,TypeB,31400,000000000000000000001111111000000000000000000001111000000000011111100000000000000000000000000000000011110000000000000000000000011111111000000000000000000000000000000000,1,0,4114356.2433297765
72,2,TypeB,31400,000000000000000000001111111000000000000000000001111000000000011111100000000000000000000000000000000011110000000000000000000000011111111000000000000000000000000000000000,1,0,4114356.2433297765
73,3,TypeC,23400,000000000000000000000000000000000000000000000001111000000000011111100000000000000000000000000000000011110000000000000000000000000001111000000000000000000000000000011100,1,0,2079664.5144076897
