col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,0,TypeA,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,15364348.800317273
1,0,TypeA,8000,000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,12778903.093396788
2,1,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,10936572.714653974
3,1,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,9940572.714653974
4,2,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,10936572.714653974
5,2,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,9940572.714653974
6,3,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,6902065.189371405
7,3,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,5905965.189371405
8,4,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,6902065.189371407
9,4,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,5905965.189371407
10,0,TypeA,53100,001111111100000000000000000000011111111110000000000000111111111100000000000000111111111100000000000000000000000000000000000000011111111110000000000000000000000000000000,1,0,493838.8954987116
11,1,TypeB,41100,001111111100000000000000000011111111000000000000000000111111110000000000000000001111111100000000000000000000000000000000000000000011111110000000000000000000000000000000,1,0,1.862645149230957e-09
12,2,TypeB,41100,001111111100000000000000000011111111000000000000000000111111110000000000000000001111111100000000000000000000000000000000000000000011111110000000000000000000000000000000,1,0,1.862645149230957e-09
13,3,TypeC,29400,001111100000000000000000000011111000000000000000000000111111000000000000000111111000000000000000000000000000000000000000000000000000111110000000000000000000000000000000,1,0,9.313225746154785e-10
14,4,TypeC,29400,001111100000000000000000000011111000000000000000000000111111000000000000000111111000000000000000000000000000000000000000000000000000111110000000000000000000000000000000,1,0,2.7939677238464355e-09
15,0,TypeA,47800,000000000000000111111111000000000001111111100000000000000000000000011111111000000000000000000000000000000111111110000000000000000000000000000000000000111111111100000000,1,0,2031621.7925837822
16,1,TypeB,37400,000000000011111111000000000000000000011110000000000000000000000000011111111000000000000000000000000000000111111100000000000000000000000000000000000000111111110000000000,1,0,0.0
17,2,TypeB,37400,000000000011111111000000000000000000011110000000000000000000000000011111111000000000000000000000000000000111111100000000000000000000000000000000000000111111110000000000,1,0,0.0
18,3,TypeC,29700,000000000000011111000000000000000000011110000000000000000000000000011110000000000000000000000000000000000001111100000000000000000000000000000000000000000011111100000000,1,0,0.0
19,4,TypeC,29700,000000000000011111000000000000000000011110000000000000000000000000011110000000000000000000000000000000000001111100000000000000000000000000000000000000000011111100000000,1,0,1.862645149230957e-09
20,0,TypeA,48500,000000000000000000000011111111000000000000000000000000000001111111100000000000000111111110000000000000000000000000000000111111111000000000000000111111110000000000000000,1,0,2740009.954392232
21,1,TypeB,34400,000000000000000000000011111000000000000000000000000000000000000000000000000000000111111000000000000000000000000000000000000000001111110000000000111111110000000000011110,1,0,3638719.9186991807
22,2,TypeB,34400,000000000000000000000011111000000000000000000000000000000000000000000000000000000111111000000000000000000000000000000000000000001111110000000000111111110000000000011110,1,0,3638719.9186991807
23,3,TypeC,29900,000000000000000000000011111000000000000000000000000000000000000000000000000000000111111000000000000000000000000000000000000000001111110000000000111000000000000111111000,1,0,2542690.7792980345
24,4,TypeC,29900,000000000000000000000011111000000000000000000000000000000000000000000000000000000111111000000000000000000000000000000000000000001111110000000000111000000000000111111000,1,0,2542690.7792980364
25,0,TypeA,43500,000000000011111111000000000000000000000000000000000000000001111111100000000000000000011111111000000000000000000000000000000000000001111111100000000000111111111100000000,1,0,763845.5978584215
26,1,TypeB,22000,000000000011110000000000000000000000000000000000001111000000000111100000000000011110000000001111110000000000000000000000000000000000000000000000000000000000000000000000,1,0,4840118.976799523
27,2,TypeB,22000,000000000011110000000000000000000000000000000000001111000000000111100000000000011110000000001111110000000000000000000000000000000000000000000000000000000000000000000000,1,0,4840118.976799523
28,3,TypeC,20200,000000000011110000000000000000000000000000000000001110000000000000000000000000111000000000001111110000000000000000000000111000000000000000000000000000000000000000000000,1,0,3058649.018441404
29,4,TypeC,20200,000000000011110000000000000000000000000000000000001110000000000000000000000000111000000000001111110000000000000000000000111000000000000000000000000000000000000000000000,1,0,3058649.018441406
30,0,TypeA,47900,000000000000000000000000000011111111000000000000000000111111111100000000000000000000000000000000000000000001111111100000000000011111111000000000000000111111111100000000,1,0,3221948.968867736
