col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,0,TypeA,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,13479642.857142858
1,0,TypeA,8000,000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,11683842.857142858
2,1,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,9096742.857142856
3,1,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,8296942.857142856
4,2,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,9096742.857142858
5,2,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,8296942.857142858
6,3,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,6826357.142857142
7,3,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,6026957.142857142
8,4,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,6826357.142857143
9,4,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,6026957.142857143
10,0,TypeA,47700,000000000000000000000000000000001111111100000000000000000000000000000000000000011111111000000000000000000011111111110000000000011111111110000000000000111111111000000000,1,0,4082285.7142857164
11,1,TypeB,43800,000000000000000000000000000000001111111100000000000000000000000000000000000000011111111000000000000000000000000111111100000000000111111110000000000000011111111000000000,1,0,1849028.5714285718
12,2,TypeB,43800,000000000000000000000000000000001111111100000000000000000000000000000000000000011111111000000000000000000000000111111100000000000111111110000000000000011111111000000000,1,0,1849028.5714285737
13,3,TypeC,33700,000011111000000000000000000000001111110000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000111111000000000000000111111000000000000,1,0,-9.313225746154785e-10
14,4,TypeC,33700,000011111000000000000000000000001111110000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000111111000000000000000111111000000000000,1,0,0.0
15,0,TypeA,48900,000000000000011111111100000000000000000000111111110000000000011111111000000000000000000000000000000000000000000000000001111111110000000000000000000000000000011111111000,1,0,5644257.142857144
16,1,TypeB,34200,000000000000011111100000000000000000000000011111110000000000011111111000000000000000000000000000000000011111110000000001111100000000000000000000000000000000000000000000,1,0,1888185.7142857136
17,2,TypeB,34200,000000000000011111100000000000000000000000011111110000000000011111111000000000000000000000000000000000011111110000000001111100000000000000000000000000000000000000000000,1,0,1888185.7142857155
18,3,TypeC,27100,000000000000011111100000000000000000000000011111000000000000011100000000001111110000000000000000000000000000000000000001111100000000000000000000000000000000000000000000,1,0,879085.7142857127
19,4,TypeC,27100,000000000000011111100000000000000000000000011111000000000000011100000000001111110000000000000000000000000000000000000001111100000000000000000000000000000000000000000000,1,0,879085.7142857136
20,0,TypeA,52700,000011111111110000000000000000000000000000000000000000000000000000000001111111110000000000000000000000011111111000000000000000000000000000001111111100000000000111111111,1,0,3610628.571428571
21,1,TypeB,38400,000011111111000000000111111110000000000000000000000000000000000000000001111100000000000000000000000000011111110000000000000000000000000000000000000000000000011111111000,1,0,1676485.7142857127
22,2,TypeB,38400,000011111111000000000111111110000000000000000000000000000000000000000001111100000000000000000000000000011111110000000000000000000000000000000000000000000000011111111000,1,0,1676485.7142857146
23,3,TypeC,24100,000000000011100000000001111110000000000000000000000000000000000000000001111100000000000000000111000000000000000000000000000000000000000000000000000000000000011111000000,1,0,3094314.285714284
24,4,TypeC,24100,000000000011100000000001111110000000000000000000000000000000000000000001111100000000000000000111000000000000000000000000000000000000000000000000000000000000011111000000,1,0,3094314.285714285
25,0,TypeA,41500,000000000011111111000000000000000001111111100000000000000111111110000000000000000000000000000000000000000000000000000000000000011111111000000000000000111111110000000000,1,0,4188128.5714285728
26,1,TypeB,31600,000000000011110000000000000000000001111000000000000000000111111110000000000000000000000000000000000000000000000000000000000000011111000000000000111111100000000000000000,1,0,2245357.142857142
27,2,TypeB,31600,000000000011110000000000000000000001111000000000000000000111111110000000000000000000000000000000000000000000000000000000000000011111000000000000111111100000000000000000,1,0,2245357.1428571437
28,3,TypeC,24300,000000000011110000000000000000000001110000000000000000000000011110000000000000000000000000000000000111110000000000000000000000000000000000001111100000000000000000000000,1,0,3046857.142857142
29,4,TypeC,24300,000000000011110000000000000000000001110000000000000000000000011110000000000000000000000000000000000111110000000000000000000000000000000000001111100000000000000000000000,1,0,3046857.1428571427
30,0,TypeA,44700,000000111111110000000000000000000000111111110000000000000111111110000000000011111111110000000000000000000000000000000000000000000000000000000000000000000011111111000000,1,0,3302514.2857142854
31,1,TypeB,34200,000000111111110000000000111110000000000000000000000000000000011111111000000000011111111000000000000000000000000000000000000000000000000000000000000000000011110000000000,1,0,1588171.4285714272
32,2,TypeB,34200,000000111111110000000000111110000000000000000000000000000000011111111000000000011111111000000000000000000000000000000000000000000000000000000000000000000011110000000000,1,0,1588171.428571429
33,3,TypeC,25900,000000001111110000000000111110000000000000000000000000111100000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000000011110000000000,1,0,2214399.999999999
34,4,TypeC,25900,000000001111110000000000111110000000000000000000000000111100000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000000011110000000000,1,0,2214400.0
35,0,TypeA,48500,000000000000000011111111000000000000000000000000011111111100000000000000000000000000000000000111111110000000000000000000000000011111111000000000000000000000011111111000,1,0,6457485.714285715
36,1,TypeB,31400,000000000000000000111111000000000000000000000000000000111100000000000000000011110000000000000111111100000000000000000000000000011111111000000000000000000000000000000000,1,0,3170099.999999998
37,2,TypeB,31400,000000000000000000111111000000000000000000000000000000111100000000000000000011110000000000000111111100000000000000000000000000011111111000000000000000000000000000000000,1,0,3170100.0
38,3,TypeC,17900,000000000000000000000111000000000000000000000000000000000000000000000000000011110000000000000111000000000000000000000000000000000000111000000000000000000000000000001111,1,0,3004028.571428569
39,4,TypeC,17900,000000000000000000000111000000000000000000000000000000000000000000000000000011110000000000000111000000000000000000000000000000000000111000000000000000000000000000001111,1,0,3004028.57142857
40,0,TypeA,47700,000000000000111111111100000000000000000000000000000000000111111110000000000000000000111111111100000000000011111111000000000000000000000000000000000000111111111000000000,1,0,4178400.0
41,1,TypeB,36600,000000000000000000000000000000000000000000000000000000000111111110000000001111110000000000000111111100000000000000000000000000011111100000000000000000000111111000000000,1,0,1791128.571428569
42,2,TypeB,36600,000000000000000000000000000000000000000000000000000000000111111110000000001111110000000000000111111100000000000000000000000000011111100000000000000000000111111000000000,1,0,1791128.571428571
43,3,TypeC,30700,000000000000000000000000000000000000000000001111110000000000011110000000000000000000111000000000000000000011111100000000000000000000000000000000000000000111111000000000,1,0,1765471.4285714282
44,4,TypeC,30700,000000000000000000000000000000000000000000001111110000000000011110000000000000000000111000000000000000000011111100000000000000000000000000000000000000000111111000000000,1,0,1765471.428571429
45,0,TypeA,59300,000011111111110000000000000000000000000000000000000000000000000000000001111111111000000000000111111110000000000000011111111100000000000000000000111111111100000000000000,1,0,3633157.142857142
46,1,TypeB,45000,000000111111110000000000000000000000000000000000000000000000000000000000000000011111111000000000000000000000000000000111111100000000000000001111111100000000011111111000,1,0,1489385.7142857136
