col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,0,TypeA,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,15870429.617304489
1,0,TypeA,8000,000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,14093991.18136439
2,1,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,12375220.133111477
3,1,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,11379220.133111477
4,2,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,12375220.133111479
5,2,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,11379220.133111479
6,3,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,8447449.500831941
7,3,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,8451349.500831941
8,4,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,8447449.500831941
9,4,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,8451349.500831941
10,0,TypeA,51500,000000000000000000111111111100000000000000000000000000111111111000000000000000000011111111100000000000001111111110000000000000000000000000000000000000011111111110000000,1,0,3.725290298461914e-09
11,1,TypeB,39400,000000000000000000111111100000000000000000000000000000011111111000000000000000000011111110000000000000001111111000000000000000000000000000000000000000011111111000000000,1,0,-1.862645149230957e-09
12,2,TypeB,39400,000000000000000000111111100000000000000000000000000000011111111000000000000000000011111110000000000000001111111000000000000000000000000000000000000000011111111000000000,1,0,0.0
13,3,TypeC,28500,000001111110000000000000000111110000000000000000000011111000000000000000000000000000000000000011111100000000000000000000000000000000000000000000000000011111000000000000,1,0,2667571.4642262887
14,4,TypeC,28500,000001111110000000000000000111110000000000000000000011111000000000000000000000000000000000000011111100000000000000000000000000000000000000000000000000011111000000000000,1,0,2667571.4642262887
15,0,TypeA,51700,000000000000000000000000000000000001111111110000000000000000000001111111100000000000000000000000000000000000000000000001111111110000000000011111111000000000000111111111,1,0,4501805.906821962
16,1,TypeB,42300,000000000000000000000000000000000000011111110000000000000000000001111111100000000000000000000000000000000000000000000000001111110000000000011111110000000000000011111111,1,0,4170230.7820299547
17,2,TypeB,42300,000000000000000000000000000000000000011111110000000000000000000001111111100000000000000000000000000000000000000000000000001111110000000000011111110000000000000011111111,1,0,4170230.7820299566
18,3,TypeC,25600,000000000000000000000000000000000000000111110000000000000000000000011111100000000000000000000000000000000000000000000000001111110000000000011110000000000000000000001111,1,0,4836184.60898502
19,4,TypeC,25600,000000000000000000000000000000000000000111110000000000000000000000011111100000000000000000000000000000000000000000000000001111110000000000011110000000000000000000001111,1,0,4836184.60898502
20,0,TypeA,45100,000000001111111111000000000000000001111111100000000000000001111111100000000000111111110000000000000000000000000000000000000000111111111000000000000000000000000000000000,1,0,4393440.2662229575
21,1,TypeB,33400,000000001111111000000000000000000001111100000000000000000000011111000000000000111111000000000000000000000000000000000000000000011111111000000000000000000000000000000000,1,0,4496922.712146419
22,2,TypeB,33400,000000001111111000000000000000000001111100000000000000000000011111000000000000111111000000000000000000000000000000000000000000011111111000000000000000000000000000000000,1,0,4496922.712146421
23,3,TypeC,32300,000000001111110000000000000000000001111100000000000000000000011111000000000000111111000000000000000000000000000000000000000000000001111000000000000000000000000000000000,1,0,2560596.173044921
24,4,TypeC,32300,000000001111110000000000000000000001111100000000000000000000011111000000000000111111000000000000000000000000000000000000000000000001111000000000000000000000000000000000,1,0,2560596.173044921
25,0,TypeA,46600,000000000001111111100000000000000000000000000000111111110000000000000000000000000000000000000000000000111111110000000000000000111111110000000000011111111000000000000000,1,0,5226605.324459234
26,1,TypeB,35600,000000000000001111000000000000000000000000000000111111100000000000000000000000000000000000000000000000111111110000000001111111100000000000000000011111000000000000000000,1,0,5483510.066555733
27,2,TypeB,35600,000000000000001111000000000000000000000000000000111111100000000000000000000000000000000000000000000000111111110000000001111111100000000000000000011111000000000000000000,1,0,5483510.066555735
28,3,TypeC,19900,000000000000001111000000000000000000000000000000111000000000000000000000000000000000000000000000000000111000000000001111000000000000000000000000011111000000000000000000,1,0,4717205.740432607
29,4,TypeC,19900,000000000000001111000000000000000000000000000000111000000000000000000000000000000000000000000000000000111000000000001111000000000000000000000000011111000000000000000000,1,0,4717205.740432607
30,0,TypeA,44600,011111111000000000000000000000000001111111110000000000000000000000000000000000000000000000000000000000000011111111000000000000111111110000000000000000000011111111000000,1,0,1751271.7970049903
31,1,TypeB,39500,011111100000000000000000000000000000000000011111110000000000000000000000000000000000000000000000000000000011111110000000000000111111110000000000000000000011111110000000,1,0,1080767.0549084842
32,2,TypeB,39500,011111100000000000000000000000000000000000011111110000000000000000000000000000000000000000000000000000000011111110000000000000111111110000000000000000000011111110000000,1,0,1080767.054908486
33,3,TypeC,26300,011111100000000000000000000000000001110000000000111000000000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000011111000000000,1,0,3539474.4592346027
34,4,TypeC,26300,011111100000000000000000000000000001110000000000111000000000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000011111000000000,1,0,3539474.4592346027
35,0,TypeA,52200,000000000000000000000000000011111111110000000000000000000000000000000000000000111111110000000000011111111110000000000000000000111111110000000000000000000000000111111111,1,0,1055670.9650582355
