col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,0,TypeA,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,11852600.0
1,0,TypeA,8000,000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,8036033.333333334
2,1,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,9048033.333333332
3,1,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,7227466.666666666
4,2,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,9048033.333333332
5,2,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,7227466.666666666
6,3,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,6564733.333333332
7,3,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,4744066.666666666
8,4,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,6564733.333333332
9,4,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,4744066.666666666
10,0,TypeA,50400,000000000000000000000000000000111111111000000000000000011111111110000000000000001111111110000000000000000111111111100000000000000000000000000000000000011111111110000000,1,0,408900.00000000186
11,1,TypeB,39400,000000000000000000000000000000001111111000000000000000011111111000000000000000000011111110000000000000011111110000000000000000000000000000000000000000000111111110000000,1,0,765366.666666666
12,2,TypeB,39400,000000000000000000000000000000001111111000000000000000011111111000000000000000000011111110000000000000011111110000000000000000000000000000000000000000000111111110000000,1,0,765366.666666666
13,3,TypeC,34700,000000000000000000000000000000001111110000000000000000000000000000000000000000000001111110000000000001111110000000000111110000000000000000000000000000000001111110000000,1,0,1373200.0
14,4,TypeC,34700,000000000000000000000000000000001111110000000000000000000000000000000000000000000001111110000000000001111110000000000111110000000000000000000000000000000001111110000000,1,0,1373200.0
15,0,TypeA,52300,000000111111111000000000000000000000000011111111000000000000000000011111111110000000000000000000000000000000000000000000000011111111000000000001111111100000000000000000,1,0,4573366.666666667
16,1,TypeB,37200,001111111000000000111111110000000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000001111110000000000001111111100000000000000000,1,0,3633866.666666666
17,2,TypeB,37200,001111111000000000111111110000000000000000000000000000000000000000000000001111000000000000000000000000000000000000000000000001111110000000000001111111100000000000000000,1,0,3633866.666666666
18,3,TypeC,21600,000000111000000000000000000000000000000000111111000000000000000000000000001110000000000000000000000000000000000000000000000001111110000000000001110000000000000000000000,1,0,4295299.999999999
19,4,TypeC,21600,000000111000000000000000000000000000000000111111000000000000000000000000001110000000000000000000000000000000000000000000000001111110000000000001110000000000000000000000,1,0,4295299.999999999
20,0,TypeA,47400,000000000001111111111000000000000000000000000000000000000000000000000000000000000000000000011111111000000000001111111100000000000000111111110000000000000000000111111110,1,0,1045133.333333334
21,1,TypeB,30300,000000000001111111100000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000011110000000000000000011111110000000000000000000000011110,1,0,2761366.666666667
22,2,TypeB,30300,000000000001111111100000000000000000000000000000000000000000000000000000000000000000000000000000011110000000000011110000000000000000011111110000000000000000000000011110,1,0,2761366.666666667
23,3,TypeC,19700,000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000000000011100000000000011100000000000000000011110000000000000000000000000001110,1,0,4132866.6666666656
24,4,TypeC,19700,000000000001111000000000000000000000000000000000000000000000000000000000000000000000000000000000011100000000000011100000000000000000011110000000000000000000000000001110,1,0,4132866.6666666656
25,0,TypeA,44300,000000000000011111111000000000000000011111111000000000000000000000000000000000000000000000000000000001111111110000000000000000000000111111110000000000011111111000000000,1,0,1735600.0
26,1,TypeB,32300,000000000000000000001111110000000000011111111000000000000000000000000000000000000000000000000000000000000000000000001111000000000000011111110000000000111100000000000000,1,0,4072466.666666666
27,2,TypeB,32300,000000000000000000001111110000000000011111111000000000000000000000000000000000000000000000000000000000000000000000001111000000000000011111110000000000111100000000000000,1,0,4072466.666666666
28,3,TypeC,23200,000000000000000000001111110000000000000000111111000000000000000000000000000000000000000000000000000000000000000000000111000000000000011100000000000000111100000000000000,1,0,3512966.666666666
29,4,TypeC,23200,000000000000000000001111110000000000000000111111000000000000000000000000000000000000000000000000000000000000000000000111000000000000011100000000000000111100000000000000,1,0,3512966.666666666
30,0,TypeA,52000,000000000000000000000000000000000000000000000000000000011111111110000000000000111111110000000000011111111000000000000001111111110000000000000001111111100000000000000000,1,0,3391500.000000002
31,1,TypeB,38900,000000000000000000000000000000000000000000000000000000000011111110000000000000001111110000000000011111111000000000000001111111000000000000000001111111000000000000000000,1,0,2697866.666666666
32,2,TypeB,38900,000000000000000000000000000000000000000000000000000000000011111110000000000000001111110000000000011111111000000000000001111111000000000000000001111111000000000000000000,1,0,2697866.666666666
33,3,TypeC,27700,000000000000000000000000000000000000000000111111000000000011110000000000000000001111110000000000000000000000000000000000111111000000000000000001110000000000000000000000,1,0,2854299.9999999995
34,4,TypeC,27700,000000000000000000000000000000000000000000111111000000000011110000000000000000001111110000000000000000000000000000000000111111000000000000000001110000000000000000000000,1,0,2854299.9999999995
35,0,TypeA,49700,000000011111111000000000000000111111111000000000000000000011111111110000000000000000000000000000000000011111111110000000000000000011111111110000000000000000000000000000,1,0,962400.0
36,1,TypeB,35700,000000011111111000000000111111100000000000000000000000011111100000000000000000000000000000000000000000000000000000000111110000000000011111110000000000000000000000000000,1,0,3199499.999999998
37,2,TypeB,35700,000000011111111000000000111111100000000000000000000000011111100000000000000000000000000000000000000000000000000000000111110000000000011111110000000000000000000000000000,1,0,3199499.999999998
38,3,TypeC,26300,000000000000011111100000000000000000000000000000000000011111100000000000000000000000000000000000000000000000000000000111110000000000011100000000000000000000000000001110,1,0,2801099.999999999
