==========================================================
 ANALYSIS REPORT: Week 18
==========================================================

0. Solver Configuration
-----------------------
  max_iter             : 1000
  time_limit           : 3600.0
  tol                  : 1e-08
  patience             : 100
  mip_rc_threshold     : 10000000000.0
  mip_gap              : 0.0001

1. Performance Metrics
----------------------
  Objective Value : 2,173,700.00
  RMP Relaxed Value (Root): 1,173,500.00
  Integrality Gap       : 85.2322 %
  MIP Best Bound (Final)  : 2,173,700.00
  Final MIP Gap           : 0.0000 %
  Execution Time  : 232.6365 sec
  Iterations      : 323
  RMP Time  : 145.5681 s
  MIP Time  : 11.1514 s
  Pool Search Time: 0.0015 s
  Graph Search Time: 75.6305 s
  MIP Decision Variables: 1541 (Columns used in Final MIP)
  MIP Filtered Columns  : 0 (Removed before MIP)

2. Column Generation & Pool Statistics
--------------------------------------
  Total Columns Generated (History) : 1541
  Pool Hits (Reused from History)   : 0
  Graph Gen (Newly Created)         : 1531
  Pool Hit Rate                     : 0.0%

3. Shift Pattern Diversity (Unique Patterns)
------------------------------------------
  Type: TypeA  | Unique Patterns:  322 / Total Gen:  322
       -> Avg Length of Unique Patterns: 46.0 hours
  Type: TypeB  | Unique Patterns:  283 / Total Gen:  566
       -> Avg Length of Unique Patterns: 34.3 hours
  Type: TypeC  | Unique Patterns:  324 / Total Gen:  648
       -> Avg Length of Unique Patterns: 22.6 hours

4. Final Schedule Assignment Breakdown
--------------------------------------
  Emp 0  (TypeA): 45 hours worked
  Emp 1  (TypeB): 33 hours worked
  Emp 2  (TypeB): 36 hours worked
  Emp 3  (TypeC): 26 hours worked
  Emp 4  (TypeC): 22 hours worked

5. Iteration History (Convergence Log)
--------------------------------------
Iter  | RMP Obj Value   | Pool Hits  | Graph Gen 
--------------------------------------------------
1     | 113,012,000.00  | 0          | 5         
2     | 50,134,600.00   | 0          | 5         
3     | 23,189,600.00   | 0          | 5         
4     | 11,188,300.00   | 0          | 5         
5     | 9,330,985.71    | 0          | 5         
6     | 7,437,300.00    | 0          | 5         
7     | 6,344,104.00    | 0          | 5         
8     | 5,818,857.75    | 0          | 5         
9     | 5,628,315.74    | 0          | 5         
10    | 5,394,809.86    | 0          | 5         
11    | 5,194,236.14    | 0          | 5         
12    | 5,122,022.59    | 0          | 5         
13    | 5,072,726.41    | 0          | 5         
14    | 4,961,789.00    | 0          | 5         
15    | 4,794,761.69    | 0          | 5         
16    | 4,595,724.05    | 0          | 5         
17    | 4,323,571.91    | 0          | 5         
18    | 4,123,563.21    | 0          | 5         
19    | 3,931,301.08    | 0          | 5         
20    | 3,786,315.35    | 0          | 5         
21    | 3,587,321.06    | 0          | 5         
22    | 3,490,192.03    | 0          | 5         
23    | 3,341,054.87    | 0          | 5         
24    | 3,021,469.89    | 0          | 5         
25    | 2,851,778.43    | 0          | 5         
26    | 2,808,156.72    | 0          | 5         
27    | 2,592,890.94    | 0          | 5         
28    | 2,401,344.85    | 0          | 5         
29    | 2,311,825.80    | 0          | 5         
30    | 2,248,253.90    | 0          | 5         
31    | 2,152,880.21    | 0          | 5         
32    | 2,123,253.75    | 0          | 5         
33    | 2,060,557.95    | 0          | 5         
34    | 2,031,085.49    | 0          | 5         
35    | 1,872,693.00    | 0          | 5         
36    | 1,844,733.66    | 0          | 5         
37    | 1,817,363.97    | 0          | 5         
38    | 1,782,845.64    | 0          | 5         
39    | 1,740,457.09    | 0          | 5         
40    | 1,676,228.16    | 0          | 5         
41    | 1,609,505.16    | 0          | 5         
42    | 1,568,995.10    | 0          | 5         
43    | 1,509,876.04    | 0          | 5         
44    | 1,436,888.85    | 0          | 5         
45    | 1,386,098.00    | 0          | 5         
46    | 1,364,794.85    | 0          | 5         
47    | 1,335,074.46    | 0          | 5         
48    | 1,315,147.43    | 0          | 5         
49    | 1,299,366.13    | 0          | 5         
50    | 1,299,366.13    | 0          | 5         
51    | 1,285,106.75    | 0          | 5         
52    | 1,270,061.79    | 0          | 5         
53    | 1,251,906.04    | 0          | 5         
54    | 1,228,635.75    | 0          | 5         
55    | 1,207,944.96    | 0          | 5         
56    | 1,198,949.09    | 0          | 5         
57    | 1,190,178.04    | 0          | 5         
58    | 1,190,108.04    | 0          | 5         
59    | 1,190,108.04    | 0          | 5         
60    | 1,190,054.93    | 0          | 5         
61    | 1,189,576.41    | 0          | 5         
62    | 1,189,136.42    | 0          | 5         
63    | 1,187,754.49    | 0          | 5         
64    | 1,186,501.57    | 0          | 5         
65    | 1,185,854.30    | 0          | 5         
66    | 1,185,506.35    | 0          | 5         
67    | 1,185,316.13    | 0          | 5         
68    | 1,185,177.93    | 0          | 5         
69    | 1,185,177.93    | 0          | 5         
70    | 1,185,171.06    | 0          | 5         
71    | 1,185,049.16    | 0          | 5         
72    | 1,185,021.11    | 0          | 5         
73    | 1,184,107.81    | 0          | 5         
74    | 1,184,077.52    | 0          | 5         
75    | 1,183,394.63    | 0          | 5         
76    | 1,182,877.28    | 0          | 5         
77    | 1,182,624.74    | 0          | 5         
78    | 1,182,624.74    | 0          | 5         
79    | 1,181,939.03    | 0          | 5         
80    | 1,181,063.94    | 0          | 5         
81    | 1,180,817.27    | 0          | 5         
82    | 1,180,817.27    | 0          | 5         
83    | 1,179,809.09    | 0          | 5         
84    | 1,179,809.09    | 0          | 5         
85    | 1,179,664.93    | 0          | 5         
86    | 1,179,587.66    | 0          | 5         
87    | 1,179,548.22    | 0          | 5         
88    | 1,179,432.40    | 0          | 5         
89    | 1,179,432.40    | 0          | 5         
90    | 1,179,432.40    | 0          | 5         
91    | 1,179,432.40    | 0          | 5         
92    | 1,179,356.54    | 0          | 5         
93    | 1,179,356.54    | 0          | 5         
94    | 1,179,356.54    | 0          | 5         
95    | 1,179,240.11    | 0          | 5         
96    | 1,179,240.11    | 0          | 5         
97    | 1,179,160.41    | 0          | 5         
98    | 1,179,160.41    | 0          | 5         
99    | 1,179,160.41    | 0          | 5         
100   | 1,179,160.41    | 0          | 5         
101   | 1,178,956.09    | 0          | 5         
102   | 1,178,956.09    | 0          | 5         
103   | 1,178,909.20    | 0          | 5         
104   | 1,178,459.31    | 0          | 5         
105   | 1,178,459.31    | 0          | 5         
106   | 1,178,459.31    | 0          | 5         
107   | 1,177,909.23    | 0          | 5         
108   | 1,177,909.23    | 0          | 5         
109   | 1,177,909.23    | 0          | 5         
110   | 1,177,908.14    | 0          | 5         
111   | 1,177,908.14    | 0          | 5         
112   | 1,177,866.04    | 0          | 5         
113   | 1,177,866.04    | 0          | 5         
114   | 1,177,866.04    | 0          | 5         
115   | 1,177,731.73    | 0          | 5         
116   | 1,177,727.59    | 0          | 5         
117   | 1,177,727.59    | 0          | 5         
118   | 1,177,727.59    | 0          | 5         
119   | 1,177,528.28    | 0          | 5         
120   | 1,177,528.28    | 0          | 5         
121   | 1,177,493.43    | 0          | 5         
122   | 1,177,493.43    | 0          | 5         
123   | 1,177,493.43    | 0          | 5         
124   | 1,177,493.43    | 0          | 5         
125   | 1,177,493.43    | 0          | 5         
126   | 1,177,493.43    | 0          | 5         
127   | 1,176,747.08    | 0          | 5         
