col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,0,TypeA,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,13317819.047619047
1,0,TypeA,8000,000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,10519054.006968638
2,1,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,9658745.063879214
3,1,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,7673802.671312429
4,2,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,9658745.063879209
5,2,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,7673802.671312423
6,3,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,6287309.059233449
7,3,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,5302266.666666664
8,4,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,6287309.059233449
9,4,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,5302266.666666664
10,0,TypeA,54200,000000000000000000000000000011111111110000000000000000000111111111100000000000000000000000000000000011111111110000000000000000001111111111000000000000111111111100000000,1,0,3873107.2009291556
11,1,TypeB,38400,000111111100000000000000001111110000000000000000000000000000011111110000000000000000000000000000000111111110000000000000000000000011111111000000000000000000000000000000,1,0,3311853.193960512
12,2,TypeB,38400,000111111100000000000000001111110000000000000000000000000000011111110000000000000000000000000000000111111110000000000000000000000011111111000000000000000000000000000000,1,0,3311853.1939605065
13,3,TypeC,32400,000111111000000000000000001111110000000000000000000000000000001111110000000000000000000000000000000111111000000000000000000000000000111111000000000000000000000000000000,1,0,1153923.2288037138
14,4,TypeC,32400,000111111000000000000000001111110000000000000000000000000000001111110000000000000000000000000000000111111000000000000000000000000000111111000000000000000000000000000000,1,0,1153923.2288037138
15,0,TypeA,53300,000000000000011111111110000000000000000000000000011111111100000000000000000000011111111110000000000000000011111111110000000000000000000000000000000111111110000000000000,1,0,1406283.3914053421
16,1,TypeB,40500,000000000000000111111110000000000000000000000000000000000000000000000000000000000000011111100000000000000011111110000000001111111100000000000000000111111100000000000000,1,0,3752865.2729384433
17,2,TypeB,40500,000000000000000111111110000000000000000000000000000000000000000000000000000000000000011111100000000000000011111110000000001111111100000000000000000111111100000000000000,1,0,3752865.2729384378
18,3,TypeC,29200,000000000000011111100000000000000000000000000000000000000000000000000000000000000000011111100000000000000000111110000000000000011100000000000000000111110000000000000000,1,0,429329.03600464575
19,4,TypeC,29200,000000000000011111100000000000000000000000000000000000000000000000000000000000000000011111100000000000000000111110000000000000011100000000000000000111110000000000000000,1,0,429329.03600464575
20,0,TypeA,49600,000000111111110000000000000000000011111111000000000000000000000000000001111111111000000000000000000000000000000000011111111100000000000000000000000000000001111111100000,1,0,3014338.908246221
21,1,TypeB,33800,000000111111110000000000000000000011111100000000000000011110000000000000000000111111110000000000000000000000000000000000000000000000000000000000000000000000111111000000,1,0,1295187.1080139428
22,2,TypeB,33800,000000111111110000000000000000000011111100000000000000011110000000000000000000111111110000000000000000000000000000000000000000000000000000000000000000000000111111000000,1,0,1295187.1080139372
23,3,TypeC,28100,000000000111110000000000000000000011111100000000000000011100000000000000000000111000000000000000000000000000000000000000000000000000000000000000000000000000111111000000,1,0,0.0
24,4,TypeC,28100,000000000111110000000000000000000011111100000000000000011100000000000000000000111000000000000000000000000000000000000000000000000000000000000000000000000000111111000000,1,0,0.0
25,0,TypeA,46400,000000000001111111100000000000111111111100000000000000001111111100000000000000011111111100000000000000011111111100000000000000000000000000000000000000000000000000000000,1,0,1068623.461091755
26,1,TypeB,27000,000000000000111110000000000000000011111100000000000000001111111100000000000000000000011110000000000000011110000000000000000000000000000000000000000000000000000000000000,1,0,3024920.2090592366
27,2,TypeB,27000,000000000000111110000000000000000011111100000000000000001111111100000000000000000000011110000000000000011110000000000000000000000000000000000000000000000000000000000000,1,0,3024920.209059231
28,3,TypeC,24500,000000000000111110000000000000111111000000000000000000000000000000000000000000000000011100000000000000011100000000000000000000000000111000000000000000000000000000000000,1,0,1307959.9303135863
29,4,TypeC,24500,000000000000111110000000000000111111000000000000000000000000000000000000000000000000011100000000000000011100000000000000000000000000111000000000000000000000000000000000,1,0,1307959.9303135863
30,0,TypeA,46200,000000000000000000000000000000000000001111111100000000000000000000000001111111110000000000000000000000000000111111110000000000001111111110000000000000000111111110000000,1,0,4546130.313588848
31,1,TypeB,28000,000000000000000000000000000000000000000000000000000000001111110000000001111000000000000000000000000000000000000111110000000000001111110000000000000000000111100000000000,1,0,6264422.76422765
32,2,TypeB,28000,000000000000000000000000000000000000000000000000000000001111110000000001111000000000000000000000000000000000000111110000000000001111110000000000000000000111100000000000,1,0,6264422.764227645
33,3,TypeC,24600,000000000000000000000000000000000000000000000000000000001111000000000001110000000000000000000000000000000000000111110000000000001111110000000000000000001110000000000000,1,0,3889586.7595818853
34,4,TypeC,24600,000000000000000000000000000000000000000000000000000000001111000000000001110000000000000000000000000000000000000111110000000000001111110000000000000000001110000000000000,1,0,3889586.7595818853
35,0,TypeA,46100,000000111111110000000000000000000000000000000000000000001111111100000000000000011111111110000000000000000011111111110000000000000011111111000000000000000000000000000000,1,0,2475722.0673635323
36,1,TypeB,31400,000000111111100000000000000000000000000000000000000000001111111100000000000000000000000000000000000000000011111100000000000000000000011110000000000000111100000000000000,1,0,3818580.2555168467
37,2,TypeB,31400,000000111111100000000000000000000000000000000000000000001111111100000000000000000000000000000000000000000011111100000000000000000000011110000000000000111100000000000000,1,0,3818580.255516841
