col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,0,TypeA,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,13664180.173976079
1,0,TypeA,8000,000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,10357017.941283073
2,1,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,10383745.197535345
3,1,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,10072582.96484234
4,2,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,10383745.197535347
5,2,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,10072582.964842342
6,3,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,8254830.735773826
7,3,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,7943568.503080822
8,4,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,8254830.735773828
9,4,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,7943568.503080823
10,0,TypeA,50300,000000000000000000000000000001111111111000000000000000111111111000000000000000011111111110000000000000000000000000000000000000011111111110000000000000000111111110000000,1,0,2834168.575570859
11,1,TypeB,43500,000000000000000000000000000011111111000000000000000000000111111110000000000000000111111110000000000000000000000000000000000000000111111110000000000000000111111100000000,1,0,1865613.4106560461
12,2,TypeB,43500,000000000000000000000000000011111111000000000000000000000111111110000000000000000111111110000000000000000000000000000000000000000111111110000000000000000111111100000000,1,0,1865613.410656048
13,3,TypeC,35600,000000000000000000000000000011111100000000000000000000000111111000000000000000000001111110000000000000000000000000000000000000011111100000000000000000000111110000000000,1,0,1383831.2794490708
14,4,TypeC,35600,000000000000000000000000000011111100000000000000000000000111111000000000000000000001111110000000000000000000000000000000000000011111100000000000000000000111110000000000,1,0,1383831.2794490727
15,0,TypeA,58100,000000011111111100000000000000000000000001111111111000000000000000000000011111111000000000001111111111000000000000111111111100000000000000000000000000000000000000000000,1,0,807071.0402319655
16,1,TypeB,33200,011111111000000000000000000000000000000001111111000000000000000000000000011111100000000000001111111000000000000000000000111100000000000000000000000000000000000000000000,1,0,2216298.6589343995
17,2,TypeB,33200,011111111000000000000000000000000000000001111111000000000000000000000000011111100000000000001111111000000000000000000000111100000000000000000000000000000000000000000000,1,0,2216298.6589344013
18,3,TypeC,24000,000011111000000000000000000000000000000000111111000000000000000000000000011111100000000000001110000000000000000000000000111100000000000000000000000000000000000000000000,1,0,3078184.1971728792
19,4,TypeC,24000,000011111000000000000000000000000000000000111111000000000000000000000000011111100000000000001110000000000000000000000000111100000000000000000000000000000000000000000000,1,0,3078184.197172881
20,0,TypeA,46600,000000011111111100000000000000011111111000000000001111111100000000000000000000000000000000000000000000000111111111100000000000001111111100000000000000000000000000000000,1,0,3173582.3124320377
21,1,TypeB,30400,000000000011111100000000000000000000011110000000001111110000000000111100000000000000000000000000000000000000000000000000000000000000011111111000000000000000000000000000,1,0,4219713.193185937
22,2,TypeB,30400,000000000011111100000000000000000000011110000000001111110000000000111100000000000000000000000000000000000000000000000000000000000000011111111000000000000000000000000000,1,0,4219713.1931859385
