col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected
0,2,TypeB,40100,000000000111111110000000000000000000000000000001111111100000000011111111000000000000001111111000000000000000000000000000000000011111110000000000000000000000000000000000,0,0
1,3,TypeC,28200,001111110000000000000000000000001111110000000000000000111100000000000000000000000000000000000000000000000000111110000000000000000000011100000000000000000000000000000000,0,0
2,4,TypeC,28200,001111110000000000000000000000001111110000000000000000111100000000000000000000000000000000000000000000000000111110000000000000000000011100000000000000000000000000000000,0,0
3,0,TypeA,58700,000000011111111110000000000000000000000000000000011111111110000000000001111111111000000000000000000000000000011111111110000000000000000000000000000000000000001111111111,0,0
4,1,TypeB,40100,000000000111111110000000000000000000000000000001111111100000000011111111000000000000000000011111110000000000000000000000000000000000000000000000000000000000111111100000,0,0
5,2,TypeB,40100,000000000111111110000000000000000000000000000001111111100000000011111111000000000000000000011111110000000000000000000000000000000000000000000000000000000000111111100000,0,0
6,3,TypeC,30500,001111110000000000000000000000001111110000000000000000111110000000000000000000001111110000000000000000000000000000000000000000000000011100000000000000000000000000000000,0,0
7,4,TypeC,30500,001111110000000000000000000000001111110000000000000000111110000000000000000000001111110000000000000000000000000000000000000000000000011100000000000000000000000000000000,0,0
8,0,TypeA,59300,000000011111111110000000000000000000000000000111111111100000000000000001111111111000000000000000000000000000011111111110000000000000000000000000000000000000001111111111,0,0
9,1,TypeB,40100,000000000111111110000000000000000000000000000001111111100000000011111111000000000000000000011111110000000000000000000000000000011111110000000000000000000000000000000000,0,0
10,2,TypeB,40100,000000000111111110000000000000000000000000000001111111100000000011111111000000000000000000011111110000000000000000000000000000011111110000000000000000000000000000000000,0,0
11,3,TypeC,23600,011100000000000000000000000000001111110000000000000000111100000000000000000000001111000000000000000000000000000000000000000000000000011100000000000000000000000000000000,0,0
12,4,TypeC,23600,011100000000000000000000000000001111110000000000000000111100000000000000000000001111000000000000000000000000000000000000000000000000011100000000000000000000000000000000,0,0
13,0,TypeA,52600,000000011111111110000000000000000000000000000000000000000011111111110000000000000000000000000000000000001111111110000000000000111111111100000000000000000000001111111111,0,0
14,1,TypeB,41400,000000000111111110000000000000000000000000000001111111100000000011111111000000000000000000000000000000000011111110000000000000111111110000000000000000000000000000000000,0,0
15,2,TypeB,41400,000000000111111110000000000000000000000000000001111111100000000011111111000000000000000000000000000000000011111110000000000000111111110000000000000000000000000000000000,0,0
16,3,TypeC,25200,011100000000000000000000000000000000000000000000000000000000000011110000000000001111100000000000000000000001111110000000000000000000011100000000000000000000000000000000,0,0
