col_id,emp_id,emp_type,cost,schedule_pattern
0,0,TypeA,45200,000000000000000000000000000000000000000000000000000000000001111111100000000000001111111110000000000000000111111110000000000000001111111111000000000000011111111100000000
1,1,TypeA,45200,000000000000000000000000000000000000000000000000000000000001111111100000000000001111111110000000000000000111111110000000000000001111111111000000000000011111111100000000
2,2,TypeA,45200,000000000000000000000000000000000000000000000000000000000001111111100000000000001111111110000000000000000111111110000000000000001111111111000000000000011111111100000000
3,3,TypeA,45200,000000000000000000000000000000000000000000000000000000000001111111100000000000001111111110000000000000000111111110000000000000001111111111000000000000011111111100000000
4,4,TypeB,35200,000111111110000000000000000000000000000000000000000000111111110000000000000000001111111000000000000000000000011111110000000000000000000000000000000000000000111100000000
5,5,TypeB,35200,000111111110000000000000000000000000000000000000000000111111110000000000000000001111111000000000000000000000011111110000000000000000000000000000000000000000111100000000
6,6,TypeB,35200,000111111110000000000000000000000000000000000000000000111111110000000000000000001111111000000000000000000000011111110000000000000000000000000000000000000000111100000000
7,7,TypeB,35200,000111111110000000000000000000000000000000000000000000111111110000000000000000001111111000000000000000000000011111110000000000000000000000000000000000000000111100000000
8,8,TypeB,35200,000111111110000000000000000000000000000000000000000000111111110000000000000000001111111000000000000000000000011111110000000000000000000000000000000000000000111100000000
9,9,TypeB,35200,000111111110000000000000000000000000000000000000000000111111110000000000000000001111111000000000000000000000011111110000000000000000000000000000000000000000111100000000
10,10,TypeB,35200,000111111110000000000000000000000000000000000000000000111111110000000000000000001111111000000000000000000000011111110000000000000000000000000000000000000000111100000000
11,11,TypeB,35200,000111111110000000000000000000000000000000000000000000111111110000000000000000001111111000000000000000000000011111110000000000000000000000000000000000000000111100000000
12,12,TypeC,25100,000001111110000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000011110000000000011111100000000000000111100000000
13,13,TypeC,25100,000001111110000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000011110000000000011111100000000000000111100000000
14,14,TypeC,25100,000001111110000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000011110000000000011111100000000000000111100000000
15,15,TypeC,25100,000001111110000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000011110000000000011111100000000000000111100000000
16,16,TypeC,25100,000001111110000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000011110000000000011111100000000000000111100000000
17,17,TypeC,25100,000001111110000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000011110000000000011111100000000000000111100000000
18,18,TypeC,25100,000001111110000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000011110000000000011111100000000000000111100000000
19,19,TypeC,25100,000001111110000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000000000000000000011110000000000011111100000000000000111100000000
20,0,TypeA,45300,000000000011111111100000000000000000000000000000000000000000000000000000000000000011111111000000000000000111111110000000000000001111111111000000000000000111111111100000
21,1,TypeA,45300,000000000011111111100000000000000000000000000000000000000000000000000000000000000011111111000000000000000111111110000000000000001111111111000000000000000111111111100000
22,2,TypeA,45300,000000000011111111100000000000000000000000000000000000000000000000000000000000000011111111000000000000000111111110000000000000001111111111000000000000000111111111100000
23,3,TypeA,45300,000000000011111111100000000000000000000000000000000000000000000000000000000000000011111111000000000000000111111110000000000000001111111111000000000000000111111111100000
24,4,TypeB,28000,000000000000001111100000000001111100000000000000000000000000011110000000000000000000011111110000000000000111111100000000000000000000000000000000000000000000000000000000
25,5,TypeB,28000,000000000000001111100000000001111100000000000000000000000000011110000000000000000000011111110000000000000111111100000000000000000000000000000000000000000000000000000000
26,6,TypeB,28000,000000000000001111100000000001111100000000000000000000000000011110000000000000000000011111110000000000000111111100000000000000000000000000000000000000000000000000000000
27,7,TypeB,28000,000000000000001111100000000001111100000000000000000000000000011110000000000000000000011111110000000000000111111100000000000000000000000000000000000000000000000000000000
28,8,TypeB,28000,000000000000001111100000000001111100000000000000000000000000011110000000000000000000011111110000000000000111111100000000000000000000000000000000000000000000000000000000
29,9,TypeB,28000,000000000000001111100000000001111100000000000000000000000000011110000000000000000000011111110000000000000111111100000000000000000000000000000000000000000000000000000000
30,10,TypeB,28000,000000000000001111100000000001111100000000000000000000000000011110000000000000000000011111110000000000000111111100000000000000000000000000000000000000000000000000000000
31,11,TypeB,28000,000000000000001111100000000001111100000000000000000000000000011110000000000000000000011111110000000000000111111100000000000000000000000000000000000000000000000000000000
