col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected
0,0,TypeA,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0
1,0,TypeA,8000,000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0
2,1,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0
3,1,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0
4,2,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0
5,2,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0
6,0,TypeA,59500,000000001111111111000000000000000000000000000000000000000000001111111111000000000000000000011111111110000000000000000011111111110000000000000111111111000000000000000000,1,0
7,1,TypeB,39800,000000000000000000000001111111000000000000111111100000000000000000000000000000000011111000000000000000000000000000000000000000001111111100000000000000011111111000000000,1,0
8,2,TypeC,37800,000000000111111000000000000000001111110000000000000000001111110000000000000000000000011111100000000000000111111000000000000000000000000000000000000000000000000000000000,1,0
9,0,TypeA,18100,000000000011111111000000000000000000000000000000000000000000000000000000001111111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0
10,0,TypeA,26100,000000000011111111000000000000000000000000000000000000000000000000000000001111111100000000000000000000000000000000000000000000000011111111000000000000000000000000000000,1,0
11,0,TypeA,27100,000000000011111111000000000000000000000000000000000000000000000000000000001111111110000000000000000000000000000000000000000000000011111111000000000000000000000000000000,1,0
12,0,TypeA,35100,000000000011111111000000000000000011111111000000000000000000000000000000001111111110000000000000000000000000000000000000000000000011111111000000000000000000000000000000,1,0
13,0,TypeA,44900,000000000011111111000000000000000011111111000000000000000000000000000000001111111110000000000000000111111110000000000000000000000011111111000000000000000000000000000000,1,0
14,0,TypeA,44600,000000000011111111000000000000000011111111000000000000000000000000000000001111111110000000000000000011111111000000000000000000000011111111000000000000000000000000000000,1,0
15,0,TypeA,44300,000000000011111111000000000000000011111111000000000000000000000000000000001111111110000000000000000001111111100000000000000000000011111111000000000000000000000000000000,1,0
16,0,TypeA,44000,000000000011111111000000000000000011111111000000000000000000000000000000001111111110000000000000000000111111110000000000000000000011111111000000000000000000000000000000,1,0
17,0,TypeA,43700,000000000011111111000000000000000011111111000000000000000000000000000000001111111110000000000000000000011111111000000000000000000011111111000000000000000000000000000000,1,0
18,0,TypeA,43400,000000000011111111000000000000000011111111000000000000000000000000000000001111111110000000000000000000001111111100000000000000000011111111000000000000000000000000000000,1,0
19,0,TypeA,43100,000000000011111111000000000000000011111111000000000000000000000000000000001111111110000000000000000000000111111110000000000000000011111111000000000000000000000000000000,1,0
20,0,TypeA,43100,000000000001111111100000000000000011111111000000000000000000000000000000001111111110000000000000000000000111111110000000000000000011111111000000000000000000000000000000,1,0
21,0,TypeA,43100,000000000001111111100000000000000001111111100000000000000000000000000000001111111110000000000000000000000111111110000000000000000011111111000000000000000000000000000000,1,0
22,0,TypeA,43100,000000000001111111100000000000000001111111100000000000000000000000000000001111111110000000000000000000000111111110000000000000000001111111100000000000000000000000000000,1,0
23,0,TypeA,43100,000000000001111111100000000000000011111111000000000000000000000000000000001111111110000000000000000000000111111110000000000000000001111111100000000000000000000000000000,1,0
24,0,TypeA,43100,000000000001111111100000000000000111111110000000000000000000000000000000001111111110000000000000000000000111111110000000000000000001111111100000000000000000000000000000,1,0
25,0,TypeA,43100,000000000001111111100000000000000111111110000000000000000000000000000000001111111110000000000000000000000111111110000000000000000011111111000000000000000000000000000000,1,0
26,0,TypeA,43100,000000000011111111000000000000000001111111100000000000000000000000000000001111111110000000000000000000000111111110000000000000000001111111100000000000000000000000000000,1,0
27,0,TypeA,43100,000000000011111111000000000000000001111111100000000000000000000000000000001111111110000000000000000000000111111110000000000000000011111111000000000000000000000000000000,1,0
28,0,TypeA,43100,000000000011111111000000000000000011111111000000000000000000000000000000001111111110000000000000000000000111111110000000000000000001111111100000000000000000000000000000,1,0
29,0,TypeA,43100,000000000011111111000000000000000111111110000000000000000000000000000000001111111110000000000000000000000111111110000000000000000001111111100000000000000000000000000000,1,0
30,0,TypeA,43100,000000000011111111000000000000000111111110000000000000000000000000000000001111111110000000000000000000000111111110000000000000000011111111000000000000000000000000000000,1,0
31,0,TypeA,43100,000000000111111110000000000000000001111111100000000000000000000000000000001111111110000000000000000000000111111110000000000000000001111111100000000000000000000000000000,1,0
32,0,TypeA,43100,000000000111111110000000000000000001111111100000000000000000000000000000001111111110000000000000000000000111111110000000000000000011111111000000000000000000000000000000,1,0
