col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,1,TypeB,37600,000011111110000000000000000000011111110000000000000000000000011111111000000000000000000000000000000000000000000000000000111100000000011111111000000000000000000000000000,0,0,3226167.7754162736
1,2,TypeB,37600,000011111110000000000000000000011111110000000000000000000000011111111000000000000000000000000000000000000000000000000000111100000000011111111000000000000000000000000000,0,0,3226167.7754162736
2,3,TypeC,27600,000000000011111100000000000000000111110000000000000000000000000000000000000000000000000011111000000000000000000000000000111100000000000000000000000000000000000000011110,0,0,1959169.3439155044
3,4,TypeC,27600,000000000011111100000000000000000111110000000000000000000000000000000000000000000000000011111000000000000000000000000000111100000000000000000000000000000000000000011110,0,0,1959169.3439155025
4,0,TypeA,51700,000000011111111100000000000000000111111111100000000000111111111000000000000000000000000000000011111111000000000000000000000000000000000000000000000111111111100000000000,1,0,2168558.4694499336
5,1,TypeB,40400,011111110000000000000000000000011111110000000001111111100000000000000000000000000000000000000011111111000000000000000000000000000000011111111000000000000000000000000000,1,0,3021717.515073145
6,2,TypeB,40400,011111110000000000000000000000011111110000000001111111100000000000000000000000000000000000000011111111000000000000000000000000000000011111111000000000000000000000000000,1,0,3021717.515073145
7,3,TypeC,23900,000000000000011100000000000000000000000000111111000000000000000000000000011111100000000000000000001111000000000000000000111100000000000000000000000000000000000000000000,0,0,1.862645149230957e-09
8,4,TypeC,23900,000000000000011100000000000000000000000000111111000000000000000000000000011111100000000000000000001111000000000000000000111100000000000000000000000000000000000000000000,0,0,0.0
9,0,TypeA,51500,000000011111111100000000000000000111111111100000000000111111111000000000000001111111110000000000000000000000000000000000000000000000000000000000000111111111100000000000,1,0,1377163.6446056217
10,1,TypeB,40500,011111110000000000000000000000000000000000000001111111100000000000000000011111100000000000000000000000000000000000000000000000000000011111111000000000000111111100000000,0,0,2390320.1516975537
11,2,TypeB,40500,011111110000000000000000000000000000000000000001111111100000000000000000011111100000000000000000000000000000000000000000000000000000011111111000000000000111111100000000,0,0,2390320.1516975537
12,3,TypeC,34000,000000000011111100000000000000000000011111100000000000000000000000000000011111100000000000000000000000000111110000000000000000000000000000000000000000000111110000000000,0,0,1.862645149230957e-09
13,4,TypeC,34000,000000000011111100000000000000000000011111100000000000000000000000000000011111100000000000000000000000000111110000000000000000000000000000000000000000000111110000000000,0,0,0.0
14,0,TypeA,52800,000000011111111100000000000000000000011111111110000000000001111111111000000000000000000000000000000000000000000000000000000000011111111100000000000111111111100000000000,0,0,1463763.4791353904
15,1,TypeB,41200,000000011111110000000000000000000000000000000000000000111111110000000000000000000000000000000011111111000000000000000000000000011111110000000000000111111100000000000000,1,0,2172182.195106242
