col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,2,TypeB,36400,000000000000111111100000000000000000000000000000000000011110000000000000011111110000000000000000011111111000000000000000000000000000000000000000000111111110000000000000,1,0,1343127.517198246
1,3,TypeC,24400,000000000000000000000000001111100000000000000000000000011100000000000000000000000000000000000000000000011110000000000000111100000000000000000000000000000000111111000000,0,0,2758223.8899312103
2,4,TypeC,24400,000000000000000000000000001111100000000000000000000000011100000000000000000000000000000000000000000000011110000000000000111100000000000000000000000000000000111111000000,0,0,2758223.8899312094
3,0,TypeA,53800,000111111111100000000000000000111111111100000000000000000000000000000000000000000000000000000000000000011111111100000000000000011111111110000000000000111111111100000000,0,0,1377236.7729831114
4,1,TypeB,37800,011111111000000000000000000011111111000000000000000000000000000000000000011111110000000000000000011111110000000000000000000000000000000000000000000000000000111111000000,1,0,1072520.5753596015
5,2,TypeB,37800,011111111000000000000000000011111111000000000000000000000000000000000000011111110000000000000000011111110000000000000000000000000000000000000000000000000000111111000000,1,0,1072520.5753596034
6,3,TypeC,25900,000000000000111110000000000000000000000000000000000000011100000000000000000000000000000000000000000000011110000000000000111100000000000000000000000000000000111111000000,0,0,2420083.3646028843
7,4,TypeC,25900,000000000000111110000000000000000000000000000000000000011100000000000000000000000000000000000000000000011110000000000000111100000000000000000000000000000000111111000000,0,0,2420083.3646028833
8,0,TypeA,53700,000000000000000000000000000000111111111100000000000000000000000000000001111111110000000000000000000000011111111100000000000000011111111110000000000000111111111100000000,0,0,764381.4258911777
9,1,TypeB,39400,000000000000000111111110000000000011111100000000000000000000000000000000011111110000000000000000011111111000000000000000000000000111111110000000000000000000000000000000,0,0,429820.0125078112
10,2,TypeB,39400,000000000000000111111110000000000011111100000000000000000000000000000000011111110000000000000000011111111000000000000000000000000111111110000000000000000000000000000000,0,0,429820.01250781305
11,3,TypeC,27200,000000000000111110000000000000000000000000000000000000011100000000000000000000000000011111100000000000000000000000000000111100000000000000000000000000000000011111000000,1,0,2097714.759224521
12,4,TypeC,27200,000000000000111110000000000000000000000000000000000000011100000000000000000000000000011111100000000000000000000000000000111100000000000000000000000000000000011111000000,1,0,2097714.75922452
13,0,TypeA,55200,000000000000000000000000001111111111000000000000011111111100000000000000000000000000000000000000000000011111111100000000000000011111111110000000000000000000001111111111,0,0,3099407.567229517
14,1,TypeB,36200,000000000000000111111110000000000000000000000000000000000000000000000000000000000000011110000000000000000011111100000000001111111000000000000000000000000000000001111111,0,0,2691039.2745465953
15,2,TypeB,36200,000000000000000111111110000000000000000000000000000000000000000000000000000000000000011110000000000000000011111100000000001111111000000000000000000000000000000001111111,0,0,2691039.274546597
16,3,TypeC,26700,000001111100000000000000001111100000000000000000000000000000000000000000000000000000011110000000000000000000000111110000000000000000000000000000000000111110000000000000,0,0,1342619.6372733042
17,4,TypeC,26700,000001111100000000000000001111100000000000000000000000000000000000000000000000000000011110000000000000000000000111110000000000000000000000000000000000111110000000000000,0,0,1342619.6372733032
18,0,TypeA,53800,000000000000000000000111111111100000000000000000000000000111111111100000000000011111111110000000000000011111111100000000000000011111111110000000000000000000000000000000,1,0,2492610.4440275077
19,1,TypeB,35100,000001111111100000000000000000000011111100000000000000000000000111100000000000000000000000000000000000000000111111110000000000000000000000000000000111111100000000000000,0,0,1074292.4953095615
20,2,TypeB,35100,000001111111100000000000000000000011111100000000000000000000000111100000000000000000000000000000000000000000111111110000000000000000000000000000000111111100000000000000,0,0,1074292.4953095634
21,3,TypeC,26000,000000000000111110000000000000000000000000000111110000000000000111100000000000000000000000000000000000000000000111110000000000000000000000000000000000111100000000000000,0,0,2558308.755472174
22,4,TypeC,26000,000000000000111110000000000000000000000000000111110000000000000111100000000000000000000000000000000000000000000111110000000000000000000000000000000000111100000000000000,0,0,2558308.755472173
23,0,TypeA,52400,000000000000000000000000000000111111111100000000000000000111111111100000000000011111111110000000000000000011111111110000000000011111111110000000000000000000000000000000,0,0,361421.7010631636
24,1,TypeB,39100,000000000000000111111110000000000011111100000000000000000000000000111111110000000000000000000000011111111000000000000000000000000000000000000000000000000000000001111111,0,0,770960.5378361437
25,2,TypeB,39100,000000000000000111111110000000000011111100000000000000000000000000111111110000000000000000000000011111111000000000000000000000000000000000000000000000000000000001111111,0,0,770960.5378361456
26,3,TypeC,30400,000000000000111110000000000000000011111100000000000000000000000000000000000000000000011110000000000001111110000000000000000000000000000000000000000000111100000000000000,0,0,0.0
27,4,TypeC,30400,000000000000111110000000000000000011111100000000000000000000000000000000000000000000011110000000000001111110000000000000000000000000000000000000000000111100000000000000,0,0,-9.313225746154785e-10
28,0,TypeA,50900,000000000000000000000000000000111111111100000000000000011111111100000000000000000000000000000000000000011111111100000000000000001111111110000000000000000000001111111111,0,0,1152033.2707942463
29,1,TypeB,35300,000000111111110000000000001111100000000000000000000000000000000000000000000000000000000000000000000000000000111111110000000000000000011110000000000111111100000000000000,0,0,1185085.6785490867
30,2,TypeB,35300,000000111111110000000000001111100000000000000000000000000000000000000000000000000000000000000000000000000000111111110000000000000000011110000000000111111100000000000000,0,0,1185085.6785490885
31,3,TypeC,25600,000000000000111110000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000011111100000000000011110000000000000111100000000000000,1,0,982126.7041901201
32,4,TypeC,25600,000000000000111110000000000000000000000000000000000000000000000111000000000000000000000000000000000000000000000000011111100000000000011110000000000000111100000000000000,1,0,982126.7041901192
33,0,TypeA,51600,000011111111110000000000000000000000000000000000000000011111111100000000000000111111111100000000000000000011111111110000000000001111111110000000000000000000000000000000,1,0,2353541.901188249
34,1,TypeB,36000,000000111111110000000000000111111110000000000000000000000000000111100000000000111111110000000000011111111000000000000000000000000000000000000000000000000000000000000000,1,0,1782148.2176360227
35,2,TypeB,36000,000000111111110000000000000111111110000000000000000000000000000111100000000000111111110000000000011111111000000000000000000000000000000000000000000000000000000000000000,1,0,1782148.2176360246
36,3,TypeC,24600,000111111000000000000000000000000000000000000111110000000000000111100000000000000000000000000000000000000000000000000000111100000000000000000000000111110000000000000000,0,0,5098357.911194492
37,4,TypeC,24600,000111111000000000000000000000000000000000000111110000000000000111100000000000000000000000000000000000000000000000000000111100000000000000000000000111110000000000000000,0,0,5098357.911194492
38,0,TypeA,51600,000000000000000000000000000000000000000000000000000000011111111100000000000000111111111100000000000000111111111100000000000000001111111110000000000000111111111100000000,1,0,1645122.1388367712
39,1,TypeB,36100,011111111000000000000111111100000000000000000000000000000000000111100000000000000000000000000000000001111111100000000000000000001111111000000000000000000000000000000000,1,0,3709635.5222013704
40,2,TypeB,36100,011111111000000000000111111100000000000000000000000000000000000111100000000000000000000000000000000001111111100000000000000000001111111000000000000000000000000000000000,1,0,3709635.5222013723
41,3,TypeC,28100,011111100000000000000111111000000000000000000000000000000000000111100000000000000000000000000000000000000000000000000000111100000000000000000000000000000000111111000000,1,0,3909771.5447154474
