col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,3,TypeC,22000,000000000000000000000000000000000000011100000000000000111111000000000000000000111000000000000000000000000000000000000000000000000011110000000000111000000000000000000000,0,0,1430479.4996265862
1,4,TypeC,22000,000000000000000000000000000000000000011100000000000000111111000000000000000000111000000000000000000000000000000000000000000000000011110000000000111000000000000000000000,0,0,1430479.4996265862
2,0,TypeA,55200,000000000000000000000000000000000000000000000000011111111110000000000001111111111000000000000000000000001111111110000000000000111111111100000000000000000000111111111000,1,0,1676673.3009708747
3,1,TypeB,44000,000000000000000000000000000000000000000000000000000000000000011111111000000000001111111000000000000000000000000000000111111100000000000001111111100000000000011111111000,0,0,2687869.2307692245
4,2,TypeB,44000,000000000000000000000000000000000000000000000000000000000000011111111000000000001111111000000000000000000000000000000111111100000000000001111111100000000000011111111000,0,0,2687869.230769228
5,3,TypeC,25900,000000000000000000000000000000000000011100000000000000000000000011111000000000001111110000000000000000000000000000000000000000000000000000000111100000000000111100000000,0,0,2161775.5414488437
6,4,TypeC,25900,000000000000000000000000000000000000011100000000000000000000000011111000000000001111110000000000000000000000000000000000000000000000000000000111100000000000111100000000,0,0,2161775.5414488437
7,0,TypeA,49500,000000000000000000000000000000000000011111111100000000000111111110000000000000111111111000000000000000000000000000000000000001111111110000000000000000000000001111111111,0,0,2787572.031366693
8,1,TypeB,38600,000000000000011111111000000000000000000000000000000000000000011111111000000000001111111000000000000000000000000000000000000111111110000000000111100000000000000000000000,0,0,2686069.2307692263
9,2,TypeB,38600,000000000000011111111000000000000000000000000000000000000000011111111000000000001111111000000000000000000000000000000000000111111110000000000111100000000000000000000000,0,0,2686069.23076923
10,3,TypeC,21100,000000000000000000000000000000000000011100000000000000000000000000000000000000111000000000000000000000000000000000000000000111110000000000000111100000000000111100000000,0,0,1875797.1994025428
11,4,TypeC,21100,000000000000000000000000000000000000011100000000000000000000000000000000000000111000000000000000000000000000000000000000000111110000000000000111100000000000111100000000,0,0,1875797.1994025428
12,0,TypeA,55800,000000000000000000000000000000000000000000000000011111111110000000000001111111111000000000000000000000001111111110000000000000011111111100000000000000000000001111111111,1,0,916878.0806572083
13,1,TypeB,41600,000000000000011111111000000000000000000000000000000000000000011111111000000000001111111000000000000000000000000000000111111100000000000001111111100000000000000000000000,0,0,2319580.3584764674
14,2,TypeB,41600,000000000000011111111000000000000000000000000000000000000000011111111000000000001111111000000000000000000000000000000111111100000000000001111111100000000000000000000000,0,0,2319580.358476471
15,3,TypeC,23000,000000000000000000000000000000000000011100000000000000111111000000000000000000111000000000000000000000000000000000000000000000000000000000000111100000000000111100000000,0,0,2508208.327109785
16,4,TypeC,23000,000000000000000000000000000000000000011100000000000000111111000000000000000000111000000000000000000000000000000000000000000000000000000000000111100000000000111100000000,0,0,2508208.327109785
17,0,TypeA,47700,000000000000000000000000000000000000011111111100000000000111111110000000000000000000000000000000000000001111111110000000000000111111111100000000000000000000111111111000,1,0,3385480.7318894733
