col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,2,TypeB,38000,000000000000111111100000000000000000000000111111110000000001111111100000000000000000000011111111000000000000011111110000000000000000000000000000000000000000000000000000,1,0,1528233.3314285632
1,1,TypeB,38000,000000000000111111100000000000011111111000000000000000000001111111100000000000000000000011111111000000000000011111110000000000000000000000000000000000000000000000000000,1,0,1294204.0228571352
2,2,TypeB,38000,000000000000111111100000000000011111111000000000000000000001111111100000000000000000000011111111000000000000011111110000000000000000000000000000000000000000000000000000,1,0,1294204.022857136
3,3,TypeC,29100,000001111110000000000001111000000000000000000000001111110000000000000000000000000000011111000000000000000000000000000000000000000000000011111100000000000000000000000000,1,0,1627649.2685714369
4,4,TypeC,29100,000001111110000000000001111000000000000000000000001111110000000000000000000000000000011111000000000000000000000000000000000000000000000011111100000000000000000000000000,1,0,1627649.2685714369
5,3,TypeC,25100,000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000011111000000000000011100000000000000000000000011111100000000000000011100000000,1,0,0.0
6,4,TypeC,25100,000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000011111000000000000011100000000000000000000000011111100000000000000011100000000,0,0,0.0
7,0,TypeA,54400,000000000000011111111110000000000000000000000000001111111110000000000000011111111110000000000000000000000000000000000000000000111111111000000000000111111110000000000000,0,0,2199605.9657142833
8,1,TypeB,42800,000000000000000000001111111100000000000000000000000000000000000000000000000011111110000000000000000000000000001111111000000000111111110000000000000111111110000000000000,0,0,1835849.1485714242
9,2,TypeB,42800,000000000000000000001111111100000000000000000000000000000000000000000000000011111110000000000000000000000000001111111000000000111111110000000000000111111110000000000000,0,0,1835849.1485714251
10,3,TypeC,24900,000000000000000000000011111100000000000000000000001111000000000000000000000000011110000000000000000000000000000000000000000000111100000000000000000111111000000000000000,0,0,1428552.1314285723
11,4,TypeC,24900,000000000000000000000011111100000000000000000000001111000000000000000000000000011110000000000000000000000000000000000000000000111100000000000000000111111000000000000000,0,0,1428552.1314285723
12,0,TypeA,53400,000000011111111110000000000000001111111110000000000000000000000000000000011111111110000000000000000000000000000000000000000000111111111000000000000000000000011111111110,0,0,2213825.5771428626
13,1,TypeB,38400,000000000111111110000000000000000000011110000000000000000000000000000000011111111000000000000000000000000000011111111000000000000111111110000000000000000000000000000000,1,0,2162610.45142857
14,2,TypeB,38400,000000000111111110000000000000000000011110000000000000000000000000000000011111111000000000000000000000000000011111111000000000000111111110000000000000000000000000000000,1,0,2162610.451428571
15,3,TypeC,32300,000000000001111110000000000000000000011110000000000000000011111100000000000011111000000000000000000000000000000000000000000000000000111110000000000000000000000000000000,1,0,252822.645714283
16,4,TypeC,32300,000000000001111110000000000000000000011110000000000000000011111100000000000011111000000000000000000000000000000000000000000000000000111110000000000000000000000000000000,1,0,252822.645714283
17,0,TypeA,52800,000001111111110000000000000000001111111110000000000011111111110000000000000000000000000000000000000000011111111110000000000000000000000000000000000000000000011111111110,0,0,1530837.8514285795
18,1,TypeB,36400,000001111111000000000000001111111000000000000000001111000000000000000000000000000000000000000000000000000000011111111000000000111111110000000000000000000000000000000000,0,0,2517723.3371428596
19,2,TypeB,36400,000001111111000000000000001111111000000000000000001111000000000000000000000000000000000000000000000000000000011111111000000000111111110000000000000000000000000000000000,0,0,2517723.3371428605
20,3,TypeC,28000,000001111100000000000011111100000000000000000000001111000000000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000001111110000000000,1,0,597770.4228571448
21,4,TypeC,28000,000001111100000000000011111100000000000000000000001111000000000000000000000000000000000000000000000000000000011110000000000000000000000000000000000000001111110000000000,1,0,597770.4228571448
22,0,TypeA,52200,000000000000011111111110000000000000000000000000000000000011111111100000000000000000000000000000000000011111111110000000000000111111111000000000000011111111110000000000,0,0,2119408.6628571413
23,1,TypeB,42800,000000000000011111111000000000000000000000000000000000000011111100000000000000000000000000000000000000000000011111111000000000111111110000000000000000001111111100000000,1,0,2007787.8399999905
24,2,TypeB,42800,000000000000011111111000000000000000000000000000000000000011111100000000000000000000000000000000000000000000011111111000000000111111110000000000000000001111111100000000,1,0,2007787.8399999915
25,3,TypeC,28500,000000000000011110000000000000000000011110000000000000000011111100000000000000000000000000000000000000000000000000000000000000111100000000000000000111111000000000000000,1,0,1011537.2571428558
26,4,TypeC,28500,000000000000011110000000000000000000011110000000000000000011111100000000000000000000000000000000000000000000000000000000000000111100000000000000000111111000000000000000,1,0,1011537.2571428558
27,0,TypeA,51000,000000011111111110000000000000001111111110000000000000000000000000000000000000001111111110000000000000011111111110000000000000000000000000000000000000000000011111111110,0,0,1273609.5200000145
28,1,TypeB,41400,000000000000000000001111111100000000000000000000000000000011111111000000000000000011111110000000000000011111111000000000000000111111110000000000000000000000000000000000,1,0,2394629.3657142874
29,2,TypeB,41400,000000000000000000001111111100000000000000000000000000000011111111000000000000000011111110000000000000011111111000000000000000111111110000000000000000000000000000000000,1,0,2394629.3657142883
30,3,TypeC,31100,000000000000000000000011111100000000000000000000000000000000000000000000000000000000011110000000000000011111000000000000000000000000111110000000000000001111110000000000,1,0,1001776.8685714388
31,4,TypeC,31100,000000000000000000000011111100000000000000000000000000000000000000000000000000000000011110000000000000011111000000000000000000000000111110000000000000001111110000000000,1,0,1001776.8685714388
32,0,TypeA,48600,000001111111110000000000000000001111111110000000000000000011111111100000000000001111111110000000000000000000000000000000000000000000000000000000000111111111000000000000,0,0,2047997.46857143
