col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,3,TypeC,27300,000000000000000000000000000111110000000000000000000000000000011100000000000000000000000000000001111000000000000000000000000000000000011111100000000000000000011111100000,0,0,3112747.985675916
1,4,TypeC,27300,000000000000000000000000000111110000000000000000000000000000011100000000000000000000000000000001111000000000000000000000000000000000011111100000000000000000011111100000,0,0,3112747.985675917
2,0,TypeA,57100,111111111100000000000001111111110000000000000000000000111111111100000000000001111111111000000000000000011111111110000000000000000000000000000000000000000000000000000000,1,0,1758034.6016114615
3,1,TypeB,41500,000000000000000000000000000111110000000000000000000000000000000000000000000000011111111000000000000000111111110000000001111111100000000000000000001111111100000000000000,1,0,419395.88182632066
4,2,TypeB,41500,000000000000000000000000000111110000000000000000000000000000000000000000000000011111111000000000000000111111110000000001111111100000000000000000001111111100000000000000,1,0,419395.8818263225
5,3,TypeC,25200,000000000000000000000000000111110000000000000000000111100000000000000111110000000000000000000001111000000000000000000000000000000000011111100000000000000000000000000000,0,0,5232744.0017905105
6,4,TypeC,25200,000000000000000000000000000111110000000000000000000111100000000000000111110000000000000000000001111000000000000000000000000000000000011111100000000000000000000000000000,0,0,5232744.001790511
7,0,TypeA,56100,111111111100000000000000000000111111111100000000000000011111111100000000000001111111111000000000000000000000000000000001111111110000000000000000000000000000000000000000,1,0,400978.4243509434
8,1,TypeB,43200,111111110000000000000001111111100000000000000000000000000000000000000000000000000000000000000000000000111111110000000001111111100000000000000000000111111100000000000000,1,0,826090.4655326791
9,2,TypeB,43200,111111110000000000000001111111100000000000000000000000000000000000000000000000000000000000000000000000111111110000000001111111100000000000000000000111111100000000000000,1,0,826090.465532681
10,3,TypeC,26200,000000000000000000000000000111110000000000000000000111110000000000000111110000000000000000000001111000000000000000000000000000000000011111100000000000000000000000000000,0,0,4785675.201432409
11,4,TypeC,26200,000000000000000000000000000111110000000000000000000111110000000000000111110000000000000000000001111000000000000000000000000000000000011111100000000000000000000000000000,0,0,4785675.201432409
12,0,TypeA,53300,000000111111111100000000000000011111111100000000000000000000000000000000000001111111111000000000000000000000000000000001111111110000000000000000000000000000011111111100,0,0,772030.6624888107
13,1,TypeB,44500,111111110000000000001111111100000000000000000000000000000000000000000000000000000000000000000000111111110000000000000001111111100000000000000000001111111100000000000000,1,0,0.0
14,2,TypeB,44500,111111110000000000001111111100000000000000000000000000000000000000000000000000000000000000000000111111110000000000000001111111100000000000000000001111111100000000000000,1,0,1.862645149230957e-09
15,3,TypeC,30200,000000000001111110000000000111110000000000000000000000000000000000000000000000000000000000000001111000000000011111000000000000000000011111100000000000000000000000000000,0,0,2393778.871978514
16,4,TypeC,30200,000000000001111110000000000111110000000000000000000000000000000000000000000000000000000000000001111000000000011111000000000000000000011111100000000000000000000000000000,0,0,2393778.871978515
17,0,TypeA,53900,000000000001111111111000000000000000000000000000000000000000000000000000000001111111111000000000000000011111111110000000000000011111111110000000000000000000111111111100,1,0,1994500.0000000075
18,1,TypeB,44500,111111110000000000000001111111100000000000000000000000000000000000000000000000000000000000000000000000111111110000000001111111100000000000000000001111111100000000000000,1,0,827390.4655326791
19,2,TypeB,44500,111111110000000000000001111111100000000000000000000000000000000000000000000000000000000000000000000000111111110000000001111111100000000000000000001111111100000000000000,1,0,827390.465532681
20,3,TypeC,34300,000000000001111110000000000111110000000000000000000000000000000000000000000000000011111000000000000000000011111100000000000000000000011111100000000000000000000000000000,1,0,1450845.6580125336
21,4,TypeC,34300,000000000001111110000000000111110000000000000000000000000000000000000000000000000011111000000000000000000011111100000000000000000000011111100000000000000000000000000000,1,0,1450845.6580125345
22,0,TypeA,51600,000000111111111100000000000000011111111100000000000000000000000000000000000001111111111000000000000000000000000000000000000000000011111111100000000000111111111100000000,0,0,774030.6624888089
23,1,TypeB,43200,111111110000000000001111111100000000000000000000000000000000000000000000000000000000000000000000000000111111110000000001111111100000000000000000000000000111111100000000,0,0,0.0
24,2,TypeB,43200,111111110000000000001111111100000000000000000000000000000000000000000000000000000000000000000000000000111111110000000001111111100000000000000000000000000111111100000000,0,0,1.862645149230957e-09
25,3,TypeC,27900,000000000001111110000000000111110000000000000000000000000000011100000000000000000000000000000001111000000000000000000000000000000000011111100000000000000000000000000000,0,0,3412019.471799461
26,4,TypeC,27900,000000000001111110000000000111110000000000000000000000000000011100000000000000000000000000000001111000000000000000000000000000000000011111100000000000000000000000000000,0,0,3412019.471799462
27,0,TypeA,52900,000000000000000000000000000000111111111100000000000000000000111111111100000000000011111111110000000000000000000000000000000000111111111100000000000000000000011111111100,1,0,1593867.8603401966
