col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,4,TypeC,26300,000000000000000000000011111000000000000000000000001111100000000000000000000000011100000000000000000000000111111000000000000000000000011110000000000000000000000000000000,0,0,2044318.7327061445
1,0,TypeA,46200,000000111111110000000000000000000000000000000000001111111100000000000000000000000000000000000000000000000111111110000000000000001111111100000000000000111111111100000000,0,0,1806069.7731045969
2,1,TypeB,30000,001111111000000000000011111000000000011110000000001111111100000000000000000000000000000000000000000000000111111000000000000000000000000000000000000000000000000000000000,0,0,2814496.9424460437
3,2,TypeB,30000,001111111000000000000011111000000000011110000000001111111100000000000000000000000000000000000000000000000111111000000000000000000000000000000000000000000000000000000000,0,0,2814496.9424460437
4,3,TypeC,24200,000000000000000000000011111000000000000000000000000000000000000111111000000000000000000000000000000000000000000000000000111000000000000000000000111000000000000111111000,0,0,2212474.662423905
5,4,TypeC,24200,000000000000000000000011111000000000000000000000000000000000000111111000000000000000000000000000000000000000000000000000111000000000000000000000111000000000000111111000,0,0,2212474.662423905
6,0,TypeA,49000,000000001111111100000000000000000000000000000000000000111111111100000000000000011111111100000000000000000000000000000000000000001111111110000000000000111111111100000000,1,0,1295259.853348095
7,1,TypeB,25200,000000001111110000000000000000000000000000000000000000111100000000000000000000000000000000001111110000000001111000000000000000000000011110000000000000000000000000000000,0,0,2509349.4465965666
8,2,TypeB,25200,000000001111110000000000000000000000000000000000000000111100000000000000000000000000000000001111110000000001111000000000000000000000011110000000000000000000000000000000,0,0,2509349.4465965666
9,3,TypeC,22400,000000000000011100000000000000000000000000000000000000111100000000000000000000000000000000001111110000000000000000000000111000000000011110000000000000000000000000000000,0,0,1224925.7996679572
10,4,TypeC,22400,000000000000011100000000000000000000000000000000000000111100000000000000000000000000000000001111110000000000000000000000111000000000011110000000000000000000000000000000,0,0,1224925.7996679572
11,0,TypeA,50900,000000111111110000000000000000011111111110000000000000111111111100000000000000011111111100000000000000000000000000000000000000000000000000000000000000111111111100000000,0,0,1517175.3597122356
12,1,TypeB,27000,000000000011110000000000000000000000011110000000000000000000000111110000000000001111111100000000000000000111111000000000000000000000000000000000000000000000000000000000,0,0,3383517.097399
13,2,TypeB,27000,000000000011110000000000000000000000011110000000000000000000000111110000000000001111111100000000000000000111111000000000000000000000000000000000000000000000000000000000,0,0,3383517.097399
14,3,TypeC,23800,001111100000000000000000000000000000000011100000000000000000000111110000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000111111000,0,0,2106064.1864969553
15,4,TypeC,23800,001111100000000000000000000000000000000011100000000000000000000111110000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000111111000,0,0,2106064.1864969553
16,0,TypeA,50000,000000000011111111000000000000000000000000000000000000111111111100000000000000111111111100000000000000000000000000000000000000011111111110000000000000000000111111111000,1,0,1.862645149230957e-09
17,1,TypeB,30000,000000000011110000000000000000000011111110000000000000111110000000000000011111111000000000000000000000000111111000000000000000000000000000000000000000000000000000000000,0,0,1599761.358605424
18,2,TypeB,30000,000000000011110000000000000000000011111110000000000000111110000000000000011111111000000000000000000000000111111000000000000000000000000000000000000000000000000000000000,0,0,1599761.358605424
