col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,2,TypeB,40500,000000011111111000000000000000000111111000000000000000000000000000000000000000000000000000000000000000011111110000000000000000000000000000000001111111000000000111111110,0,0,2489567.09057072
1,3,TypeC,25500,000000000001111000000000000000000111111000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000001110000000000000000001110,0,0,4061195.285359796
2,4,TypeC,25500,000000000001111000000000000000000111111000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000001110000000000000000001110,0,0,4061195.285359796
3,0,TypeA,49300,000000000000000000000000000000111111111000000000000000000000000000000000000000000011111111000000000000011111111110000000000000011111111100000000000001111111111000000000,0,0,2509679.652605459
4,1,TypeB,41500,000000000000000000000000000000000000011111111000000000000000000000000000000000000011111100000000011111111000000000000000000000000000011111110000000001111111100000000000,0,0,2799505.552109191
5,2,TypeB,41500,000000000000000000000000000000000000011111111000000000000000000000000000000000000011111100000000011111111000000000000000000000000000011111110000000001111111100000000000,0,0,2799505.5521091893
6,3,TypeC,36000,000000000000000000000000000000000111111000000000000000000000000000000000000000000011111100000000001111110000000000000000000001111110000000000000000000000111111000000000,1,0,437890.7878411971
7,4,TypeC,36000,000000000000000000000000000000000111111000000000000000000000000000000000000000000011111100000000001111110000000000000000000001111110000000000000000000000111111000000000,1,0,437890.7878411971
8,0,TypeA,59200,001111111111000000000000111111111100000000000000000000000011111111110000000000000000000000000000011111111110000000000001111111110000000000000000000000000000000000000000,0,0,4971030.117866028
9,1,TypeB,38000,001111111000000000111111110000000000011111111000000000000000000000000000000000000011111110000000000000000111111110000000000000000000000000000000000000000000000000000000,1,0,1780901.4888337534
10,2,TypeB,38000,001111111000000000111111110000000000011111111000000000000000000000000000000000000011111110000000000000000111111110000000000000000000000000000000000000000000000000000000,1,0,1780901.4888337515
11,3,TypeC,24800,000000111111000000000000000000000000000000111111000000000000000000000000000000000000000000000000011100000000000000000111110000000000011100000000000000000000000000000000,0,0,6539217.803970229
12,4,TypeC,24800,000000111111000000000000000000000000000000111111000000000000000000000000000000000000000000000000011100000000000000000111110000000000011100000000000000000000000000000000,0,0,6539217.803970229
13,0,TypeA,53800,000000111111111000000000000000000000000000000000000000000000000000000000001111111110000000000000011111111110000000000000000001111111110000000000000000000000001111111110,0,0,2540475.310173707
14,1,TypeB,40200,000000000000000000000000000000000000000000000000000000011111110000000000001111111000000000000000011111111000000000000000000000000000011111110000000000000111111100000000,0,0,1826035.1116625406
15,2,TypeB,40200,000000000000000000000000000000000000000000000000000000011111110000000000001111111000000000000000011111111000000000000000000000000000011111110000000000000111111100000000,0,0,1826035.1116625387
16,3,TypeC,27800,001111100000000000001111110000000000000000000000000000000000000000000000000111111000000000000000000000000000000000000000000001110000000000000000000000000111111000000000,0,0,1.862645149230957e-09
17,4,TypeC,27800,001111100000000000001111110000000000000000000000000000000000000000000000000111111000000000000000000000000000000000000000000001110000000000000000000000000111111000000000,0,0,1.862645149230957e-09
18,0,TypeA,51500,000000111111111000000000000000000000000000000000000000000011111111110000000000001111111110000000000000011111111110000000000000000000000000000000011111111100000000000000,0,0,1471903.442928061
