col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,1,TypeB,31200,000000000111111000000000000000001111111000000000000000000011111111000000000000000011111000000000000000000000000000000000000000000000000000000000000000000011110000000000,0,0,3797939.7280966714
1,2,TypeB,31200,000000000111111000000000000000001111111000000000000000000011111111000000000000000011111000000000000000000000000000000000000000000000000000000000000000000011110000000000,0,0,3797939.7280966714
2,3,TypeC,21900,001110000000000000011111100000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000011100000000,0,0,4200159.818731116
3,4,TypeC,21900,001110000000000000011111100000000000000000000000001111110000000000000000000000000000000000000000000000000000000000000000111000000000000000000000000000000000011100000000,0,0,4200159.818731116
4,0,TypeA,49000,000000011111111110000000000000011111111110000000000000000011111111000000000000000000000000000000000000111111111100000000000000000000000000000000000000111111110000000000,0,0,536752.1651560906
5,1,TypeB,27000,000000011111110000000000000000000000111110000000000111110000000001111100000000000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0,5741802.21550855
6,2,TypeB,27000,000000011111110000000000000000000000111110000000000111110000000001111100000000000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0,5741802.21550855
7,3,TypeC,20300,000000011100000000000000111000000000000000000000000111110000000000000000000000000000000000001111110000000000000000000000000000000000000000000011100000000000000000000000,0,0,2295235.7502517533
8,4,TypeC,20300,000000011100000000000000111000000000000000000000000111110000000000000000000000000000000000001111110000000000000000000000000000000000000000000011100000000000000000000000,0,0,2295235.7502517533
9,0,TypeA,47000,000000000000000000000000000000000000000000000000000000000011111111000000000001111111111000000000000000111111111100000000000000000111111110000000000000111111110000000000,0,0,3217033.68580061
10,1,TypeB,28000,000000011111110000000000000000000000111110000000000000000000111111000000000000000111111000000000000000000000111100000000000000000000000000000000000000000000000000000000,0,0,6402152.819738155
11,2,TypeB,28000,000000011111110000000000000000000000111110000000000000000000111111000000000000000111111000000000000000000000111100000000000000000000000000000000000000000000000000000000,0,0,6402152.819738155
12,3,TypeC,18300,000000011100000000000000111000000000000000000000001111110000000000000000000001110000000000000000000000000000000000000000000000000000000000001110000000000000000000000000,0,0,3722696.072507551
13,4,TypeC,18300,000000011100000000000000111000000000000000000000001111110000000000000000000001110000000000000000000000000000000000000000000000000000000000001110000000000000000000000000,0,0,3722696.072507551
14,0,TypeA,45400,000000000111111110000000000000000000111111111000000000000000000000000000000000000000000000000000000000111111111100000000000000000111111110000000000000111111110000000000,0,0,2860744.0584088657
15,1,TypeB,25000,000000011111110000000000000000000000111110000000001111100000000001111000000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0,5776283.131923456
16,2,TypeB,25000,000000011111110000000000000000000000111110000000001111100000000001111000000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0,5776283.131923456
17,3,TypeC,18300,000000011100000000000000000000000000000000000000001111100000000001111000000000000000000000000000000000000000000000000011100000000000000000000011100000000000000000000000,0,0,4741361.077542793
18,4,TypeC,18300,000000011100000000000000000000000000000000000000001111100000000001111000000000000000000000000000000000000000000000000011100000000000000000000011100000000000000000000000,0,0,4741361.077542793
19,0,TypeA,47300,000000000000000000000000000000000000111111111000000000000000000000000000000000111111111000000000000000111111111100000000000000000111111110000000000000111111110000000000,0,0,2822613.595166169
20,1,TypeB,30000,000000011111110000000000000000000000111110000000001111100000000000000000000000000111111000000000000000000111111100000000000000000000000000000000000000000000000000000000,0,0,4781283.131923456
21,2,TypeB,30000,000000011111110000000000000000000000111110000000001111100000000000000000000000000111111000000000000000000111111100000000000000000000000000000000000000000000000000000000,0,0,4781283.131923456
22,3,TypeC,20000,000000000000000000000000111000000000000000000000001111100000000000000000000000000000000000001111110000000000000000000001110000000000000000000011100000000000000000000000,0,0,3137197.5327291014
23,4,TypeC,20000,000000000000000000000000111000000000000000000000001111100000000000000000000000000000000000001111110000000000000000000001110000000000000000000011100000000000000000000000,0,0,3137197.5327291014
24,0,TypeA,42900,000000000111111110000000000000001111111110000000000000000011111111000000000000000000111111111000000000000000000000000000000000000111111110000000000000000000000000000000,1,0,2015782.2759315167
25,1,TypeB,30000,000000011111110000000000000000000000000011111000000000011111100000000000000000000111111000000000001111110000000000000000000000000000000000000000000000000000000000000000,0,0,2111307.7542799544
26,2,TypeB,30000,000000011111110000000000000000000000000011111000000000011111100000000000000000000111111000000000001111110000000000000000000000000000000000000000000000000000000000000000,0,0,2111307.7542799544
27,3,TypeC,21900,000000000000000000000000000000000000000000000000001111110000000000000000000000000000111000000000001111110000000000000000111000000000000000000011100000000000000000000000,0,0,1639785.1460221512
28,4,TypeC,21900,000000000000000000000000000000000000000000000000001111110000000000000000000000000000111000000000001111110000000000000000111000000000000000000011100000000000000000000000,0,0,1639785.1460221512
29,1,TypeB,30000,000000011111110000000000000000000000000011111000000000011111100000000000000000000111111000000000000000000011111100000000000000000000000000000000000000000000000000000000,0,0,3022264.551863039
30,2,TypeB,30000,000000011111110000000000000000000000000011111000000000011111100000000000000000000111111000000000000000000011111100000000000000000000000000000000000000000000000000000000,0,0,3022264.551863039
31,3,TypeC,18900,000000000000000000000000111000000000000000000000001111110000000000000000000000000000111000000000000000000000000000000000111000000000000000000111000000000000000000000000,0,0,3547741.943605235
32,4,TypeC,18900,000000000000000000000000111000000000000000000000001111110000000000000000000000000000111000000000000000000000000000000000111000000000000000000111000000000000000000000000,0,0,3547741.943605235
33,0,TypeA,46400,000000000000000000000000000000000000111111111000000000000011111111000000000000111111111000000000000000111111111100000000000000000111111110000000000000000000000000000000,1,0,3707530.161127897
34,1,TypeB,30000,000000011111110000000000000000000000000011111000000000111110000000000000000000000111111000000000000000000111111100000000000000000000000000000000000000000000000000000000,0,0,4054961.832829805
35,2,TypeB,30000,000000011111110000000000000000000000000011111000000000111110000000000000000000000111111000000000000000000111111100000000000000000000000000000000000000000000000000000000,0,0,4054961.832829805
36,3,TypeC,17600,000000000000000000000000111000000000000000000000000000111110000000000000000000000000000000001110000000000000000000000000111000000000000000000011100000000000000000000000,0,0,4509961.0271903295
37,4,TypeC,17600,000000000000000000000000111000000000000000000000000000111110000000000000000000000000000000001110000000000000000000000000111000000000000000000011100000000000000000000000,0,0,4509961.0271903295
