col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,0,TypeA,53700,000000000000000000111111111100000000000000000000000000111111111000000000000000000000000000000000000000001111111110000000000000000000011111111110000000000001111111111000,0,0,1292146.25
1,1,TypeB,39100,000000001111111000000000000000000000011111110000000000000000000000000000000000111111110000000000000111111110000000000000000000000000000000011111110000000000000000000000,1,0,3121561.25
2,2,TypeB,39100,000000001111111000000000000000000000011111110000000000000000000000000000000000111111110000000000000111111110000000000000000000000000000000011111110000000000000000000000,1,0,3121561.25
3,3,TypeC,31200,000000000000001111110000000000000001111100000000000000000000000000000000000000111111000000000011111100000000000000000000000000000000000000000000000000001111000000000000,0,0,3043895.0
4,4,TypeC,31200,000000000000001111110000000000000001111100000000000000000000000000000000000000111111000000000011111100000000000000000000000000000000000000000000000000001111000000000000,0,0,3043895.0
5,0,TypeA,54600,000000000000000000111111111100000000000000000000000000111111111000000000000000000000000000000000000000001111111110000000000000000000011111111110000000000000001111111111,1,0,1785672.5
6,1,TypeB,41400,000000000000000001111111100000000000011111110000000000000000000000000000000000111111110000000000000000111111110000000000000000000000011111111000000000000000000000000000,1,0,1524797.5
7,2,TypeB,41400,000000000000000001111111100000000000011111110000000000000000000000000000000000111111110000000000000000111111110000000000000000000000011111111000000000000000000000000000,1,0,1524797.5
8,3,TypeC,30600,000000000000000000001111100000000000000000000000000000000000000000011111100000000000011111100000000000001111110000000000000000000000000000000000000000001111000000000000,0,0,2528271.25
9,4,TypeC,30600,000000000000000000001111100000000000000000000000000000000000000000011111100000000000011111100000000000001111110000000000000000000000000000000000000000001111000000000000,0,0,2528271.25
10,0,TypeA,54300,011111111110000000000000000000000000000000000000000000111111111000000000000000000000000000000000000000001111111110000000000011111111110000000000000001111111111000000000,1,0,1363138.75
11,1,TypeB,39100,000000001111111000000000000000000000011111110000000000000000000000000000000000111111110000000000000000000000000011111111000000000000000000011111110000000000000000000000,1,0,4559492.5
12,2,TypeB,39100,000000001111111000000000000000000000011111110000000000000000000000000000000000111111110000000000000000000000000011111111000000000000000000011111110000000000000000000000,1,0,4559492.5
13,3,TypeC,31600,000000000000000000011111100000000000000000000000000000000000000000011111100000000000011111100000000000001111110000000000000000000000000000000000000000001111000000000000,0,0,2529271.25
14,4,TypeC,31600,000000000000000000011111100000000000000000000000000000000000000000011111100000000000011111100000000000001111110000000000000000000000000000000000000000001111000000000000,0,0,2529271.25
15,0,TypeA,53000,011111111110000000000000000000000000000000000000000000111111111000000000000000000000000000000000000000111111111000000000000011111111110000000000000000001111111110000000,0,0,1949555.0
16,1,TypeB,43800,000000000000001111111100000000000000011111110000000000000000000000000000000000000001111111100000000000000000000000000000000000111111110000000000000000000000000011111111,0,0,2750775.0
17,2,TypeB,43800,000000000000001111111100000000000000011111110000000000000000000000000000000000000001111111100000000000000000000000000000000000111111110000000000000000000000000011111111,0,0,2750775.0
18,3,TypeC,34700,000000000000000000000000000111110000000000000000000000000000111111000000000000000000011111100000000000001111110000000000000000000000000000000000000000001111110000000000,1,0,0.0
19,4,TypeC,34700,000000000000000000000000000111110000000000000000000000000000111111000000000000000000011111100000000000001111110000000000000000000000000000000000000000001111110000000000,1,0,0.0
20,0,TypeA,55200,011111111110000000000000000001111111110000000000000000111111111000000000000000000000000000000000000000000000000000000000000000000000011111111110000000000000001111111111,0,0,1564668.75
21,1,TypeB,41300,000000000000000000000000111111110000000000000000111111100000000000000000000000111111110000000000000000000000000000001111111000000000011111111000000000000000000000000000,0,0,3481702.5
22,2,TypeB,41300,000000000000000000000000111111110000000000000000111111100000000000000000000000111111110000000000000000000000000000001111111000000000011111111000000000000000000000000000,0,0,3481702.5
23,3,TypeC,28100,000000000000000000000000111111000000000000000000000000000000000000011111100000000000011111100000000000000000000000001111000000000000000000000000000000001111000000000000,0,0,4938355.0
24,4,TypeC,28100,000000000000000000000000111111000000000000000000000000000000000000011111100000000000011111100000000000000000000000001111000000000000000000000000000000001111000000000000,0,0,4938355.0
25,0,TypeA,55500,011111111110000000000000000000000000000000000000000000111111111000000000000000111111111100000000000000000000000000001111111110000000000000000000000000011111111110000000,0,0,5105490.0
26,1,TypeB,41300,000000000000000000001111111100000000011111110000000000000000000000000000000000111111110000000000000000000000000000001111111000000000000000000000000000011111111000000000,0,0,3729601.25
27,2,TypeB,41300,000000000000000000001111111100000000011111110000000000000000000000000000000000111111110000000000000000000000000000001111111000000000000000000000000000011111111000000000,0,0,3729601.25
28,3,TypeC,25000,000000000000000000000000000000000001110000000000000000000001111000000000000000111111000000000011111000000000000000000000000000000000000000000011110000000000000000000000,0,0,5241751.25
