col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,4,TypeC,25000,000000000000000000000000000111111000000000000000000000000000111000000000001111110000000000000000000000000001110000000000000000000000000000000000000000000000011110000000,1,0,2848214.082969429
1,0,TypeA,49400,000000000000000000000000111111111000000000000000000111111111000000000000000000011111111110000000000000000000000000000000000000000000111111110000000000000111111110000000,0,0,2999314.0647743866
2,1,TypeB,34600,000000000000000000000000111111100000000001111111100000000000000000000000000000000000000000000000000000000001111000000000000000000000111111110000000000000000011110000000,0,0,4287521.561135362
3,2,TypeB,34600,000000000000000000000000111111100000000001111111100000000000000000000000000000000000000000000000000000000001111000000000000000000000111111110000000000000000011110000000,0,0,4287521.561135362
4,3,TypeC,20300,000000000000000000000000000000000000001111000000000000000000000000000011100000000000000011100000000000000001110000000000000000000000000000000000000000000000011110000000,0,0,5009501.437409024
5,4,TypeC,20300,000000000000000000000000000000000000001111000000000000000000000000000011100000000000000011100000000000000001110000000000000000000000000000000000000000000000011110000000,0,0,5009501.437409024
6,0,TypeA,48500,000000000111111110000000000000001111111111000000000000000011111111100000000000011111111110000000000000000000000000000000000000000000000000000000000000011111111110000000,0,0,3244104.512372639
7,1,TypeB,35900,000000000000000000000000111111100000000000000000000000000011111110000000000000000000000000000000000000000000011111000000000000000000000000011111111000000000111110000000,0,0,1053019.596069878
8,2,TypeB,35900,000000000000000000000000111111100000000000000000000000000011111110000000000000000000000000000000000000000000011111000000000000000000000000011111111000000000111110000000,0,0,1053019.596069878
9,3,TypeC,29100,000000000111111000000000000000000000001111000000000000000000000000000000001111110000000000000000000000000000111000000000000000000000000000000000000000000000111110000000,0,0,2004335.7714701602
10,4,TypeC,29100,000000000111111000000000000000000000001111000000000000000000000000000000001111110000000000000000000000000000111000000000000000000000000000000000000000000000111110000000,0,0,2004335.7714701602
11,0,TypeA,48100,000000000111111110000000000001111111111000000000000000000000000000000000000000011111111110000000000000000000000000000000000000000011111111110000000000000111111110000000,1,0,1921257.2598253265
12,1,TypeB,32200,000000000000011111110000000000001111111000000000000011111111000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000011110000000,1,0,1381104.2758369874
13,2,TypeB,32200,000000000000011111110000000000001111111000000000000011111111000000000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000011110000000,1,0,1381104.2758369874
14,3,TypeC,24000,000000000000000000000000000000000000000000000000000000000001111110000000000000000000000011100000000000000000111000000000000000000000000000000000001111100000000000001111,0,0,3812770.3420669567
15,4,TypeC,24000,000000000000000000000000000000000000000000000000000000000001111110000000000000000000000011100000000000000000111000000000000000000000000000000000001111100000000000001111,0,0,3812770.3420669567
16,0,TypeA,47100,000000111111111000000000000000001111111111000000000000000000000000000000000000011111111110000000000000000000000000000000000000000000111111110000000000000111111110000000,0,0,2661756.622998541
17,1,TypeB,32200,000000000111111110000000000000001111111000000000000000000011111110000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000011110000000,1,0,2906325.036390112
18,2,TypeB,32200,000000000111111110000000000000001111111000000000000000000011111110000000000000000000000000000000000000000000011111000000000000000000000000000000000000000000011110000000,1,0,2906325.036390112
19,3,TypeC,26700,000000000111111000000000000000000000000000000000000000000011111000000000000000000000000011100000000000000000111000000000000000000000000000000000000000000000011110000000,0,0,4147995.997088789
20,4,TypeC,26700,000000000111111000000000000000000000000000000000000000000011111000000000000000000000000011100000000000000000111000000000000000000000000000000000000000000000011110000000,0,0,4147995.997088789
21,0,TypeA,52000,000000000000000000011111111110000000000011111111100000000000000000000000000000011111111110000000000000000000000000000000000000011111111100000000000000000111111110000000,0,0,4293935.625909753
22,1,TypeB,34300,000000000000000000011111111000000000000000000000000000000011111110000000000000000000000000000000000000000000011111000000000000011111110000000000000000000000011110000000,1,0,1549672.2525473135
23,2,TypeB,34300,000000000000000000011111111000000000000000000000000000000011111110000000000000000000000000000000000000000000011111000000000000011111110000000000000000000000011110000000,1,0,1549672.2525473135
24,3,TypeC,23900,000000000000000000000000000000000000000000000000000000000000111110000000000000000000000011100000000000000000111000000000000000000000000000000011111000000000011110000000,0,0,3455204.8216884937
25,4,TypeC,23900,000000000000000000000000000000000000000000000000000000000000111110000000000000000000000011100000000000000000111000000000000000000000000000000011111000000000011110000000,0,0,3455204.8216884937
26,0,TypeA,50500,000000111111111000000000000000001111111111000000000000000000000000000000000000011111111110000000000000000000000000000001111111110000000000000000000000000111111110000000,0,0,1306285.7896652129
27,1,TypeB,32300,000000000000000000000000111111100000000000000000000000000011111110000000000000000000000000000000000000000001111000000000000000011111110000000000000000000000011110000000,0,0,3482320.433042202
28,2,TypeB,32300,000000000000000000000000111111100000000000000000000000000011111110000000000000000000000000000000000000000001111000000000000000011111110000000000000000000000011110000000,0,0,3482320.433042202
29,3,TypeC,25200,000000000000000000000000000011111000000000000000000000000001111110000000000000000000000011100000000000000001110000000000000000000000000000000000000000000000011110000000,0,0,3994474.3085880578
30,4,TypeC,25200,000000000000000000000000000011111000000000000000000000000001111110000000000000000000000011100000000000000001110000000000000000000000000000000000000000000000011110000000,0,0,3994474.3085880578
31,0,TypeA,48100,000000000000000011111111100000000000000000000000000000000000001111111110000000000000000011111111100000000000000000000000000000000000111111110000000000000111111110000000,0,0,827783.296943238
32,1,TypeB,34600,000000000000000000000000111111100000000000000000000011111111000000000000000000000000000000000000000000000000111100000000000000000000000000011111111000000000011110000000,0,0,1610119.9781659525
33,2,TypeB,34600,000000000000000000000000111111100000000000000000000011111111000000000000000000000000000000000000000000000000111100000000000000000000000000011111111000000000011110000000,0,0,1610119.9781659525
34,3,TypeC,29700,000000000000000000000000000000000000000000000000000000000001111110000000000000000000111110000000000000000000111100000000000000000000000000000011111000000000011110000000,0,0,1907255.7132460028
35,4,TypeC,29700,000000000000000000000000000000000000000000000000000000000001111110000000000000000000111110000000000000000000111100000000000000000000000000000011111000000000011110000000,0,0,1907255.7132460028
36,0,TypeA,54300,000000000000000000000000111111111000000000000000000111111111100000000000000000011111111110000000000000000000000000000000000000011111111100000000000000011111111110000000,1,0,1606396.8340611383
37,1,TypeB,41200,000000000000000000000000111111100000000000000000000000000000000011111111000000000000000000000000000000000011111111000000000000011111110000000000000000011111110000000000,0,0,501224.30858806893
38,2,TypeB,41200,000000000000000000000000111111100000000000000000000000000000000011111111000000000000000000000000000000000011111111000000000000011111110000000000000000011111110000000000,0,0,501224.30858806893
39,3,TypeC,30800,000000000111111000000000000000000000000000000000000000000001111110000000000000000000000000000000000000000011110000000000000000000000000000000000001111110000000000001111,1,0,1987378.074963604
