col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,2,TypeB,38000,000000000000111111100000000000000000000000111111110000000001111111100000000000000000000011111111000000000000011111110000000000000000000000000000000000000000000000000000,0,0,989603.4942363277
1,1,TypeB,38000,000000000000111111100000000000011111111000000000000000000001111111100000000000000000000011111111000000000000011111110000000000000000000000000000000000000000000000000000,1,0,1654060.1224784106
2,2,TypeB,38000,000000000000111111100000000000011111111000000000000000000001111111100000000000000000000011111111000000000000011111110000000000000000000000000000000000000000000000000000,1,0,1654060.122478405
3,3,TypeC,29100,000001111110000000000001111000000000000000000000001111110000000000000000000000000000011111000000000000000000000000000000000000000000000011111100000000000000000000000000,0,0,3276841.606628234
4,4,TypeC,29100,000001111110000000000001111000000000000000000000001111110000000000000000000000000000011111000000000000000000000000000000000000000000000011111100000000000000000000000000,0,0,3276841.606628234
5,3,TypeC,25100,000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000011111000000000000011100000000000000000000000011111100000000000000011100000000,1,0,465158.4654178843
6,4,TypeC,25100,000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000011111000000000000011100000000000000000000000011111100000000000000011100000000,1,0,465158.4654178843
7,0,TypeA,54400,000000000000011111111110000000000000000000000000001111111110000000000000011111111110000000000000000000000000000000000000000000111111111000000000000111111110000000000000,0,0,5784382.672910642
8,1,TypeB,42800,000000000000000000001111111100000000000000000000000000000000000000000000000011111110000000000000000000000000001111111000000000111111110000000000000111111110000000000000,0,0,2909220.3530259356
9,2,TypeB,42800,000000000000000000001111111100000000000000000000000000000000000000000000000011111110000000000000000000000000001111111000000000111111110000000000000111111110000000000000,0,0,2909220.35302593
10,3,TypeC,24900,000000000000000000000011111100000000000000000000001111000000000000000000000000011110000000000000000000000000000000000000000000111100000000000000000111111000000000000000,0,0,4565807.168587886
11,4,TypeC,24900,000000000000000000000011111100000000000000000000001111000000000000000000000000011110000000000000000000000000000000000000000000111100000000000000000111111000000000000000,0,0,4565807.168587886
