col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected
0,2,TypeB,38000,000000000111111100000000000000111111110000000000000000000001111111100000000000111111110000000000000111111100000000000000000000000000000000000000000000000000000000000000,1,0
1,3,TypeC,23300,000000011111000000000000111000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000011100000,0,0
2,4,TypeC,23300,000000011111000000000000111000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000011100000,0,0
3,1,TypeB,40400,011111110000000000000000000000000000000000000000000000000000111111100000000000000111111110000000000000111111110000000000000000000000000000000001111111100000000000000000,0,0
4,2,TypeB,40400,011111110000000000000000000000000000000000000000000000000000111111100000000000000111111110000000000000111111110000000000000000000000000000000001111111100000000000000000,0,0
5,3,TypeC,27000,011110000000000000000111100000000000000000000000000000011111100000000000000000000000000000000000000000000000000000000000000000000000011110000000000001111110000000000000,0,0
6,4,TypeC,27000,011110000000000000000111100000000000000000000000000000011111100000000000000000000000000000000000000000000000000000000000000000000000011110000000000001111110000000000000,0,0
7,3,TypeC,24700,111110000000000000000111100000000000000000000000000000011111100000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000011100000,0,0
8,4,TypeC,24700,111110000000000000000111100000000000000000000000000000011111100000000000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000011100000,0,0
9,0,TypeA,47700,000000011111111100000000000000000000011111111110000000000001111111100000000000000111111110000000000000000000000000000000000000111111111100000000000000000000000000000000,1,0
10,1,TypeB,40000,111111110000000000000000000000111111110000000000000000000001111111100000000000000111111110000000000000000111111110000000000000000000000000000000000000000000000000000000,1,0
11,2,TypeB,40000,111111110000000000000000000000111111110000000000000000000001111111100000000000000111111110000000000000000111111110000000000000000000000000000000000000000000000000000000,1,0
12,3,TypeC,28600,111110000000000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000011110000000000001111110000000000000,0,0
13,4,TypeC,28600,111110000000000000000111100000000000000000000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000011110000000000001111110000000000000,0,0
14,0,TypeA,48600,000000011111111100000000000000000000011111111110000000000001111111100000000000001111111110000000000000000000000000000000000000000000000111111111000000000000000000000000,0,0
15,1,TypeB,39000,011111110000000000000000000000111111110000000000000000011111111000000000000000111111110000000000000000000111111110000000000000000000000000000000000000000000000000000000,1,0
16,2,TypeB,39000,011111110000000000000000000000111111110000000000000000011111111000000000000000111111110000000000000000000111111110000000000000000000000000000000000000000000000000000000,1,0
