col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected
0,12,TypeC,20100,000000000000011100000000000000000000000000000011100000000000000000000000001110000000000000000000000000000000000000000000000000111100000000000000000000011111000000000000,0,0
1,13,TypeC,20100,000000000000011100000000000000000000000000000011100000000000000000000000001110000000000000000000000000000000000000000000000000111100000000000000000000011111000000000000,0,0
2,14,TypeC,20100,000000000000011100000000000000000000000000000011100000000000000000000000001110000000000000000000000000000000000000000000000000111100000000000000000000011111000000000000,0,0
3,15,TypeC,20100,000000000000011100000000000000000000000000000011100000000000000000000000001110000000000000000000000000000000000000000000000000111100000000000000000000011111000000000000,0,0
4,16,TypeC,20100,000000000000011100000000000000000000000000000011100000000000000000000000001110000000000000000000000000000000000000000000000000111100000000000000000000011111000000000000,0,0
5,17,TypeC,20100,000000000000011100000000000000000000000000000011100000000000000000000000001110000000000000000000000000000000000000000000000000111100000000000000000000011111000000000000,0,0
6,18,TypeC,20100,000000000000011100000000000000000000000000000011100000000000000000000000001110000000000000000000000000000000000000000000000000111100000000000000000000011111000000000000,0,0
7,19,TypeC,20100,000000000000011100000000000000000000000000000011100000000000000000000000001110000000000000000000000000000000000000000000000000111100000000000000000000011111000000000000,0,0
8,4,TypeB,33000,000000000111111000000000000000000000111100000000000000011111111000000000000000111111110000000000000000000111111100000000000000000000000000000000000000000000000000000000,0,0
9,5,TypeB,33000,000000000111111000000000000000000000111100000000000000011111111000000000000000111111110000000000000000000111111100000000000000000000000000000000000000000000000000000000,0,0
10,6,TypeB,33000,000000000111111000000000000000000000111100000000000000011111111000000000000000111111110000000000000000000111111100000000000000000000000000000000000000000000000000000000,0,0
11,7,TypeB,33000,000000000111111000000000000000000000111100000000000000011111111000000000000000111111110000000000000000000111111100000000000000000000000000000000000000000000000000000000,0,0
12,8,TypeB,33000,000000000111111000000000000000000000111100000000000000011111111000000000000000111111110000000000000000000111111100000000000000000000000000000000000000000000000000000000,0,0
13,9,TypeB,33000,000000000111111000000000000000000000111100000000000000011111111000000000000000111111110000000000000000000111111100000000000000000000000000000000000000000000000000000000,0,0
14,10,TypeB,33000,000000000111111000000000000000000000111100000000000000011111111000000000000000111111110000000000000000000111111100000000000000000000000000000000000000000000000000000000,0,0
15,11,TypeB,33000,000000000111111000000000000000000000111100000000000000011111111000000000000000111111110000000000000000000111111100000000000000000000000000000000000000000000000000000000,0,0
16,12,TypeC,19800,000000000000000000000011100000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000011100000000000001111100000000000000000001110000000,0,0
17,13,TypeC,19800,000000000000000000000011100000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000011100000000000001111100000000000000000001110000000,0,0
18,14,TypeC,19800,000000000000000000000011100000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000011100000000000001111100000000000000000001110000000,0,0
19,15,TypeC,19800,000000000000000000000011100000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000011100000000000001111100000000000000000001110000000,0,0
20,16,TypeC,19800,000000000000000000000011100000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000011100000000000001111100000000000000000001110000000,0,0
21,17,TypeC,19800,000000000000000000000011100000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000011100000000000001111100000000000000000001110000000,0,0
22,18,TypeC,19800,000000000000000000000011100000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000011100000000000001111100000000000000000001110000000,0,0
23,19,TypeC,19800,000000000000000000000011100000000000000000011110000000000000000000000000000000000000000000000000000000000000000000000011100000000000001111100000000000000000001110000000,0,0
24,0,TypeA,48100,000000111111111000000000000000001111111110000000000000000000000000000000000000000000000000000000000000000111111110000000000000111111111100000000000000000111111111100000,0,0
25,1,TypeA,48100,000000111111111000000000000000001111111110000000000000000000000000000000000000000000000000000000000000000111111110000000000000111111111100000000000000000111111111100000,0,0
26,2,TypeA,48100,000000111111111000000000000000001111111110000000000000000000000000000000000000000000000000000000000000000111111110000000000000111111111100000000000000000111111111100000,0,0
27,3,TypeA,48100,000000111111111000000000000000001111111110000000000000000000000000000000000000000000000000000000000000000111111110000000000000111111111100000000000000000111111111100000,0,0
28,0,TypeA,47200,000000000000000000000000000000001111111100000000000000000000000000000000000000000011111111100000000000011111111110000000000000000111111111100000000000001111111110000000,0,0
29,1,TypeA,47200,000000000000000000000000000000001111111100000000000000000000000000000000000000000011111111100000000000011111111110000000000000000111111111100000000000001111111110000000,0,0
30,2,TypeA,47200,000000000000000000000000000000001111111100000000000000000000000000000000000000000011111111100000000000011111111110000000000000000111111111100000000000001111111110000000,0,0
31,3,TypeA,47200,000000000000000000000000000000001111111100000000000000000000000000000000000000000011111111100000000000011111111110000000000000000111111111100000000000001111111110000000,0,0
32,4,TypeB,33200,000000001111111000000000000000000000011111110000000000000000000001111111000000000000000000000000000000000000011111110000000000000000111100000000000000000000000000000000,0,0
33,5,TypeB,33200,000000001111111000000000000000000000011111110000000000000000000001111111000000000000000000000000000000000000011111110000000000000000111100000000000000000000000000000000,0,0
34,6,TypeB,33200,000000001111111000000000000000000000011111110000000000000000000001111111000000000000000000000000000000000000011111110000000000000000111100000000000000000000000000000000,0,0
35,7,TypeB,33200,000000001111111000000000000000000000011111110000000000000000000001111111000000000000000000000000000000000000011111110000000000000000111100000000000000000000000000000000,0,0
36,8,TypeB,33200,000000001111111000000000000000000000011111110000000000000000000001111111000000000000000000000000000000000000011111110000000000000000111100000000000000000000000000000000,0,0
37,9,TypeB,33200,000000001111111000000000000000000000011111110000000000000000000001111111000000000000000000000000000000000000011111110000000000000000111100000000000000000000000000000000,0,0
38,10,TypeB,33200,000000001111111000000000000000000000011111110000000000000000000001111111000000000000000000000000000000000000011111110000000000000000111100000000000000000000000000000000,0,0
39,11,TypeB,33200,000000001111111000000000000000000000011111110000000000000000000001111111000000000000000000000000000000000000011111110000000000000000111100000000000000000000000000000000,0,0
40,12,TypeC,22900,000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000111110000000000011111100000000000000001110,0,0
41,13,TypeC,22900,000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000111110000000000011111100000000000000001110,0,0
42,14,TypeC,22900,000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000111110000000000011111100000000000000001110,0,0
43,15,TypeC,22900,000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000111110000000000011111100000000000000001110,0,0
44,16,TypeC,22900,000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000111110000000000011111100000000000000001110,0,0
45,17,TypeC,22900,000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000111110000000000011111100000000000000001110,0,0
46,18,TypeC,22900,000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000111110000000000011111100000000000000001110,0,0
47,19,TypeC,22900,000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000111110000000000011111100000000000000001110,0,0
48,12,TypeC,24800,000000000000000000000000000000000000000000000000000111111000000000000000001111100000000000000000000000000000000000000000000000111110000000000111000000000000011110000000,1,1
49,13,TypeC,24800,000000000000000000000000000000000000000000000000000111111000000000000000001111100000000000000000000000000000000000000000000000111110000000000111000000000000011110000000,1,0
50,14,TypeC,24800,000000000000000000000000000000000000000000000000000111111000000000000000001111100000000000000000000000000000000000000000000000111110000000000111000000000000011110000000,1,0
51,15,TypeC,24800,000000000000000000000000000000000000000000000000000111111000000000000000001111100000000000000000000000000000000000000000000000111110000000000111000000000000011110000000,1,0
52,16,TypeC,24800,000000000000000000000000000000000000000000000000000111111000000000000000001111100000000000000000000000000000000000000000000000111110000000000111000000000000011110000000,1,0
53,17,TypeC,24800,000000000000000000000000000000000000000000000000000111111000000000000000001111100000000000000000000000000000000000000000000000111110000000000111000000000000011110000000,1,0
54,18,TypeC,24800,000000000000000000000000000000000000000000000000000111111000000000000000001111100000000000000000000000000000000000000000000000111110000000000111000000000000011110000000,1,0
55,19,TypeC,24800,000000000000000000000000000000000000000000000000000111111000000000000000001111100000000000000000000000000000000000000000000000111110000000000111000000000000011110000000,1,0
56,4,TypeB,33000,000000000000011111000000000000000000011111111000000000001111111000000000000000000011111000000000001111111100000000000000000000000000000000000000000000000000000000000000,0,0
