==========================================================
 ANALYSIS REPORT: Week 13
==========================================================

1. Performance Metrics
----------------------
  Objective Value : 4,338,100.00
  Execution Time  : 65.3430 sec
  Iterations      : 56
  RMP Time (LP)   : 19.0189 s
  RMP Time (MIP)  : 30.2709 s
  Pool Search Time: 12.5421 s
  Graph Search Time: 3.4350 s
  MIP Decision Variables: 320 (Columns used in Final MIP)
  MIP Filtered Columns  : 748 (Removed before MIP)

2. Column Generation & Pool Statistics
--------------------------------------
  Total Columns Generated (History) : 9544
  Pool Hits (Reused from History)   : 998
  Graph Gen (Newly Created)         : 50
  Pool Hit Rate                     : 95.2%

3. Shift Pattern Diversity (Unique Patterns)
------------------------------------------
  Type: TypeA  | Unique Patterns:  951 / Total Gen: 1902
       -> Avg Length of Unique Patterns: 44.3 hours
  Type: TypeB  | Unique Patterns:  954 / Total Gen: 3816
       -> Avg Length of Unique Patterns: 31.5 hours
  Type: TypeC  | Unique Patterns:  954 / Total Gen: 3816
       -> Avg Length of Unique Patterns: 21.7 hours

4. Final Schedule Assignment Breakdown
--------------------------------------
  Emp 0  (TypeA): 43 hours worked
  Emp 1  (TypeA): 42 hours worked
  Emp 2  (TypeB): 36 hours worked
  Emp 3  (TypeB): 40 hours worked
  Emp 4  (TypeB): 27 hours worked
  Emp 5  (TypeB): 31 hours worked
  Emp 6  (TypeC): 20 hours worked
  Emp 7  (TypeC): 22 hours worked
  Emp 8  (TypeC): 28 hours worked
  Emp 9  (TypeC): 26 hours worked

5. Iteration History (Convergence Log)
--------------------------------------
Iter  | RMP Obj Value   | Pool Hits  | Graph Gen 
--------------------------------------------------
1     | 235,028,000.00  | 20         | 0         
2     | 148,121,300.00  | 20         | 0         
3     | 66,732,472.89   | 20         | 0         
4     | 19,722,399.96   | 20         | 0         
5     | 12,010,787.50   | 20         | 0         
6     | 8,548,216.70    | 20         | 0         
7     | 6,613,423.53    | 20         | 0         
8     | 5,131,496.54    | 20         | 0         
9     | 3,843,386.64    | 20         | 0         
10    | 3,343,155.36    | 20         | 0         
11    | 2,531,716.87    | 20         | 0         
12    | 1,989,729.07    | 20         | 0         
13    | 1,828,805.02    | 20         | 0         
14    | 1,294,626.50    | 20         | 0         
15    | 1,043,361.74    | 20         | 0         
16    | 729,295.17      | 20         | 0         
17    | 590,885.62      | 20         | 0         
18    | 402,034.37      | 20         | 0         
19    | 376,875.47      | 20         | 0         
20    | 372,605.32      | 20         | 0         
21    | 369,876.88      | 20         | 0         
22    | 369,222.09      | 20         | 0         
23    | 368,979.33      | 6          | 0         
24    | 368,978.03      | 4          | 10        
25    | 359,666.59      | 20         | 0         
26    | 355,397.47      | 20         | 0         
27    | 352,505.97      | 20         | 0         
28    | 350,803.21      | 20         | 0         
29    | 350,277.26      | 20         | 0         
30    | 349,578.90      | 20         | 0         
31    | 348,871.47      | 20         | 0         
32    | 347,943.16      | 20         | 0         
33    | 347,756.13      | 20         | 0         
34    | 347,695.87      | 6          | 0         
35    | 347,674.40      | 0          | 10        
36    | 342,659.83      | 20         | 0         
37    | 341,630.62      | 20         | 0         
38    | 341,035.93      | 20         | 0         
39    | 340,689.40      | 20         | 0         
40    | 340,464.76      | 20         | 0         
41    | 340,395.80      | 14         | 0         
42    | 340,375.32      | 20         | 0         
43    | 340,366.92      | 4          | 10        
44    | 336,381.38      | 20         | 0         
45    | 335,727.07      | 20         | 0         
46    | 335,407.21      | 20         | 0         
47    | 335,280.20      | 20         | 0         
48    | 335,189.47      | 20         | 0         
49    | 335,130.11      | 20         | 0         
50    | 335,129.53      | 4          | 10        
51    | 332,159.79      | 20         | 0         
52    | 332,013.50      | 20         | 0         
53    | 331,977.94      | 20         | 0         
54    | 331,954.83      | 20         | 0         
55    | 331,953.50      | 16         | 0         
56    | 331,952.45      | 4          | 10        
