col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected
0,0,TypeA,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0
1,0,TypeA,8000,000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0
2,1,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0
3,1,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0
4,2,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0
5,2,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0
6,3,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0
7,3,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0
8,4,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0
9,4,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0,0
10,0,TypeA,49000,000000000000000000000000000000001111111110000000000000000111111111000000000000001111111110000000000001111111110000000000000001111111111000000000000000000000000000000000,0,0
11,1,TypeB,38100,000000000000000000000000000000000011111110000000000000000011111111000000000000001111111000000000000000011111110000000000000000001111111000000000000000000000000000000000,0,0
12,2,TypeB,38100,000000000000000000000000000000000011111110000000000000000011111111000000000000001111111000000000000000011111110000000000000000001111111000000000000000000000000000000000,0,0
13,3,TypeC,36600,000000000000000000000000000000000000000000000000000000000000111111000000000000001111110000000000000000011111100000000000000001111110000000000000000000000111111000000000,0,0
14,4,TypeC,36600,000000000000000000000000000000000000000000000000000000000000111111000000000000001111110000000000000000011111100000000000000001111110000000000000000000000111111000000000,0,0
15,0,TypeA,51700,000000011111111110000000000000000000000011111111110000000000000011111111000000000000000000000000000000000000000000000000000000000000111111110000000000000000011111111110,0,0
16,1,TypeB,32600,000000000001111110000000000000000000001111110000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000000001111111100000000011110,0,0
17,2,TypeB,32600,000000000001111110000000000000000000001111110000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000000001111111100000000011110,0,0
18,3,TypeC,28000,000000000001111110000000000000000000001111110000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000011110,0,0
19,4,TypeC,28000,000000000001111110000000000000000000001111110000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000011110,0,0
20,0,TypeA,52700,001111111100000000000111111110000000000000000000011111111110000000000000000000000000011111111110000000000000000000000000000000000000000000000000000000011111111000000000,0,0
21,1,TypeB,30100,000111111000000000011111100000000000000000000000000000111110000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000011111110000000000,0,0
22,2,TypeB,30100,000111111000000000011111100000000000000000000000000000111110000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000011111110000000000,0,0
23,3,TypeC,26700,000111111000000000011111100000000000000000000000000000111110000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000111000000000,0,0
24,4,TypeC,26700,000111111000000000011111100000000000000000000000000000111110000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000111000000000,0,0
25,0,TypeA,47500,000000001111111110000000000000000000000000000000111111111100000000000000000000111111110000000000000000000000000000000000000000000011111111000000000000011111111000000000,0,0
26,1,TypeB,32100,000000000001111110000000000111111000000000000000111111100000000000000000000000111100000000000000000000000000000000000000000000000011111110000000000000000000000000000000,0,0
27,2,TypeB,32100,000000000001111110000000000111111000000000000000111111100000000000000000000000111100000000000000000000000000000000000000000000000011111110000000000000000000000000000000,0,0
28,3,TypeC,24300,000000000001111110000000000000000000000000000000111000000000000000000000000000111000000000000000000000000000000000000011110000000000111110000000000000000000000000000000,0,0
29,4,TypeC,24300,000000000001111110000000000000000000000000000000111000000000000000000000000000111000000000000000000000000000000000000011110000000000111110000000000000000000000000000000,0,0
30,0,TypeA,45600,000000000000000000000000000111111110000000000000000000111111111100000000000000000000000000000000000000000001111111100000000000000000111111110000000000011111111000000000,0,0
31,1,TypeB,36600,000000000000000000000000000111111110000000000000000000000111111100000000000000000000000000000000000000000001111110000000000000000000000011110000000000011111111000000000,0,0
32,2,TypeB,36600,000000000000000000000000000111111110000000000000000000000111111100000000000000000000000000000000000000000001111110000000000000000000000011110000000000011111111000000000,0,0
33,3,TypeC,27400,000000001111110000000000000000000000000000000000000000000000011100000000000000000000000000000000000000000001111110000000000000000000000011110000000000000000011100000000,0,0
34,4,TypeC,27400,000000001111110000000000000000000000000000000000000000000000011100000000000000000000000000000000000000000001111110000000000000000000000011110000000000000000011100000000,0,0
