==========================================================
 ANALYSIS REPORT: Week 9
==========================================================

1. Performance Metrics
----------------------
  Objective Value : 3,196,400.00
  RMP Relaxed Value (Root): 1,683,549.68
  Integrality Gap       : 89.8607 %
  Execution Time  : 55.1487 sec
  Iterations      : 100
  RMP Time  : 27.7474 s
  MIP Time  : 3.3085 s
  Pool Search Time: 7.6693 s
  Graph Search Time: 16.2919 s
  MIP Decision Variables: 453 (Columns used in Final MIP)
  MIP Filtered Columns  : 262 (Removed before MIP)

2. Column Generation & Pool Statistics
--------------------------------------
  Total Columns Generated (History) : 3732
  Pool Hits (Reused from History)   : 375
  Graph Gen (Newly Created)         : 330
  Pool Hit Rate                     : 53.2%

3. Shift Pattern Diversity (Unique Patterns)
------------------------------------------
  Type: TypeA  | Unique Patterns:  745 / Total Gen:  745
       -> Avg Length of Unique Patterns: 47.1 hours
  Type: TypeB  | Unique Patterns:  746 / Total Gen: 1492
       -> Avg Length of Unique Patterns: 36.5 hours
  Type: TypeC  | Unique Patterns:  745 / Total Gen: 1490
       -> Avg Length of Unique Patterns: 24.9 hours

4. Final Schedule Assignment Breakdown
--------------------------------------
  Emp 0  (TypeA): 47 hours worked
  Emp 1  (TypeB): 38 hours worked
  Emp 2  (TypeB): 39 hours worked
  Emp 3  (TypeC): 25 hours worked
  Emp 4  (TypeC): 27 hours worked

5. Iteration History (Convergence Log)
--------------------------------------
Iter  | RMP Obj Value   | Pool Hits  | Graph Gen 
--------------------------------------------------
1     | 102,012,000.00  | 10         | 0         
2     | 64,059,100.00   | 10         | 0         
3     | 32,135,800.00   | 10         | 0         
4     | 18,187,100.00   | 10         | 0         
5     | 16,195,425.00   | 10         | 0         
6     | 13,428,970.56   | 10         | 0         
7     | 11,862,106.11   | 10         | 0         
8     | 10,300,200.00   | 10         | 0         
9     | 9,609,311.37    | 10         | 0         
10    | 9,424,778.40    | 10         | 0         
11    | 9,178,034.15    | 10         | 0         
12    | 8,909,025.38    | 10         | 0         
13    | 8,721,915.89    | 10         | 0         
14    | 8,592,917.37    | 10         | 0         
15    | 8,548,691.19    | 10         | 0         
16    | 8,324,418.31    | 10         | 0         
17    | 8,292,046.22    | 10         | 0         
18    | 8,251,720.47    | 10         | 0         
19    | 8,248,280.13    | 10         | 0         
20    | 8,248,071.31    | 1          | 5         
21    | 6,489,914.78    | 10         | 0         
22    | 6,215,340.90    | 10         | 0         
23    | 6,120,127.01    | 10         | 0         
24    | 6,092,942.77    | 10         | 0         
25    | 6,086,119.07    | 4          | 5         
26    | 4,962,754.86    | 10         | 0         
27    | 4,795,787.76    | 7          | 0         
28    | 4,779,260.05    | 6          | 0         
29    | 4,778,060.17    | 0          | 5         
30    | 4,097,169.89    | 10         | 0         
31    | 4,065,998.41    | 0          | 5         
32    | 3,824,203.73    | 10         | 0         
33    | 3,812,254.78    | 4          | 5         
34    | 3,511,879.68    | 10         | 0         
35    | 3,397,242.97    | 8          | 0         
36    | 3,380,598.35    | 0          | 5         
37    | 3,232,770.40    | 10         | 0         
38    | 3,211,634.17    | 1          | 5         
39    | 2,845,016.47    | 9          | 0         
40    | 2,842,655.61    | 4          | 5         
