col_id,emp_id,emp_type,cost,schedule_pattern
0,0,TypeA,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1,0,TypeA,8000,000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
2,1,TypeA,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3,1,TypeA,8000,000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4,2,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5,2,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6,3,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7,3,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8,4,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9,4,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
10,5,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
11,5,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
12,6,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
13,6,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
14,7,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
15,7,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
16,8,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
17,8,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
18,9,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
19,9,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
20,0,TypeA,50600,000000000000000000000000000000000111111111100000000000001111111111000000000000000111111111100000000000000111111111100000000000001111111111000000000000000000000000000000
21,1,TypeA,50600,000000000000000000000000000000000111111111100000000000001111111111000000000000000111111111100000000000000111111111100000000000001111111111000000000000000000000000000000
22,2,TypeB,42400,000000000000000000000000000000000001111111100000000000000011111111000000000000000001111111100000000000000000111111110000000000000000000000000000000000000111111110000000
23,3,TypeB,42400,000000000000000000000000000000000001111111100000000000000011111111000000000000000001111111100000000000000000111111110000000000000000000000000000000000000111111110000000
24,4,TypeB,42400,000000000000000000000000000000000001111111100000000000000011111111000000000000000001111111100000000000000000111111110000000000000000000000000000000000000111111110000000
25,5,TypeB,42400,000000000000000000000000000000000001111111100000000000000011111111000000000000000001111111100000000000000000111111110000000000000000000000000000000000000111111110000000
26,6,TypeC,33300,000000000000000000000000000001111110000000000000000011111100000000000000000000000000000000000000000000111111000000000000000001111110000000000000000000111111000000000000
27,7,TypeC,33300,000000000000000000000000000001111110000000000000000011111100000000000000000000000000000000000000000000111111000000000000000001111110000000000000000000111111000000000000
28,8,TypeC,33300,000000000000000000000000000001111110000000000000000011111100000000000000000000000000000000000000000000111111000000000000000001111110000000000000000000111111000000000000
29,9,TypeC,33300,000000000000000000000000000001111110000000000000000011111100000000000000000000000000000000000000000000111111000000000000000001111110000000000000000000111111000000000000
30,0,TypeA,54300,000000000111111111100000000000000000000000000000111111110000000000000000011111111110000000000000000000000000000000000000000000000001111111111000000000000000111111111100
31,1,TypeA,54300,000000000111111111100000000000000000000000000000111111110000000000000000011111111110000000000000000000000000000000000000000000000001111111111000000000000000111111111100
32,2,TypeB,39500,000000000000111111110000000000000000000000000000111100000000000000000000000111111110000000000000000000000000000000000000000000000001111111000000000000000000001111111100
33,3,TypeB,39500,000000000000111111110000000000000000000000000000111100000000000000000000000111111110000000000000000000000000000000000000000000000001111111000000000000000000001111111100
34,4,TypeB,39500,000000000000111111110000000000000000000000000000111100000000000000000000000111111110000000000000000000000000000000000000000000000001111111000000000000000000001111111100
35,5,TypeB,39500,000000000000111111110000000000000000000000000000111100000000000000000000000111111110000000000000000000000000000000000000000000000001111111000000000000000000001111111100
36,6,TypeC,31000,000000111110000000000111111000000000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000001111110000000000000000000000000111111
37,7,TypeC,31000,000000111110000000000111111000000000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000001111110000000000000000000000000111111
38,8,TypeC,31000,000000111110000000000111111000000000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000001111110000000000000000000000000111111
39,9,TypeC,31000,000000111110000000000111111000000000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000001111110000000000000000000000000111111
40,0,TypeA,47800,000000111111110000000000000000000000000000000000000000001111111100000000000000000000000001111111100000000000000000000011111111000000000000000011111111000000000000000000
41,1,TypeA,47800,000000111111110000000000000000000000000000000000000000001111111100000000000000000000000001111111100000000000000000000011111111000000000000000011111111000000000000000000
42,2,TypeB,32400,000000111111110000000000000000000000000000000000000000001111111000000000000000000000000000001111100000000000000000000011111000000000000000000011111000000000000000000000
43,3,TypeB,32400,000000111111110000000000000000000000000000000000000000001111111000000000000000000000000000001111100000000000000000000011111000000000000000000011111000000000000000000000
44,4,TypeB,32400,000000111111110000000000000000000000000000000000000000001111111000000000000000000000000000001111100000000000000000000011111000000000000000000011111000000000000000000000
45,5,TypeB,32400,000000111111110000000000000000000000000000000000000000001111111000000000000000000000000000001111100000000000000000000011111000000000000000000011111000000000000000000000
46,6,TypeC,28500,000000001111110000000000000000000000000000000000000000000000000000011111100000000000000000001111100000000000000000000011111000000000000000000011111000000000000000000000
47,7,TypeC,28500,000000001111110000000000000000000000000000000000000000000000000000011111100000000000000000001111100000000000000000000011111000000000000000000011111000000000000000000000
48,8,TypeC,28500,000000001111110000000000000000000000000000000000000000000000000000011111100000000000000000001111100000000000000000000011111000000000000000000011111000000000000000000000
49,9,TypeC,28500,000000001111110000000000000000000000000000000000000000000000000000011111100000000000000000001111100000000000000000000011111000000000000000000011111000000000000000000000
50,0,TypeA,47100,000000000000011111111110000000000000000000000000000000000000000001111111100000000000011111111000000000000000000000000000000000111111110000000000000000011111111000000000
51,1,TypeA,47100,000000000000011111111110000000000000000000000000000000000000000001111111100000000000011111111000000000000000000000000000000000111111110000000000000000011111111000000000
52,2,TypeB,38500,000000000000000011111111000000000111110000000000000000000000000000011111100000000000000000000000000000000000000000000000000000111111110000000000000000011111110000000000
53,3,TypeB,38500,000000000000000011111111000000000111110000000000000000000000000000011111100000000000000000000000000000000000000000000000000000111111110000000000000000011111110000000000
54,4,TypeB,38500,000000000000000011111111000000000111110000000000000000000000000000011111100000000000000000000000000000000000000000000000000000111111110000000000000000011111110000000000
55,5,TypeB,38500,000000000000000011111111000000000111110000000000000000000000000000011111100000000000000000000000000000000000000000000000000000111111110000000000000000011111110000000000
56,6,TypeC,26800,000000111000000000011111000000000000000000000000000000000000000000011111100000000000000000000000000000000000000000000000000000111110000000000000000000011111100000000000
57,7,TypeC,26800,000000111000000000011111000000000000000000000000000000000000000000011111100000000000000000000000000000000000000000000000000000111110000000000000000000011111100000000000
58,8,TypeC,26800,000000111000000000011111000000000000000000000000000000000000000000011111100000000000000000000000000000000000000000000000000000111110000000000000000000011111100000000000
59,9,TypeC,26800,000000111000000000011111000000000000000000000000000000000000000000011111100000000000000000000000000000000000000000000000000000111110000000000000000000011111100000000000
60,0,TypeA,43800,000000000000111111110000000000000000000000000000000000000000111111110000000000000011111111000000000000011111111110000000000000000000011111111000000000000000000000000000
61,1,TypeA,43800,000000000000111111110000000000000000000000000000000000000000111111110000000000000011111111000000000000011111111110000000000000000000011111111000000000000000000000000000
62,2,TypeB,32200,000000000000111111110000000000000000000000000000000000000000011111110000000000000011110000000000000000000111111110000000000000000000000000011110000000000000000000000000
63,3,TypeB,32200,000000000000111111110000000000000000000000000000000000000000011111110000000000000011110000000000000000000111111110000000000000000000000000011110000000000000000000000000
64,4,TypeB,32200,000000000000111111110000000000000000000000000000000000000000011111110000000000000011110000000000000000000111111110000000000000000000000000011110000000000000000000000000
65,5,TypeB,32200,000000000000111111110000000000000000000000000000000000000000011111110000000000000011110000000000000000000111111110000000000000000000000000011110000000000000000000000000
66,6,TypeC,23800,000000000000111110000000000000000000000000000000000000000000011100000000000000000011110000000000000000000000011110000000000000000000000000011100000000000000000000000000
67,7,TypeC,23800,000000000000111110000000000000000000000000000000000000000000011100000000000000000011110000000000000000000000011110000000000000000000000000011100000000000000000000000000
68,8,TypeC,23800,000000000000111110000000000000000000000000000000000000000000011100000000000000000011110000000000000000000000011110000000000000000000000000011100000000000000000000000000
69,9,TypeC,23800,000000000000111110000000000000000000000000000000000000000000011100000000000000000011110000000000000000000000011110000000000000000000000000011100000000000000000000000000
70,0,TypeA,41200,000000111111110000000000000000000111111110000000000000001111111100000000000000000111111110000000000000000000000000000000000000000000000000000000000000000001111111100000
71,1,TypeA,41200,000000111111110000000000000000000111111110000000000000001111111100000000000000000111111110000000000000000000000000000000000000000000000000000000000000000001111111100000
72,2,TypeB,33200,000000111111110000000000000000000111110000000000000000001111111000000000000000000111111110000000000000000000000000000000000000000000000000000000000000000000111100000000
73,3,TypeB,33200,000000111111110000000000000000000111110000000000000000001111111000000000000000000111111110000000000000000000000000000000000000000000000000000000000000000000111100000000
74,4,TypeB,33200,000000111111110000000000000000000111110000000000000000001111111000000000000000000111111110000000000000000000000000000000000000000000000000000000000000000000111100000000
75,5,TypeB,33200,000000111111110000000000000000000111110000000000000000001111111000000000000000000111111110000000000000000000000000000000000000000000000000000000000000000000111100000000
76,6,TypeC,27700,000000001111110000000000000000000111110000000000000000011100000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000000000111000000000
77,7,TypeC,27700,000000001111110000000000000000000111110000000000000000011100000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000000000111000000000
78,8,TypeC,27700,000000001111110000000000000000000111110000000000000000011100000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000000000111000000000
79,9,TypeC,27700,000000001111110000000000000000000111110000000000000000011100000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000000000111000000000
80,0,TypeA,43600,000000111111110000000000000000000111111110000000000000000000000000000000011111111000000000000000000000000000111111110000000000000011111111000000000000000000000000000000
81,1,TypeA,43600,000000111111110000000000000000000111111110000000000000000000000000000000011111111000000000000000000000000000111111110000000000000011111111000000000000000000000000000000
82,2,TypeB,35400,111111100000000000000000000000000111111100000000000000000000000000000000011110000000000000000000000000000000011111110000000000000011111111000000000000000000000000000000
83,3,TypeB,35400,111111100000000000000000000000000111111100000000000000000000000000000000011110000000000000000000000000000000011111110000000000000011111111000000000000000000000000000000
84,4,TypeB,35400,111111100000000000000000000000000111111100000000000000000000000000000000011110000000000000000000000000000000011111110000000000000011111111000000000000000000000000000000
85,5,TypeB,35400,111111100000000000000000000000000111111100000000000000000000000000000000011110000000000000000000000000000000011111110000000000000011111111000000000000000000000000000000
86,6,TypeC,20300,000000000000011110000000000000000000001110000000000000000000000000000000011100000000000000000000000000000000000000011100000000000011110000000000000000000000000000000000
87,7,TypeC,20300,000000000000011110000000000000000000001110000000000000000000000000000000011100000000000000000000000000000000000000011100000000000011110000000000000000000000000000000000
88,8,TypeC,20300,000000000000011110000000000000000000001110000000000000000000000000000000011100000000000000000000000000000000000000011100000000000011110000000000000000000000000000000000
