col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected
0,0,TypeA,56900,000000000000000000000000000000000000000000000001111111110000000000011111111110000000000000000000011111111110000000000000000001111111110000000000000000011111111100000000,0,0
1,1,TypeB,40200,000000000000000000000000000000111111110000000000000000011111110000000000000000000011111110000000000000000000000000000000000000000000011111110000000000000111111100000000,1,0
2,2,TypeB,40200,000000000000000000000000000000111111110000000000000000011111110000000000000000000011111110000000000000000000000000000000000000000000011111110000000000000111111100000000,1,0
3,3,TypeC,30100,000000001111110000000000000000000111111000000000000000000000000000000000000000000000011110000000000000011110000000000111110000000000000000000000000000000000000000000000,0,0
4,4,TypeC,30100,000000001111110000000000000000000111111000000000000000000000000000000000000000000000011110000000000000011110000000000111110000000000000000000000000000000000000000000000,0,0
5,1,TypeB,41500,000000000000000000000000000000111111110000000000000000011111110000000000000000000011111110000000000000000000000000000000000000000000011111110000000000000111111110000000,1,0
6,2,TypeB,41500,000000000000000000000000000000111111110000000000000000011111110000000000000000000011111110000000000000000000000000000000000000000000011111110000000000000111111110000000,1,0
7,3,TypeC,25800,001111100000000000001111110000000000000000000000000000000000000000000000000000000000011110000000000000011110000000000111110000000000000000000000000000000000000000000000,0,0
8,4,TypeC,25800,001111100000000000001111110000000000000000000000000000000000000000000000000000000000011110000000000000011110000000000111110000000000000000000000000000000000000000000000,0,0
9,0,TypeA,56000,000000111111111000000000000000000000000000000001111111110000000000011111111100000000000000000000000000000000000011111111110000000000000000000000000000011111111110000000,0,0
10,1,TypeB,43800,000000011111111000000000000000000000000000000000000000000011111110000000000000000000000000000000001111111100000000000000111111110000000000000000000000000000000111111110,0,0
11,2,TypeB,43800,000000011111111000000000000000000000000000000000000000000011111110000000000000000000000000000000001111111100000000000000111111110000000000000000000000000000000111111110,0,0
12,3,TypeC,27800,001111110000000000001111100000000000000000111111000000000000000000000000000000001111110000000000000000011100000000000000000000000000000000000000000000000000000000000000,0,0
13,4,TypeC,27800,001111110000000000001111100000000000000000111111000000000000000000000000000000001111110000000000000000011100000000000000000000000000000000000000000000000000000000000000,0,0
14,0,TypeA,51200,000000111111111000000000000000000000000000000000000000011111111110000000000000000000000000000000000000001111111111000000000001111111110000000000000000000000001111111110,0,0
