col_id,emp_id,emp_type,cost,schedule_pattern
0,4,TypeB,30200,000000000000111111110000000000001111111000000000000000000000000111110000000000000000111110000000000000000000000000000000000000000000000000000000000000000000011110000000
1,5,TypeB,30200,000000000000111111110000000000001111111000000000000000000000000111110000000000000000111110000000000000000000000000000000000000000000000000000000000000000000011110000000
2,6,TypeC,26800,000000000000000000000000000000001110000000000000000000000000000111110000000000000000000000000000000000000000000000000000000001111110000000000000001111110000000000111110
3,7,TypeC,26800,000000000000000000000000000000001110000000000000000000000000000111110000000000000000000000000000000000000000000000000000000001111110000000000000001111110000000000111110
4,8,TypeC,26800,000000000000000000000000000000001110000000000000000000000000000111110000000000000000000000000000000000000000000000000000000001111110000000000000001111110000000000111110
5,9,TypeC,26800,000000000000000000000000000000001110000000000000000000000000000111110000000000000000000000000000000000000000000000000000000001111110000000000000001111110000000000111110
6,0,TypeA,46300,000000000000000000000000000000011111111000000000000000000111111111000000000000111111111000000000000000000000000000000000000000111111111000000000000000111111110000000000
7,1,TypeA,46300,000000000000000000000000000000011111111000000000000000000111111111000000000000111111111000000000000000000000000000000000000000111111111000000000000000111111110000000000
8,2,TypeB,33100,000000011111110000000000000000011111111000000000000000000000011111000000000000000000011110000000000000000000000000000000000000111111100000000000000000000000000000000000
9,3,TypeB,33100,000000011111110000000000000000011111111000000000000000000000011111000000000000000000011110000000000000000000000000000000000000111111100000000000000000000000000000000000
10,4,TypeB,33100,000000011111110000000000000000011111111000000000000000000000011111000000000000000000011110000000000000000000000000000000000000111111100000000000000000000000000000000000
11,5,TypeB,33100,000000011111110000000000000000011111111000000000000000000000011111000000000000000000011110000000000000000000000000000000000000111111100000000000000000000000000000000000
12,6,TypeC,22600,000000000000000000000000111100000000000000000000000000000000000000000111000000000000000000000000000001111000000000000000000000111110000000000000001111110000000000000000
13,7,TypeC,22600,000000000000000000000000111100000000000000000000000000000000000000000111000000000000000000000000000001111000000000000000000000111110000000000000001111110000000000000000
14,8,TypeC,22600,000000000000000000000000111100000000000000000000000000000000000000000111000000000000000000000000000001111000000000000000000000111110000000000000001111110000000000000000
15,9,TypeC,22600,000000000000000000000000111100000000000000000000000000000000000000000111000000000000000000000000000001111000000000000000000000111110000000000000001111110000000000000000
16,0,TypeA,46700,000000000000000000000000000000111111111000000000000000000111111111000000000000111111111000000000000000000000000000000000000000000011111111100000000000111111110000000000
17,1,TypeA,46700,000000000000000000000000000000111111111000000000000000000111111111000000000000111111111000000000000000000000000000000000000000000011111111100000000000111111110000000000
18,2,TypeB,31100,000000000000000000011111100000000011111000000000000000000000011111110000000000000000011110000000000000000000000000000000000000000000000000000000000000011111110000000000
19,3,TypeB,31100,000000000000000000011111100000000011111000000000000000000000011111110000000000000000011110000000000000000000000000000000000000000000000000000000000000011111110000000000
20,4,TypeB,31100,000000000000000000011111100000000011111000000000000000000000011111110000000000000000011110000000000000000000000000000000000000000000000000000000000000011111110000000000
21,5,TypeB,31100,000000000000000000011111100000000011111000000000000000000000011111110000000000000000011110000000000000000000000000000000000000000000000000000000000000011111110000000000
22,6,TypeC,24000,000000000000000000000000111100000000000000000000000000000000000000011111000000000000000000000000000001111000000000000000011111000000000000000000001111110000000000000000
23,7,TypeC,24000,000000000000000000000000111100000000000000000000000000000000000000011111000000000000000000000000000001111000000000000000011111000000000000000000001111110000000000000000
24,8,TypeC,24000,000000000000000000000000111100000000000000000000000000000000000000011111000000000000000000000000000001111000000000000000011111000000000000000000001111110000000000000000
25,9,TypeC,24000,000000000000000000000000111100000000000000000000000000000000000000011111000000000000000000000000000001111000000000000000011111000000000000000000001111110000000000000000
26,0,TypeA,44200,000000000000000000000000000000001111111110000000000000000111111111000000000000000011111111100000000000000000000000000000000000000111111110000000000000111111110000000000
27,1,TypeA,44200,000000000000000000000000000000001111111110000000000000000111111111000000000000000011111111100000000000000000000000000000000000000111111110000000000000111111110000000000
28,2,TypeB,33000,000000001111110000000000000111111110000000000000000000111111110000000000000000000000011110000000000000000000000011111110000000000000000000000000000000000000000000000000
29,3,TypeB,33000,000000001111110000000000000111111110000000000000000000111111110000000000000000000000011110000000000000000000000011111110000000000000000000000000000000000000000000000000
30,4,TypeB,33000,000000001111110000000000000111111110000000000000000000111111110000000000000000000000011110000000000000000000000011111110000000000000000000000000000000000000000000000000
31,5,TypeB,33000,000000001111110000000000000111111110000000000000000000111111110000000000000000000000011110000000000000000000000011111110000000000000000000000000000000000000000000000000
32,6,TypeC,25400,000111111000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000111110000000000000111100000000000000
33,7,TypeC,25400,000111111000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000111110000000000000111100000000000000
34,8,TypeC,25400,000111111000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000111110000000000000111100000000000000
35,9,TypeC,25400,000111111000000000000000000000111110000000000000000000000000000000000000000000000000000000000000000000000000000000001110000000000000111110000000000000111100000000000000
36,0,TypeA,52200,000000011111111110000000000000001111111110000000000000000000011111111100000000000000000000000000000000000000000000000000000001111111111000000000000000000000011111111110
37,1,TypeA,52200,000000011111111110000000000000001111111110000000000000000000011111111100000000000000000000000000000000000000000000000000000001111111111000000000000000000000011111111110
38,2,TypeB,30500,000000011111110000000000000000001111111000000000000000000000000000000000000000000000011110000000000001111110000000000000000000000000000000000000000000000111110000000000
39,3,TypeB,30500,000000011111110000000000000000001111111000000000000000000000000000000000000000000000011110000000000001111110000000000000000000000000000000000000000000000111110000000000
40,4,TypeB,30500,000000011111110000000000000000001111111000000000000000000000000000000000000000000000011110000000000001111110000000000000000000000000000000000000000000000111110000000000
41,5,TypeB,30500,000000011111110000000000000000001111111000000000000000000000000000000000000000000000011110000000000001111110000000000000000000000000000000000000000000000111110000000000
42,6,TypeC,27200,000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111110000000000000000001111110000000000000001111110000000000111110
43,7,TypeC,27200,000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111110000000000000000001111110000000000000001111110000000000111110
44,8,TypeC,27200,000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111110000000000000000001111110000000000000001111110000000000111110
45,9,TypeC,27200,000000111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111110000000000000000001111110000000000000001111110000000000111110
46,0,TypeA,46200,000000000000000000000000000000000011111111110000000000000111111111000000000000000011111111100000000000000000000000000000000000001111111110000000000000000000011111111000
47,1,TypeA,46200,000000000000000000000000000000000011111111110000000000000111111111000000000000000011111111100000000000000000000000000000000000001111111110000000000000000000011111111000
48,2,TypeB,38100,000000001111111000000000000111111110000000000000000000000000011111110000000000001111111000000000000000000000000000000000000000000000000000000000000000011111110000000000
49,3,TypeB,38100,000000001111111000000000000111111110000000000000000000000000011111110000000000001111111000000000000000000000000000000000000000000000000000000000000000011111110000000000
50,4,TypeB,38100,000000001111111000000000000111111110000000000000000000000000011111110000000000001111111000000000000000000000000000000000000000000000000000000000000000011111110000000000
51,5,TypeB,38100,000000001111111000000000000111111110000000000000000000000000011111110000000000001111111000000000000000000000000000000000000000000000000000000000000000011111110000000000
52,6,TypeC,27500,000111111000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000001111110000000000111000000000001111110000000000000000
53,7,TypeC,27500,000111111000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000001111110000000000111000000000001111110000000000000000
54,8,TypeC,27500,000111111000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000001111110000000000111000000000001111110000000000000000
55,9,TypeC,27500,000111111000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000000000000000001111110000000000111000000000001111110000000000000000
56,0,TypeA,49000,000000000000000000000000000000001111111110000000000000111111111100000000000000111111111000000000000000000000000000000000000000000011111111110000000000000000011111111000
57,1,TypeA,49000,000000000000000000000000000000001111111110000000000000111111111100000000000000111111111000000000000000000000000000000000000000000011111111110000000000000000011111111000
58,2,TypeB,30500,000000000000011110000000000000000000011111111000000000111111110000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000111110000000000
59,3,TypeB,30500,000000000000011110000000000000000000011111111000000000111111110000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000111110000000000
60,4,TypeB,30500,000000000000011110000000000000000000011111111000000000111111110000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000111110000000000
61,5,TypeB,30500,000000000000011110000000000000000000011111111000000000111111110000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000111110000000000
62,6,TypeC,16900,000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000011100000000000000000000000000000000011100000000000001110000000000000001110
63,7,TypeC,16900,000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000011100000000000000000000000000000000011100000000000001110000000000000001110
64,8,TypeC,16900,000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000011100000000000000000000000000000000011100000000000001110000000000000001110
65,9,TypeC,16900,000000000000000000000000111100000000000000000000000000000000000000000000000000000000000000000011100000000000000000000000000000000011100000000000001110000000000000001110
66,0,TypeA,46100,000000000001111111110000000000000000000000000000000000000111111111000000000000111111111000000000000000000000000000000000000000001111111110000000000000011111111000000000
67,1,TypeA,46100,000000000001111111110000000000000000000000000000000000000111111111000000000000111111111000000000000000000000000000000000000000001111111110000000000000011111111000000000
68,2,TypeB,35600,000000001111110000000000000000001111111000000000000000000000011111110000000000000000000000000000000000000000000000000000000000000000111110000000000000011111110000000000
69,3,TypeB,35600,000000001111110000000000000000001111111000000000000000000000011111110000000000000000000000000000000000000000000000000000000000000000111110000000000000011111110000000000
70,4,TypeB,35600,000000001111110000000000000000001111111000000000000000000000011111110000000000000000000000000000000000000000000000000000000000000000111110000000000000011111110000000000
71,5,TypeB,35600,000000001111110000000000000000001111111000000000000000000000011111110000000000000000000000000000000000000000000000000000000000000000111110000000000000011111110000000000
72,6,TypeC,22900,000000000001110000000000000000001110000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000111110000000000000000000111000000000
73,7,TypeC,22900,000000000001110000000000000000001110000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000111110000000000000000000111000000000
74,8,TypeC,22900,000000000001110000000000000000001110000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000111110000000000000000000111000000000
75,9,TypeC,22900,000000000001110000000000000000001110000000000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000111110000000000000000000111000000000
76,0,TypeA,45500,000000001111111110000000000000001111111110000000000000000000000000000000000000000000000000000000000000000011111111100000000000001111111110000000000000000000011111111000
77,1,TypeA,45500,000000001111111110000000000000001111111110000000000000000000000000000000000000000000000000000000000000000011111111100000000000001111111110000000000000000000011111111000
78,2,TypeB,30000,000000000001111110000000000000001111111000000000000000000000000000011111000000000000111111100000000000000000000011111000000000000000000000000000000000000000000000000000
79,3,TypeB,30000,000000000001111110000000000000001111111000000000000000000000000000011111000000000000111111100000000000000000000011111000000000000000000000000000000000000000000000000000
80,4,TypeB,30000,000000000001111110000000000000001111111000000000000000000000000000011111000000000000111111100000000000000000000011111000000000000000000000000000000000000000000000000000
81,5,TypeB,30000,000000000001111110000000000000001111111000000000000000000000000000011111000000000000111111100000000000000000000011111000000000000000000000000000000000000000000000000000
82,6,TypeC,22100,000000111000000000000000000000001110000000000000000000000000000000011111000000000000000000000000000000000000000000000000000001111110000000000000000000000000011100000000
83,7,TypeC,22100,000000111000000000000000000000001110000000000000000000000000000000011111000000000000000000000000000000000000000000000000000001111110000000000000000000000000011100000000
84,8,TypeC,22100,000000111000000000000000000000001110000000000000000000000000000000011111000000000000000000000000000000000000000000000000000001111110000000000000000000000000011100000000
85,9,TypeC,22100,000000111000000000000000000000001110000000000000000000000000000000011111000000000000000000000000000000000000000000000000000001111110000000000000000000000000011100000000
86,0,TypeA,44200,000000000000000000000000000000001111111110000000000000000000111111110000000000001111111110000000000000000000000000000000000000001111111110000000000000000111111110000000
