==========================================================
 ANALYSIS REPORT: Week 6
==========================================================

1. Performance Metrics
----------------------
  Objective Value : 5,185,800.00
  RMP Relaxed Value (Root): 1,542,980.55
  Integrality Gap       : 236.0898 %
  Execution Time  : 99.4569 sec
  Iterations      : 152
  RMP Time  : 53.6071 s
  MIP Time  : 13.2168 s
  Pool Search Time: 7.0596 s
  Graph Search Time: 25.3834 s
  MIP Decision Variables: 658 (Columns used in Final MIP)
  MIP Filtered Columns  : 302 (Removed before MIP)

2. Column Generation & Pool Statistics
--------------------------------------
  Total Columns Generated (History) : 2796
  Pool Hits (Reused from History)   : 340
  Graph Gen (Newly Created)         : 610
  Pool Hit Rate                     : 35.8%

3. Shift Pattern Diversity (Unique Patterns)
------------------------------------------
  Type: TypeA  | Unique Patterns:  557 / Total Gen:  557
       -> Avg Length of Unique Patterns: 47.6 hours
  Type: TypeB  | Unique Patterns:  559 / Total Gen: 1118
       -> Avg Length of Unique Patterns: 36.3 hours
  Type: TypeC  | Unique Patterns:  558 / Total Gen: 1116
       -> Avg Length of Unique Patterns: 25.1 hours

4. Final Schedule Assignment Breakdown
--------------------------------------
  Emp 0  (TypeA): 49 hours worked
  Emp 1  (TypeB): 35 hours worked
  Emp 2  (TypeB): 36 hours worked
  Emp 3  (TypeC): 25 hours worked
  Emp 4  (TypeC): 24 hours worked

5. Iteration History (Convergence Log)
--------------------------------------
Iter  | RMP Obj Value   | Pool Hits  | Graph Gen 
--------------------------------------------------
1     | 108,016,000.00  | 10         | 0         
2     | 77,059,900.00   | 10         | 0         
3     | 43,148,500.00   | 10         | 0         
4     | 25,197,600.00   | 10         | 0         
5     | 17,205,140.00   | 10         | 0         
6     | 12,963,193.07   | 10         | 0         
7     | 12,172,246.38   | 10         | 0         
8     | 11,454,242.17   | 10         | 0         
9     | 10,511,102.04   | 10         | 0         
10    | 10,174,278.88   | 10         | 0         
11    | 9,827,061.83    | 10         | 0         
12    | 9,747,982.21    | 10         | 0         
13    | 9,684,291.82    | 8          | 0         
14    | 9,656,429.23    | 2          | 5         
15    | 8,644,879.42    | 10         | 0         
16    | 8,046,149.36    | 10         | 0         
17    | 8,004,356.81    | 10         | 0         
18    | 7,964,548.28    | 10         | 0         
19    | 7,906,105.91    | 10         | 0         
20    | 7,793,358.95    | 10         | 0         
21    | 7,780,892.75    | 7          | 0         
22    | 7,779,159.73    | 2          | 5         
23    | 6,490,274.14    | 10         | 0         
24    | 6,265,757.40    | 10         | 0         
25    | 6,205,695.25    | 4          | 5         
26    | 5,756,561.23    | 10         | 0         
27    | 5,684,478.74    | 10         | 0         
28    | 5,666,690.16    | 10         | 0         
29    | 5,662,854.66    | 2          | 5         
30    | 5,124,561.01    | 10         | 0         
31    | 5,118,377.63    | 2          | 5         
32    | 4,825,324.88    | 1          | 5         
33    | 4,626,325.61    | 10         | 0         
34    | 4,617,875.60    | 2          | 5         
35    | 4,187,722.73    | 10         | 0         
36    | 4,168,843.37    | 2          | 5         
37    | 3,968,806.45    | 4          | 5         
38    | 3,829,900.09    | 0          | 5         
39    | 3,585,677.14    | 4          | 5         
40    | 3,461,628.11    | 4          | 5         
41    | 3,260,077.01    | 2          | 5         
42    | 3,164,966.93    | 4          | 5         
43    | 3,042,574.94    | 2          | 5         
44    | 2,935,953.32    | 6          | 0         
45    | 2,935,650.50    | 0          | 5         
46    | 2,836,003.73    | 0          | 5         
47    | 2,767,880.94    | 2          | 5         
48    | 2,695,433.15    | 0          | 5         
49    | 2,576,555.17    | 2          | 5         
50    | 2,526,900.85    | 0          | 5         
51    | 2,454,722.80    | 4          | 5         
52    | 2,438,087.84    | 0          | 5         
53    | 2,403,459.28    | 8          | 0         
54    | 2,402,460.74    | 0          | 5         
55    | 2,338,943.66    | 0          | 5         
56    | 2,271,229.69    | 0          | 5         
57    | 2,246,470.22    | 2          | 5         
58    | 2,211,709.16    | 2          | 5         
59    | 2,165,238.39    | 2          | 5         
60    | 2,125,316.41    | 0          | 5         
61    | 2,113,573.86    | 0          | 5         
62    | 2,088,081.36    | 0          | 5         
63    | 2,079,294.47    | 0          | 5         
64    | 2,058,533.99    | 0          | 5         
65    | 2,052,775.53    | 0          | 5         
66    | 2,018,592.83    | 0          | 5         
67    | 2,011,661.06    | 0          | 5         
68    | 1,999,655.02    | 0          | 5         
69    | 1,991,979.38    | 0          | 5         
70    | 1,977,907.94    | 0          | 5         
71    | 1,951,619.65    | 0          | 5         
72    | 1,934,351.67    | 0          | 5         
73    | 1,923,599.84    | 0          | 5         
74    | 1,873,750.66    | 0          | 5         
75    | 1,862,870.11    | 0          | 5         
76    | 1,851,607.43    | 0          | 5         
77    | 1,837,535.23    | 0          | 5         
78    | 1,820,698.81    | 0          | 5         
79    | 1,804,974.61    | 0          | 5         
80    | 1,787,627.68    | 0          | 5         
81    | 1,765,957.15    | 0          | 5         
82    | 1,734,449.88    | 0          | 5         
83    | 1,727,372.70    | 0          | 5         
84    | 1,702,541.89    | 0          | 5         
85    | 1,690,095.71    | 0          | 5         
86    | 1,685,236.96    | 0          | 5         
87    | 1,681,166.74    | 0          | 5         
88    | 1,675,157.04    | 0          | 5         
89    | 1,670,046.60    | 0          | 5         
90    | 1,664,441.84    | 0          | 5         
91    | 1,656,957.53    | 0          | 5         
92    | 1,653,752.35    | 0          | 5         
93    | 1,650,817.21    | 0          | 5         
94    | 1,649,586.84    | 0          | 5         
95    | 1,649,412.52    | 0          | 5         
96    | 1,635,947.92    | 0          | 5         
97    | 1,631,734.56    | 0          | 5         
98    | 1,631,120.88    | 0          | 5         
99    | 1,631,092.31    | 0          | 5         
100   | 1,630,883.57    | 0          | 5         
101   | 1,630,876.17    | 0          | 5         
102   | 1,622,781.33    | 0          | 5         
103   | 1,617,155.03    | 0          | 5         
104   | 1,616,644.82    | 0          | 5         
105   | 1,616,644.82    | 0          | 5         
106   | 1,616,644.32    | 0          | 5         
107   | 1,614,801.07    | 0          | 5         
108   | 1,614,595.28    | 0          | 5         
109   | 1,611,594.95    | 0          | 5         
110   | 1,606,628.53    | 0          | 5         
111   | 1,605,041.98    | 0          | 5         
112   | 1,604,320.69    | 0          | 5         
113   | 1,604,294.46    | 0          | 5         
114   | 1,603,608.74    | 0          | 5         
115   | 1,603,603.95    | 0          | 5         
116   | 1,597,425.19    | 0          | 5         
117   | 1,595,203.97    | 0          | 5         
118   | 1,591,028.63    | 0          | 5         
119   | 1,582,503.07    | 0          | 5         
120   | 1,582,355.07    | 0          | 5         
121   | 1,582,355.07    | 0          | 5         
122   | 1,581,090.63    | 0          | 5         
123   | 1,581,090.63    | 0          | 5         
124   | 1,580,003.50    | 0          | 5         
125   | 1,579,210.37    | 0          | 5         
126   | 1,576,930.07    | 0          | 5         
127   | 1,576,564.20    | 0          | 5         
128   | 1,576,564.20    | 0          | 5         
129   | 1,576,003.92    | 0          | 5         
130   | 1,575,676.17    | 0          | 5         
131   | 1,575,132.01    | 0          | 5         
132   | 1,574,980.59    | 0          | 5         
133   | 1,574,947.77    | 0          | 5         
134   | 1,565,377.82    | 0          | 5         
135   | 1,562,436.93    | 0          | 5         
136   | 1,562,436.93    | 0          | 5         
137   | 1,562,002.30    | 0          | 5         
138   | 1,561,780.73    | 0          | 5         
139   | 1,561,626.34    | 0          | 5         
140   | 1,558,127.83    | 0          | 5         
141   | 1,557,634.30    | 0          | 5         
142   | 1,557,454.10    | 0          | 5         
143   | 1,557,327.14    | 0          | 5         
144   | 1,557,096.22    | 0          | 5         
145   | 1,556,706.44    | 0          | 5         
146   | 1,547,849.08    | 0          | 5         
147   | 1,547,750.91    | 0          | 5         
148   | 1,545,587.26    | 0          | 5         
149   | 1,543,007.52    | 0          | 5         
150   | 1,543,007.52    | 0          | 5         
151   | 1,543,007.52    | 0          | 5         
152   | 1,542,980.55    | 0          | 5         
