==========================================================
 ANALYSIS REPORT: Week 5
==========================================================

1. Performance Metrics
----------------------
  Objective Value : 7,557,900.00
  Execution Time  : 278.3601 sec
  Iterations      : 164
  RMP Time (LP)   : 135.6439 s
  RMP Time (MIP)  : 30.4665 s
  Pool Search Time: 0.0009 s
  Graph Search Time: 111.9292 s
  MIP Decision Variables: 765 (Columns used in Final MIP)
  MIP Filtered Columns  : 1725 (Removed before MIP)

2. Column Generation & Pool Statistics
--------------------------------------
  Total Columns Generated (History) : 2490
  Pool Hits (Reused from History)   : 0
  Graph Gen (Newly Created)         : 2460
  Pool Hit Rate                     : 0.0%

3. Shift Pattern Diversity (Unique Patterns)
------------------------------------------
  Type: TypeA  | Unique Patterns:  165 / Total Gen:  495
       -> Avg Length of Unique Patterns: 47.0 hours
  Type: TypeB  | Unique Patterns:  165 / Total Gen:  990
       -> Avg Length of Unique Patterns: 36.6 hours
  Type: TypeC  | Unique Patterns:  165 / Total Gen:  990
       -> Avg Length of Unique Patterns: 25.1 hours

4. Final Schedule Assignment Breakdown
--------------------------------------
  Emp 0  (TypeA): 50 hours worked
  Emp 1  (TypeA): 47 hours worked
  Emp 2  (TypeA): 48 hours worked
  Emp 3  (TypeB): 38 hours worked
  Emp 4  (TypeB): 32 hours worked
  Emp 5  (TypeB): 39 hours worked
  Emp 6  (TypeB): 36 hours worked
  Emp 7  (TypeB): 39 hours worked
  Emp 8  (TypeB): 40 hours worked
  Emp 9  (TypeC): 28 hours worked
  Emp 10 (TypeC): 25 hours worked
  Emp 11 (TypeC): 28 hours worked
  Emp 12 (TypeC): 26 hours worked
  Emp 13 (TypeC): 28 hours worked
  Emp 14 (TypeC): 26 hours worked

5. Iteration History (Convergence Log)
--------------------------------------
Iter  | RMP Obj Value   | Pool Hits  | Graph Gen 
--------------------------------------------------
1     | 454,036,000.00  | 0          | 15        
2     | 194,447,600.00  | 0          | 15        
3     | 102,585,400.00  | 0          | 15        
4     | 61,574,900.00   | 0          | 15        
5     | 40,246,100.15   | 0          | 15        
6     | 34,581,040.00   | 0          | 15        
7     | 30,634,016.01   | 0          | 15        
8     | 24,955,187.50   | 0          | 15        
9     | 21,627,141.50   | 0          | 15        
10    | 16,875,454.42   | 0          | 15        
11    | 15,504,147.53   | 0          | 15        
12    | 13,647,441.32   | 0          | 15        
13    | 11,598,632.65   | 0          | 15        
14    | 10,367,515.82   | 0          | 15        
15    | 8,294,829.26    | 0          | 15        
16    | 6,661,083.08    | 0          | 15        
17    | 5,897,193.80    | 0          | 15        
18    | 5,036,931.58    | 0          | 15        
19    | 4,516,343.48    | 0          | 15        
20    | 3,791,244.58    | 0          | 15        
21    | 3,444,312.01    | 0          | 15        
22    | 2,791,533.78    | 0          | 15        
23    | 2,394,363.46    | 0          | 15        
24    | 2,158,286.88    | 0          | 15        
25    | 1,771,706.33    | 0          | 15        
26    | 1,612,205.89    | 0          | 15        
27    | 1,438,549.66    | 0          | 15        
28    | 1,219,464.03    | 0          | 15        
29    | 891,556.91      | 0          | 15        
30    | 665,239.62      | 0          | 15        
31    | 601,929.13      | 0          | 15        
32    | 599,219.98      | 0          | 15        
33    | 596,834.59      | 0          | 15        
34    | 595,183.40      | 0          | 15        
35    | 594,030.59      | 0          | 15        
36    | 592,981.46      | 0          | 15        
37    | 592,623.89      | 0          | 15        
38    | 592,225.70      | 0          | 15        
39    | 591,872.36      | 0          | 15        
40    | 590,455.18      | 0          | 15        
41    | 589,637.70      | 0          | 15        
42    | 588,209.39      | 0          | 15        
43    | 586,975.73      | 0          | 15        
44    | 586,205.56      | 0          | 15        
45    | 585,305.24      | 0          | 15        
46    | 584,736.08      | 0          | 15        
47    | 583,862.45      | 0          | 15        
48    | 582,992.72      | 0          | 15        
49    | 582,374.00      | 0          | 15        
50    | 581,526.29      | 0          | 15        
51    | 580,847.35      | 0          | 15        
52    | 580,481.29      | 0          | 15        
53    | 579,563.97      | 0          | 15        
54    | 578,691.20      | 0          | 15        
55    | 577,892.90      | 0          | 15        
56    | 577,092.43      | 0          | 15        
57    | 576,297.51      | 0          | 15        
58    | 575,599.25      | 0          | 15        
59    | 574,665.15      | 0          | 15        
60    | 573,736.78      | 0          | 15        
61    | 573,060.34      | 0          | 15        
62    | 572,623.46      | 0          | 15        
63    | 572,026.52      | 0          | 15        
64    | 571,736.29      | 0          | 15        
65    | 571,277.21      | 0          | 15        
66    | 570,761.51      | 0          | 15        
67    | 569,353.47      | 0          | 15        
68    | 568,929.55      | 0          | 15        
69    | 568,391.10      | 0          | 15        
70    | 568,203.98      | 0          | 15        
71    | 567,862.61      | 0          | 15        
72    | 567,718.46      | 0          | 15        
73    | 567,409.50      | 0          | 15        
74    | 567,069.02      | 0          | 15        
75    | 566,770.32      | 0          | 15        
76    | 566,243.88      | 0          | 15        
77    | 565,698.32      | 0          | 15        
78    | 565,308.11      | 0          | 15        
79    | 564,881.06      | 0          | 15        
80    | 563,490.33      | 0          | 15        
81    | 562,310.18      | 0          | 15        
82    | 561,853.78      | 0          | 15        
83    | 560,684.72      | 0          | 15        
84    | 560,495.34      | 0          | 15        
85    | 559,964.56      | 0          | 15        
86    | 559,179.81      | 0          | 15        
87    | 558,952.71      | 0          | 15        
88    | 558,302.76      | 0          | 15        
89    | 557,656.29      | 0          | 15        
90    | 557,324.89      | 0          | 15        
91    | 556,787.53      | 0          | 15        
92    | 556,100.56      | 0          | 15        
93    | 555,535.39      | 0          | 15        
94    | 554,956.88      | 0          | 15        
95    | 554,416.23      | 0          | 15        
96    | 553,948.47      | 0          | 15        
97    | 553,677.93      | 0          | 15        
98    | 553,454.26      | 0          | 15        
99    | 553,107.23      | 0          | 15        
100   | 552,568.23      | 0          | 15        
101   | 552,240.70      | 0          | 15        
102   | 551,909.37      | 0          | 15        
103   | 551,644.02      | 0          | 15        
104   | 551,185.69      | 0          | 15        
105   | 550,727.29      | 0          | 15        
106   | 550,504.62      | 0          | 15        
107   | 550,306.24      | 0          | 15        
108   | 549,809.93      | 0          | 15        
109   | 549,635.95      | 0          | 15        
110   | 549,532.51      | 0          | 15        
111   | 549,480.59      | 0          | 15        
112   | 549,234.15      | 0          | 15        
113   | 549,186.58      | 0          | 15        
114   | 549,057.74      | 0          | 15        
