col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,0,TypeA,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,14469352.498797547
1,0,TypeA,8000,000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,12371830.064523164
2,1,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,11642460.109988842
3,1,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,9651929.371194195
4,2,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,11642460.109988837
5,2,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,9651929.371194188
6,3,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,8893328.288548268
7,3,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,7902697.54975362
8,4,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,8893328.288548268
9,4,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,7902697.54975362
10,0,TypeA,49000,000000000000000000000000000000001111111110000000000000000111111111000000000000001111111110000000000001111111110000000000000001111111111000000000000000000000000000000000,0,0,2163580.598586064
11,1,TypeB,38100,000000000000000000000000000000000011111110000000000000000011111111000000000000001111111000000000000000011111110000000000000000001111111000000000000000000000000000000000,0,0,1088820.0312179308
12,2,TypeB,38100,000000000000000000000000000000000011111110000000000000000011111111000000000000001111111000000000000000011111110000000000000000001111111000000000000000000000000000000000,0,0,1088820.0312179253
13,3,TypeC,36600,000000000000000000000000000000000000000000000000000000000000111111000000000000001111110000000000000000011111100000000000000001111110000000000000000000000111111000000000,0,0,1854023.2265207125
14,4,TypeC,36600,000000000000000000000000000000000000000000000000000000000000111111000000000000001111110000000000000000011111100000000000000001111110000000000000000000000111111000000000,0,0,1854023.2265207125
15,0,TypeA,51700,000000011111111110000000000000000000000011111111110000000000000011111111000000000000000000000000000000000000000000000000000000000000111111110000000000000000011111111110,0,0,2811248.6600782536
16,1,TypeB,32600,000000000001111110000000000000000000001111110000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000000001111111100000000011110,0,0,5340762.601980204
