col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected,reduced_cost
0,0,TypeA,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,16599070.588206112
1,0,TypeA,8000,000000000011111111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,13943184.98354249
2,1,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,12602089.380960861
3,1,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,11527586.607479205
4,2,TypeB,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,12602089.380960861
5,2,TypeB,4000,000000000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,11527586.607479205
6,3,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,9883907.95312593
7,3,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,8809305.179644274
8,4,TypeC,0,000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,9883907.953125922
9,4,TypeC,3900,000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,1,0,8809305.179644266
10,0,TypeA,49000,000000000000000000000000000000001111111110000000000000000111111111000000000000001111111110000000000001111111110000000000000001111111111000000000000000000000000000000000,0,0,3846871.784843251
11,1,TypeB,38100,000000000000000000000000000000000011111110000000000000000011111111000000000000001111111000000000000000011111110000000000000000001111111000000000000000000000000000000000,0,0,4083099.4576963466
12,2,TypeB,38100,000000000000000000000000000000000011111110000000000000000011111111000000000000001111111000000000000000011111110000000000000000001111111000000000000000000000000000000000,0,0,4083099.4576963466
13,3,TypeC,36600,000000000000000000000000000000000000000000000000000000000000111111000000000000001111110000000000000000011111100000000000000001111110000000000000000000000111111000000000,0,0,2342644.0138401585
14,4,TypeC,36600,000000000000000000000000000000000000000000000000000000000000111111000000000000001111110000000000000000011111100000000000000001111110000000000000000000000111111000000000,0,0,2342644.013840151
15,0,TypeA,51700,000000011111111110000000000000000000000011111111110000000000000011111111000000000000000000000000000000000000000000000000000000000000111111110000000000000000011111111110,0,0,3690606.147264691
16,1,TypeB,32600,000000000001111110000000000000000000001111110000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000000001111111100000000011110,0,0,4951492.436995605
17,2,TypeB,32600,000000000001111110000000000000000000001111110000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000000000000001111111100000000011110,0,0,4951492.436995605
18,3,TypeC,28000,000000000001111110000000000000000000001111110000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000011110,0,0,3184814.39236214
19,4,TypeC,28000,000000000001111110000000000000000000001111110000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000011110000000000000000000000011110,0,0,3184814.3923621327
20,0,TypeA,52700,001111111100000000000111111110000000000000000000011111111110000000000000000000000000011111111110000000000000000000000000000000000000000000000000000000011111111000000000,0,0,3435344.9026430957
21,1,TypeB,30100,000111111000000000011111100000000000000000000000000000111110000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000011111110000000000,0,0,3514943.998968916
22,2,TypeB,30100,000111111000000000011111100000000000000000000000000000111110000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000011111110000000000,0,0,3514943.998968916
23,3,TypeC,26700,000111111000000000011111100000000000000000000000000000111110000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000111000000000,0,0,1460870.6774334218
24,4,TypeC,26700,000111111000000000011111100000000000000000000000000000111110000000000000000000000000011110000000000000000000000000000000000000000000000000000000000000000000111000000000,0,0,1460870.6774334144
25,0,TypeA,49800,000000001111111110000000000000000000000000000000000000111111111100000000000000000000000000000011111111110000000000000000000000000001111111100000000000011111111000000000,0,0,4042376.322051037
26,1,TypeB,27100,000000000000111110000000000000000000000000000000000000000111111100000000000000000000000000000000000001111000000000000011110000000000111110000000000000000000000000000000,0,0,6020988.986377948
27,2,TypeB,27100,000000000000111110000000000000000000000000000000000000000111111100000000000000000000000000000000000001111000000000000011110000000000111110000000000000000000000000000000,0,0,6020988.986377948
28,3,TypeC,22900,000000000000111110000000000000000000000000000000111000000000011100000000000000000000000000000000000001110000000000000000000000000000111110000000000000000000000000000000,0,0,1661356.3014296088
29,4,TypeC,22900,000000000000111110000000000000000000000000000000111000000000011100000000000000000000000000000000000001110000000000000000000000000000111110000000000000000000000000000000,0,0,1661356.3014296014
30,0,TypeA,48600,000000001111111100000000000000000000000000000000111111111100000000000000000000001111111110000000000000000001111111100000000000000011111111110000000000000000000000000000,0,0,4652650.027759599
31,1,TypeB,31800,000000001111110000000000000000000000000000000000111111100000000000000000000000111110000000000000000000000001111110000000000000000000000000000000001111110000000000000000,0,0,3865315.165665336
32,2,TypeB,31800,000000001111110000000000000000000000000000000000111111100000000000000000000000111110000000000000000000000001111110000000000000000000000000000000001111110000000000000000,0,0,3865315.165665336
33,3,TypeC,29900,000000001111110000000000000000000000000000000000111000000000000000000000000000111110000000000000000000000001111110000000000000000000000000000000001111110000000000000000,0,0,1359705.1707215682
34,4,TypeC,29900,000000001111110000000000000000000000000000000000111000000000000000000000000000111110000000000000000000000001111110000000000000000000000000000000001111110000000000000000,0,0,1359705.1707215607
35,0,TypeA,43800,000000000000111111110000000000001111111110000000000000000000000000000000000000000000000000000000000000001111111110000000000000000000111111110000000000011111111000000000,0,0,3867202.7635674886
36,1,TypeB,39200,000000000000011111110000000000001111111000000000111111100000000000000000000000000000000000000000000000000000000000000000000000000000001111110000000000011111111000000000,0,0,2311218.9439454284
37,2,TypeB,39200,000000000000011111110000000000001111111000000000111111100000000000000000000000000000000000000000000000000000000000000000000000000000001111110000000000011111111000000000,0,0,2311218.9439454284
38,3,TypeC,32900,000000000000011110000000000000000011111000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000001111110000000000000111111000000000,1,0,2502109.2865782436
39,4,TypeC,32900,000000000000011110000000000000000011111000000000000000000000000000000000000000000000111110000000000000000000000000000000000000000000001111110000000000000111111000000000,1,0,2502109.286578236
