col_id,emp_id,emp_type,cost,schedule_pattern
0,0,TypeA,45500,000000011111111100000000000000111111110000000000000000011111111000000000000000000000000000000000000000000000000000000001111111100000000000000000000000000111111110000000
1,1,TypeA,45500,000000011111111100000000000000111111110000000000000000011111111000000000000000000000000000000000000000000000000000000001111111100000000000000000000000000111111110000000
2,2,TypeB,44500,000000000000000000000000000000111111110000000000000000011111111000000000000000000111111110000000000000000000000000000001111111100000000000000000000000000111111110000000
3,3,TypeB,44500,000000000000000000000000000000111111110000000000000000011111111000000000000000000111111110000000000000000000000000000001111111100000000000000000000000000111111110000000
4,4,TypeB,44500,000000000000000000000000000000111111110000000000000000011111111000000000000000000111111110000000000000000000000000000001111111100000000000000000000000000111111110000000
5,5,TypeB,44500,000000000000000000000000000000111111110000000000000000011111111000000000000000000111111110000000000000000000000000000001111111100000000000000000000000000111111110000000
6,6,TypeC,24000,000000011100000000000000000000000000000000000000000000000000000000000000000000000000011110000000000111100000000000000001111100000000000000000000000000000000111110000000
7,7,TypeC,24000,000000011100000000000000000000000000000000000000000000000000000000000000000000000000011110000000000111100000000000000001111100000000000000000000000000000000111110000000
8,8,TypeC,24000,000000011100000000000000000000000000000000000000000000000000000000000000000000000000011110000000000111100000000000000001111100000000000000000000000000000000111110000000
9,9,TypeC,24000,000000011100000000000000000000000000000000000000000000000000000000000000000000000000011110000000000111100000000000000001111100000000000000000000000000000000111110000000
10,0,TypeA,48300,000000011111111100000000000000111111110000000000000000000111111111100000000000000000000000000000000000111111111000000000000000000000011111111100000000000000000000000000
11,1,TypeA,48300,000000011111111100000000000000111111110000000000000000000111111111100000000000000000000000000000000000111111111000000000000000000000011111111100000000000000000000000000
12,2,TypeB,29000,000000111100000000011111100000000000011111000000000000000001111111100000000000000000000000000000000000000111111000000000000000000000000000000000000000000000000000000000
13,3,TypeB,29000,000000111100000000011111100000000000011111000000000000000001111111100000000000000000000000000000000000000111111000000000000000000000000000000000000000000000000000000000
14,4,TypeB,29000,000000111100000000011111100000000000011111000000000000000001111111100000000000000000000000000000000000000111111000000000000000000000000000000000000000000000000000000000
15,5,TypeB,29000,000000111100000000011111100000000000011111000000000000000001111111100000000000000000000000000000000000000111111000000000000000000000000000000000000000000000000000000000
16,6,TypeC,29100,000000011100000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000011110000000000001111110000000000000
17,7,TypeC,29100,000000011100000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000011110000000000001111110000000000000
18,8,TypeC,29100,000000011100000000000000000000000000011111000000000000000000000000000000000000000000000000000000000000000111111000000000000000000000011110000000000001111110000000000000
