==========================================================
 ANALYSIS REPORT: Week 6
==========================================================

1. Performance Metrics
----------------------
  Objective Value : 3,189,300.00
  RMP Relaxed Value (Root): 1,523,833.33
  Integrality Gap       : 109.2945 %
  Execution Time  : 95.5779 sec
  Iterations      : 200
  RMP Time  : 53.2429 s
  MIP Time  : 11.4079 s
  Pool Search Time: 7.8717 s
  Graph Search Time: 22.8836 s
  MIP Decision Variables: 919 (Columns used in Final MIP)
  MIP Filtered Columns  : 296 (Removed before MIP)

2. Column Generation & Pool Statistics
--------------------------------------
  Total Columns Generated (History) : 3764
  Pool Hits (Reused from History)   : 393
  Graph Gen (Newly Created)         : 812
  Pool Hit Rate                     : 32.6%

3. Shift Pattern Diversity (Unique Patterns)
------------------------------------------
  Type: TypeA  | Unique Patterns:  723 / Total Gen:  723
       -> Avg Length of Unique Patterns: 47.5 hours
  Type: TypeB  | Unique Patterns:  761 / Total Gen: 1522
       -> Avg Length of Unique Patterns: 35.8 hours
  Type: TypeC  | Unique Patterns:  757 / Total Gen: 1514
       -> Avg Length of Unique Patterns: 24.5 hours

4. Final Schedule Assignment Breakdown
--------------------------------------
  Emp 0  (TypeA): 48 hours worked
  Emp 1  (TypeB): 38 hours worked
  Emp 2  (TypeB): 36 hours worked
  Emp 3  (TypeC): 24 hours worked
  Emp 4  (TypeC): 28 hours worked

5. Iteration History (Convergence Log)
--------------------------------------
Iter  | RMP Obj Value   | Pool Hits  | Graph Gen 
--------------------------------------------------
1     | 108,016,000.00  | 10         | 0         
2     | 77,059,900.00   | 10         | 0         
3     | 37,141,700.00   | 10         | 0         
4     | 17,534,600.04   | 10         | 0         
5     | 15,040,056.00   | 10         | 0         
6     | 13,755,883.32   | 10         | 0         
7     | 12,164,906.90   | 10         | 0         
8     | 11,375,182.06   | 10         | 0         
9     | 11,062,980.18   | 10         | 0         
10    | 10,449,175.29   | 10         | 0         
11    | 10,121,774.63   | 10         | 0         
12    | 9,846,234.17    | 10         | 0         
13    | 9,639,870.62    | 10         | 0         
14    | 9,605,614.46    | 10         | 0         
15    | 9,427,834.82    | 10         | 0         
16    | 9,345,974.11    | 10         | 0         
17    | 9,327,104.88    | 9          | 0         
18    | 9,315,253.57    | 0          | 5         
19    | 7,413,636.49    | 10         | 0         
20    | 7,193,253.99    | 10         | 0         
21    | 6,948,154.56    | 10         | 0         
22    | 6,869,059.32    | 10         | 0         
23    | 6,845,068.05    | 10         | 0         
24    | 6,815,097.55    | 4          | 5         
25    | 6,264,424.71    | 10         | 0         
26    | 6,206,208.30    | 10         | 0         
27    | 6,178,753.46    | 10         | 0         
28    | 6,171,905.05    | 5          | 5         
29    | 5,375,733.19    | 10         | 0         
30    | 5,346,997.49    | 8          | 0         
31    | 5,346,892.85    | 0          | 5         
32    | 4,701,625.09    | 10         | 0         
33    | 4,684,496.20    | 10         | 0         
34    | 4,674,569.43    | 0          | 5         
35    | 4,430,977.90    | 7          | 0         
36    | 4,429,769.46    | 0          | 5         
37    | 4,257,083.03    | 10         | 0         
38    | 4,243,154.16    | 0          | 5         
39    | 3,847,292.84    | 10         | 0         
40    | 3,829,322.33    | 1          | 5         
41    | 3,561,034.25    | 10         | 0         
42    | 3,552,233.61    | 5          | 5         
43    | 3,168,163.44    | 10         | 0         
44    | 3,150,176.13    | 5          | 5         
45    | 3,097,745.83    | 4          | 5         
46    | 2,985,971.02    | 2          | 5         
47    | 2,911,079.69    | 2          | 5         
48    | 2,847,104.07    | 3          | 5         
49    | 2,763,148.41    | 0          | 5         
50    | 2,650,610.89    | 8          | 0         
51    | 2,644,468.43    | 0          | 5         
52    | 2,605,832.11    | 0          | 5         
53    | 2,521,409.68    | 2          | 5         
54    | 2,472,970.92    | 6          | 0         
55    | 2,470,374.64    | 0          | 5         
56    | 2,429,226.91    | 2          | 5         
57    | 2,409,701.01    | 2          | 5         
58    | 2,340,706.89    | 2          | 5         
59    | 2,300,155.04    | 0          | 5         
60    | 2,238,859.57    | 4          | 5         
61    | 2,208,490.06    | 0          | 5         
62    | 2,189,264.92    | 0          | 5         
63    | 2,187,226.75    | 0          | 5         
64    | 2,163,484.71    | 0          | 5         
65    | 2,151,099.26    | 0          | 5         
66    | 2,127,970.64    | 0          | 5         
67    | 2,077,336.55    | 0          | 5         
68    | 2,049,051.63    | 0          | 5         
69    | 1,990,727.75    | 0          | 5         
70    | 1,957,956.18    | 0          | 5         
71    | 1,949,137.31    | 0          | 5         
72    | 1,944,636.56    | 0          | 5         
73    | 1,939,210.34    | 0          | 5         
74    | 1,926,481.66    | 2          | 5         
75    | 1,921,722.06    | 0          | 5         
76    | 1,907,645.84    | 0          | 5         
77    | 1,890,434.99    | 0          | 5         
78    | 1,872,491.86    | 0          | 5         
79    | 1,860,115.82    | 0          | 5         
80    | 1,842,674.94    | 0          | 5         
81    | 1,828,800.99    | 0          | 5         
82    | 1,805,721.23    | 0          | 5         
83    | 1,800,126.91    | 0          | 5         
84    | 1,791,581.69    | 0          | 5         
85    | 1,778,059.03    | 0          | 5         
86    | 1,763,036.12    | 0          | 5         
87    | 1,756,084.67    | 0          | 5         
88    | 1,741,693.57    | 0          | 5         
89    | 1,728,135.01    | 0          | 5         
90    | 1,707,625.48    | 0          | 5         
91    | 1,695,484.16    | 0          | 5         
92    | 1,683,441.71    | 0          | 5         
93    | 1,672,293.37    | 0          | 5         
94    | 1,659,393.73    | 0          | 5         
95    | 1,655,416.86    | 0          | 5         
96    | 1,642,150.46    | 0          | 5         
97    | 1,636,743.17    | 0          | 5         
98    | 1,631,475.92    | 0          | 5         
99    | 1,631,475.92    | 0          | 5         
100   | 1,629,420.93    | 0          | 5         
101   | 1,624,674.24    | 0          | 5         
102   | 1,622,704.90    | 0          | 5         
103   | 1,619,026.84    | 0          | 5         
104   | 1,612,668.36    | 0          | 5         
105   | 1,610,834.42    | 0          | 5         
106   | 1,604,775.96    | 0          | 5         
107   | 1,601,681.82    | 0          | 5         
108   | 1,597,972.98    | 0          | 5         
109   | 1,597,265.27    | 0          | 5         
110   | 1,592,954.68    | 0          | 5         
111   | 1,592,426.58    | 0          | 5         
112   | 1,589,456.31    | 0          | 5         
113   | 1,588,234.42    | 0          | 5         
114   | 1,586,084.04    | 0          | 5         
115   | 1,584,488.88    | 0          | 5         
116   | 1,582,825.95    | 0          | 5         
117   | 1,575,543.26    | 0          | 5         
118   | 1,571,291.52    | 0          | 5         
119   | 1,570,885.10    | 0          | 5         
120   | 1,565,554.20    | 0          | 5         
121   | 1,565,554.20    | 0          | 5         
122   | 1,565,554.20    | 0          | 5         
123   | 1,563,134.83    | 0          | 5         
124   | 1,562,427.84    | 0          | 5         
125   | 1,560,520.51    | 0          | 5         
126   | 1,560,520.51    | 0          | 5         
127   | 1,558,088.93    | 0          | 5         
128   | 1,557,128.06    | 0          | 5         
129   | 1,557,048.18    | 0          | 5         
130   | 1,556,332.94    | 0          | 5         
131   | 1,556,332.94    | 0          | 5         
132   | 1,556,332.94    | 0          | 5         
133   | 1,556,332.94    | 0          | 5         
134   | 1,556,332.94    | 0          | 5         
135   | 1,556,332.94    | 0          | 5         
136   | 1,556,332.94    | 0          | 5         
137   | 1,556,332.94    | 0          | 5         
138   | 1,556,202.72    | 0          | 5         
139   | 1,556,120.04    | 0          | 5         
140   | 1,555,600.17    | 0          | 5         
141   | 1,555,575.95    | 0          | 5         
142   | 1,554,083.97    | 0          | 5         
143   | 1,553,437.93    | 0          | 5         
144   | 1,551,481.40    | 0          | 5         
145   | 1,551,164.52    | 0          | 5         
146   | 1,547,289.41    | 0          | 5         
147   | 1,545,093.12    | 0          | 5         
148   | 1,538,550.11    | 0          | 5         
149   | 1,537,683.34    | 0          | 5         
150   | 1,536,994.15    | 0          | 5         
151   | 1,536,586.23    | 0          | 5         
152   | 1,534,534.18    | 0          | 5         
153   | 1,534,133.98    | 0          | 5         
154   | 1,533,455.26    | 0          | 5         
155   | 1,533,455.26    | 0          | 5         
156   | 1,533,455.26    | 0          | 5         
157   | 1,533,455.26    | 0          | 5         
158   | 1,533,455.26    | 0          | 5         
159   | 1,533,455.26    | 0          | 5         
160   | 1,533,455.26    | 0          | 5         
161   | 1,530,875.47    | 0          | 5         
162   | 1,530,875.47    | 0          | 5         
163   | 1,530,875.47    | 0          | 5         
164   | 1,529,943.55    | 0          | 5         
165   | 1,529,943.55    | 0          | 5         
166   | 1,528,003.34    | 0          | 4         
167   | 1,527,366.67    | 0          | 5         
168   | 1,527,366.67    | 0          | 4         
169   | 1,527,366.67    | 0          | 5         
170   | 1,527,366.67    | 0          | 5         
171   | 1,526,689.41    | 0          | 4         
172   | 1,525,803.98    | 0          | 5         
173   | 1,525,803.98    | 0          | 5         
174   | 1,525,605.67    | 0          | 4         
175   | 1,524,566.66    | 0          | 5         
176   | 1,524,566.66    | 0          | 5         
177   | 1,524,566.66    | 0          | 5         
178   | 1,524,566.66    | 0          | 5         
179   | 1,524,566.66    | 0          | 5         
180   | 1,524,566.66    | 0          | 4         
181   | 1,524,566.66    | 0          | 5         
182   | 1,524,541.66    | 0          | 5         
183   | 1,524,270.51    | 0          | 5         
184   | 1,524,270.51    | 0          | 5         
185   | 1,524,270.51    | 0          | 5         
186   | 1,524,139.50    | 0          | 5         
187   | 1,524,139.50    | 0          | 5         
188   | 1,524,139.50    | 0          | 5         
189   | 1,524,139.50    | 0          | 5         
190   | 1,524,139.50    | 0          | 5         
191   | 1,523,950.00    | 0          | 5         
192   | 1,523,950.00    | 0          | 5         
193   | 1,523,950.00    | 0          | 5         
194   | 1,523,950.00    | 0          | 5         
195   | 1,523,950.00    | 0          | 5         
196   | 1,523,950.00    | 0          | 4         
197   | 1,523,950.00    | 0          | 5         
198   | 1,523,950.00    | 0          | 4         
199   | 1,523,950.00    | 0          | 4         
200   | 1,523,833.33    | 0          | 5         
