col_id,emp_id,emp_type,cost,schedule_pattern
0,4,TypeB,33100,000000000000011111110000000000000111110000000000000000000000011111100000000000000000000000000000000000000000011111100000000000001111111000000000000000000000000000000000
1,5,TypeB,33100,000000000000011111110000000000000111110000000000000000000000011111100000000000000000000000000000000000000000011111100000000000001111111000000000000000000000000000000000
2,6,TypeC,27900,000000000000000111110000000000000000000000000000000000000000000000000000000000011100000000000000001111000000000000000000000000001111110000000000000000001111110000000000
3,7,TypeC,27900,000000000000000111110000000000000000000000000000000000000000000000000000000000011100000000000000001111000000000000000000000000001111110000000000000000001111110000000000
4,8,TypeC,27900,000000000000000111110000000000000000000000000000000000000000000000000000000000011100000000000000001111000000000000000000000000001111110000000000000000001111110000000000
5,9,TypeC,27900,000000000000000111110000000000000000000000000000000000000000000000000000000000011100000000000000001111000000000000000000000000001111110000000000000000001111110000000000
6,0,TypeA,45000,000000000000000000000000000000000000000000000000000000111111111000000000000000000111111110000000000001111111110000000000000000000000011111111000000000001111111100000000
7,1,TypeA,45000,000000000000000000000000000000000000000000000000000000111111111000000000000000000111111110000000000001111111110000000000000000000000011111111000000000001111111100000000
8,2,TypeB,32000,000000111111110000000000000000011111110000000000000000111110000000000000000000000000111110000000000000000000011111110000000000000000000000000000000000000000000000000000
9,3,TypeB,32000,000000111111110000000000000000011111110000000000000000111110000000000000000000000000111110000000000000000000011111110000000000000000000000000000000000000000000000000000
10,4,TypeB,32000,000000111111110000000000000000011111110000000000000000111110000000000000000000000000111110000000000000000000011111110000000000000000000000000000000000000000000000000000
11,5,TypeB,32000,000000111111110000000000000000011111110000000000000000111110000000000000000000000000111110000000000000000000011111110000000000000000000000000000000000000000000000000000
12,6,TypeC,20500,000000000000011100000000000000000000000000000000000000000000000000111000000000000000000000000000000001111100000000000000000000111000000000000000000001111100000000000000
13,7,TypeC,20500,000000000000011100000000000000000000000000000000000000000000000000111000000000000000000000000000000001111100000000000000000000111000000000000000000001111100000000000000
14,8,TypeC,20500,000000000000011100000000000000000000000000000000000000000000000000111000000000000000000000000000000001111100000000000000000000111000000000000000000001111100000000000000
15,9,TypeC,20500,000000000000011100000000000000000000000000000000000000000000000000111000000000000000000000000000000001111100000000000000000000111000000000000000000001111100000000000000
16,0,TypeA,46300,000000011111111100000000000000000000000000000000000000000111111110000000000000000000000000000000000001111111110000000000000000111111111000000000000000011111111000000000
17,1,TypeA,46300,000000011111111100000000000000000000000000000000000000000111111110000000000000000000000000000000000001111111110000000000000000111111111000000000000000011111111000000000
18,2,TypeB,35400,000000000011111100000000000000000000000000000000000000000111111110000000000001111100000000000000000000000000011111100000000000000000011111111000000000000000000000000000
19,3,TypeB,35400,000000000011111100000000000000000000000000000000000000000111111110000000000001111100000000000000000000000000011111100000000000000000011111111000000000000000000000000000
20,4,TypeB,35400,000000000011111100000000000000000000000000000000000000000111111110000000000001111100000000000000000000000000011111100000000000000000011111111000000000000000000000000000
21,5,TypeB,35400,000000000011111100000000000000000000000000000000000000000111111110000000000001111100000000000000000000000000011111100000000000000000011111111000000000000000000000000000
22,6,TypeC,27400,000000000000000000000000000000000000000000111111000000000000000000000000000001111100000000000000000000000000011111100000000000000000011100000000000111110000000000000000
23,7,TypeC,27400,000000000000000000000000000000000000000000111111000000000000000000000000000001111100000000000000000000000000011111100000000000000000011100000000000111110000000000000000
24,8,TypeC,27400,000000000000000000000000000000000000000000111111000000000000000000000000000001111100000000000000000000000000011111100000000000000000011100000000000111110000000000000000
25,9,TypeC,27400,000000000000000000000000000000000000000000111111000000000000000000000000000001111100000000000000000000000000011111100000000000000000011100000000000111110000000000000000
26,0,TypeA,45700,000000001111111100000000000000000000000000000000000001111111111000000000000000000000011111111000000000000000000000000000000000001111111110000000000000000000111111110000
27,1,TypeA,45700,000000001111111100000000000000000000000000000000000001111111111000000000000000000000011111111000000000000000000000000000000000001111111110000000000000000000111111110000
28,2,TypeB,35200,000000001111111100000000001111111100000000000000000000000000000000000000000000000000011111111000000000001111110000000000000000000000000000000000000000000000000000011110
29,3,TypeB,35200,000000001111111100000000001111111100000000000000000000000000000000000000000000000000011111111000000000001111110000000000000000000000000000000000000000000000000000011110
