col_id,emp_id,emp_type,cost,schedule_pattern,in_final_mip,is_selected
0,3,TypeC,29000,000000000000011111100000000000001111110000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000000000000000000111100000000000000001111,0,0
1,4,TypeC,29000,000000000000011111100000000000001111110000000000000000000000000000000000000000000000000000000000000000000000000011111100000000000000000000000000111100000000000000001111,0,0
2,0,TypeA,49100,000000000000011111111100000000000000000000000000000000000111111110000000000000000000111111111100000000000000011111111100000000000000000000001111111100000000000000000000,0,0
3,1,TypeB,41400,000000000000000000111111100000000000000000000000000000000111111110000000000000011111111000000000000000000011111111000000000000000000000000001111111100000000000000000000,0,0
4,2,TypeB,41400,000000000000000000111111100000000000000000000000000000000111111110000000000000011111111000000000000000000011111111000000000000000000000000001111111100000000000000000000,0,0
5,3,TypeC,29400,000000000011110000000000000000001111110000000000000000000000000000000000000000000000111000000000000000000000000000000000000111110000000000000000000000000111111000000000,1,0
6,4,TypeC,29400,000000000011110000000000000000001111110000000000000000000000000000000000000000000000111000000000000000000000000000000000000111110000000000000000000000000111111000000000,1,0
7,0,TypeA,58700,000011111111110000000000000000000000000000000000000000000000000000000001111111110000000000000001111111110000000000000000001111111111000000000000111111111000000000000000,0,0
8,1,TypeB,41600,000000000000000000000000000000000000011111110000000000000000000000000000000000011111111000000000000111111110000000000111111100000000000000001111111100000000000000000000,0,0
9,2,TypeB,41600,000000000000000000000000000000000000011111110000000000000000000000000000000000011111111000000000000111111110000000000111111100000000000000001111111100000000000000000000,0,0
10,3,TypeC,30400,000000000011110000000000000000000001110000000000000000000000000000000001111110000000000000000000000000000000000000000000000000000001111110000000000000001111110000000000,0,0
11,4,TypeC,30400,000000000011110000000000000000000001110000000000000000000000000000000001111110000000000000000000000000000000000000000000000000000001111110000000000000001111110000000000,0,0
12,0,TypeA,52500,000011111111110000000000000000000000000000000000000000111111111000000000000000000000111111111100000000000011111111110000000000000000000000000000000000111111111000000000,0,0
13,1,TypeB,40400,000000001111110000000000000000000000000000000000000000000111111110000000000000011111111000000000000000000011111111000000000000000000000000001111111100000000000000000000,0,0
